participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability
gpt3.5_iter3,felpa,con dettagli in pelle,23,0.08333333333333337,1,0.08333333333333337,0.2,23,23,0.0,0.2,0.02005176874456075
gpt3.5_iter3,felpa,con dettagli in maglia intrecciata,24,0.04166666666666663,1,0.04166666666666663,0.2,24,24,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,a tinta unita,9,0.7241379310344828,1,0.7241379310344828,0.2,9,9,0.0,1.9999999999999998,0.2774664116969076
gpt3.5_iter4,felpa,con polsini,20,0.3448275862068966,1,0.3448275862068966,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,senza polsini,21,0.31034482758620685,1,0.31034482758620685,0.2,21,21,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,con logo,22,0.27586206896551724,1,0.27586206896551724,0.2,22,22,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,senza logo,23,0.24137931034482762,1,0.24137931034482762,0.2,23,23,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,senza cappuccio regolabile,25,0.1724137931034483,1,0.1724137931034483,0.2,25,25,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,con fodera in pile,26,0.13793103448275867,1,0.13793103448275867,0.2,26,26,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,senza fodera in pile,27,0.10344827586206895,1,0.10344827586206895,0.2,27,27,0.0,0.2,0.02005176874456075
gpt3.5_iter4,felpa,senza tasca a marsupio,29,0.03448275862068961,1,0.03448275862068961,0.2,29,29,0.0,0.2,0.02005176874456075
gpt3.5_iter0,quercia,rovere,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter1,quercia,rovere,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter2,quercia,rovere,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter3,quercia,rovere,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter4,quercia,rovere,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter0,quercia,farnia,2,0.9,2,0.9,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter2,quercia,farnia,2,0.9,2,0.9,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter0,quercia,leccio,3,0.8,2,0.7,0.4,3,5,0.0,0.002030575029294136,0.08337912262037142
gpt3.5_iter2,quercia,leccio,5,0.6,2,0.7,0.4,3,5,0.0,0.002030575029294136,0.08337912262037142
gpt3.5_iter0,quercia,castagno,4,0.7,5,0.7933333333333333,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter1,quercia,castagno,3,0.8333333333333334,5,0.7933333333333333,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter2,quercia,castagno,3,0.8,5,0.7933333333333333,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter3,quercia,castagno,3,0.8333333333333334,5,0.7933333333333333,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter4,quercia,castagno,3,0.8,5,0.7933333333333333,1.0,3,4,0.0,0.28894402585782236,0.19270383546351258
gpt3.5_iter0,quercia,cerro,5,0.6,2,0.6499999999999999,0.4,4,5,0.0,0.00022176496617712095,0.05568637909914044
gpt3.5_iter2,quercia,cerro,4,0.7,2,0.6499999999999999,0.4,4,5,0.0,0.00022176496617712095,0.05568637909914044
gpt3.5_iter0,quercia,carpino,6,0.5,2,0.5,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter2,quercia,carpino,6,0.5,2,0.5,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter0,quercia,tiglio,7,0.4,3,0.3611111111111111,0.6,6,10,0.0,0.0008445118030671736,0.11894595505260488
gpt3.5_iter1,quercia,tiglio,6,0.5833333333333333,3,0.3611111111111111,0.6,6,10,0.0,0.0008445118030671736,0.11894595505260488
gpt3.5_iter4,quercia,tiglio,10,0.09999999999999998,3,0.3611111111111111,0.6,6,10,0.0,0.0008445118030671736,0.11894595505260488
gpt3.5_iter0,quercia,pino,8,0.30000000000000004,5,0.5599999999999999,1.0,4,8,0.0,0.11404920072506468,0.26400708541360374
gpt3.5_iter1,quercia,pino,4,0.75,5,0.5599999999999999,1.0,4,8,0.0,0.11404920072506468,0.26400708541360374
gpt3.5_iter2,quercia,pino,8,0.30000000000000004,5,0.5599999999999999,1.0,4,8,0.0,0.11404920072506468,0.26400708541360374
gpt3.5_iter3,quercia,pino,4,0.75,5,0.5599999999999999,1.0,4,8,0.0,0.11404920072506468,0.26400708541360374
gpt3.5_iter4,quercia,pino,4,0.7,5,0.5599999999999999,1.0,4,8,0.0,0.11404920072506468,0.26400708541360374
gpt3.5_iter0,quercia,abete,9,0.19999999999999996,4,0.43333333333333335,0.8,5,9,0.2,0.21949819519676858,0.3667582452407428
gpt3.5_iter1,quercia,abete,5,0.6666666666666667,4,0.43333333333333335,0.8,5,9,0.2,0.21949819519676858,0.3667582452407428
gpt3.5_iter2,quercia,abete,9,0.19999999999999996,4,0.43333333333333335,0.8,5,9,0.2,0.21949819519676858,0.3667582452407428
gpt3.5_iter3,quercia,abete,5,0.6666666666666667,4,0.43333333333333335,0.8,5,9,0.2,0.21949819519676858,0.3667582452407428
gpt3.5_iter0,quercia,betulla,10,0.09999999999999998,5,0.33999999999999997,1.0,6,10,0.0,0.02840162739775499,0.18499503355907093
gpt3.5_iter1,quercia,betulla,8,0.41666666666666663,5,0.33999999999999997,1.0,6,10,0.0,0.02840162739775499,0.18499503355907093
gpt3.5_iter2,quercia,betulla,10,0.09999999999999998,5,0.33999999999999997,1.0,6,10,0.0,0.02840162739775499,0.18499503355907093
gpt3.5_iter3,quercia,betulla,6,0.5833333333333333,5,0.33999999999999997,1.0,6,10,0.0,0.02840162739775499,0.18499503355907093
gpt3.5_iter4,quercia,betulla,6,0.5,5,0.33999999999999997,1.0,6,10,0.0,0.02840162739775499,0.18499503355907093
gpt3.5_iter1,quercia,faggio,2,0.9166666666666666,3,0.9111111111111111,0.6,2,2,0.0,0.18998206162743195,0.060155306233682246
gpt3.5_iter3,quercia,faggio,2,0.9166666666666666,3,0.9111111111111111,0.6,2,2,0.0,0.18998206162743195,0.060155306233682246
gpt3.5_iter4,quercia,faggio,2,0.9,3,0.9111111111111111,0.6,2,2,0.0,0.18998206162743195,0.060155306233682246
gpt3.5_iter1,quercia,acero,7,0.5,3,0.5055555555555555,0.6,5,8,0.0,0.0022757446192326605,0.10163655544207187
gpt3.5_iter3,quercia,acero,8,0.41666666666666663,3,0.5055555555555555,0.6,5,8,0.0,0.0022757446192326605,0.10163655544207187
gpt3.5_iter4,quercia,acero,5,0.6,3,0.5055555555555555,0.6,5,8,0.0,0.0022757446192326605,0.10163655544207187
gpt3.5_iter1,quercia,ciliegio,9,0.33333333333333337,3,0.41111111111111115,0.6,7,9,0.0,0.0004233220519868232,0.09132098945372014
gpt3.5_iter3,quercia,ciliegio,7,0.5,3,0.41111111111111115,0.6,7,9,0.0,0.0004233220519868232,0.09132098945372014
gpt3.5_iter4,quercia,ciliegio,7,0.4,3,0.41111111111111115,0.6,7,9,0.0,0.0004233220519868232,0.09132098945372014
gpt3.5_iter1,quercia,noce,10,0.25,2,0.2916666666666667,0.4,9,10,0.0,2.246499864271411e-09,0.04594218631065445
gpt3.5_iter3,quercia,noce,9,0.33333333333333337,2,0.2916666666666667,0.4,9,10,0.0,2.246499864271411e-09,0.04594218631065445
gpt3.5_iter1,quercia,olmo,11,0.16666666666666663,3,0.2111111111111111,0.6,8,11,0.0,6.787242193569307e-05,0.08008106030415041
gpt3.5_iter3,quercia,olmo,11,0.16666666666666663,3,0.2111111111111111,0.6,8,11,0.0,6.787242193569307e-05,0.08008106030415041
gpt3.5_iter4,quercia,olmo,8,0.30000000000000004,3,0.2111111111111111,0.6,8,11,0.0,6.787242193569307e-05,0.08008106030415041
gpt3.5_iter1,quercia,platano,12,0.08333333333333337,3,0.12222222222222223,0.6,9,12,0.0,2.1490904411649832e-05,0.07765041029052552
gpt3.5_iter3,quercia,platano,12,0.08333333333333337,3,0.12222222222222223,0.6,9,12,0.0,2.1490904411649832e-05,0.07765041029052552
gpt3.5_iter4,quercia,platano,9,0.19999999999999996,3,0.12222222222222223,0.6,9,12,0.0,2.1490904411649832e-05,0.07765041029052552
gpt3.5_iter2,quercia,frassino,7,0.4,2,0.325,0.4,7,10,0.0,2.033310019200503e-07,0.0632147854242987
gpt3.5_iter3,quercia,frassino,10,0.25,2,0.325,0.4,7,10,0.0,2.033310019200503e-07,0.0632147854242987
gpt3.5_iter0,ciclamino,bianco,1,1.0,2,1.0,0.4,1,1,0.4,0.40402073429785346,0.8
gpt3.5_iter2,ciclamino,bianco,1,1.0,2,1.0,0.4,1,1,0.4,0.40402073429785346,0.8
gpt3.5_iter0,ciclamino,rosa,2,0.8333333333333334,4,0.9305555555555556,0.8,1,2,0.4,0.841742229032176,0.4505584874053745
gpt3.5_iter1,ciclamino,rosa,1,1.0,4,0.9305555555555556,0.8,1,2,0.4,0.841742229032176,0.4505584874053745
gpt3.5_iter2,ciclamino,rosa,2,0.8888888888888888,4,0.9305555555555556,0.8,1,2,0.4,0.841742229032176,0.4505584874053745
gpt3.5_iter3,ciclamino,rosa,1,1.0,4,0.9305555555555556,0.8,1,2,0.4,0.841742229032176,0.4505584874053745
gpt3.5_iter0,ciclamino,viola,3,0.6666666666666667,4,0.6861111111111111,0.8,3,10,0.0,0.13205682959090187,0.7717172392573477
gpt3.5_iter1,ciclamino,viola,6,0.75,4,0.6861111111111111,0.8,3,10,0.0,0.13205682959090187,0.7717172392573477
gpt3.5_iter2,ciclamino,viola,3,0.7777777777777778,4,0.6861111111111111,0.8,3,10,0.0,0.13205682959090187,0.7717172392573477
gpt3.5_iter3,ciclamino,viola,10,0.55,4,0.6861111111111111,0.8,3,10,0.0,0.13205682959090187,0.7717172392573477
gpt3.5_iter0,ciclamino,rosso,4,0.5,2,0.5833333333333334,0.4,4,4,0.2,0.2204773199415615,0.34866841289860584
gpt3.5_iter2,ciclamino,rosso,4,0.6666666666666667,2,0.5833333333333334,0.4,4,4,0.2,0.2204773199415615,0.34866841289860584
gpt3.5_iter0,ciclamino,fucsia,5,0.33333333333333337,3,0.32962962962962966,0.6,5,19,0.0,0.004020734502561154,0.25998326156116414
gpt3.5_iter2,ciclamino,fucsia,5,0.5555555555555556,3,0.32962962962962966,0.6,5,19,0.0,0.004020734502561154,0.25998326156116414
gpt3.5_iter3,ciclamino,fucsia,19,0.09999999999999998,3,0.32962962962962966,0.6,5,19,0.0,0.004020734502561154,0.25998326156116414
gpt3.5_iter0,ciclamino,bicolor,6,0.16666666666666663,1,0.16666666666666663,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter1,ciclamino,margherita,2,0.95,2,0.8999999999999999,0.4,2,4,1.0,1.0202533258303705,1.112963572816743
gpt3.5_iter3,ciclamino,margherita,4,0.85,2,0.8999999999999999,0.4,2,4,1.0,1.0202533258303705,1.112963572816743
gpt3.5_iter1,ciclamino,tulipano,3,0.9,2,0.925,0.4,2,3,0.0,0.022062135893487468,0.08337912262037142
gpt3.5_iter3,ciclamino,tulipano,2,0.95,2,0.925,0.4,2,3,0.0,0.022062135893487468,0.08337912262037142
gpt3.5_iter1,ciclamino,girasole,4,0.85,2,0.875,0.4,3,4,0.0,0.0022119242347364196,0.0632147854242987
gpt3.5_iter3,ciclamino,girasole,3,0.9,2,0.875,0.4,3,4,0.0,0.0022119242347364196,0.0632147854242987
gpt3.5_iter1,ciclamino,orchidea,5,0.8,2,0.8,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter3,ciclamino,orchidea,5,0.8,2,0.8,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter1,ciclamino,geranio,7,0.7,2,0.6499999999999999,0.4,7,9,0.0,2.0516808634521793e-07,0.05568637909914044
gpt3.5_iter3,ciclamino,geranio,9,0.6,2,0.6499999999999999,0.4,7,9,0.0,2.0516808634521793e-07,0.05568637909914044
gpt3.5_iter1,ciclamino,peonia,8,0.65,2,0.65,0.4,8,8,0.0,4.073041477248009e-08,0.0401035374891215
gpt3.5_iter3,ciclamino,peonia,8,0.65,2,0.65,0.4,8,8,0.0,4.073041477248009e-08,0.0401035374891215
gpt3.5_iter1,ciclamino,giglio,9,0.6,2,0.6499999999999999,0.4,7,9,0.0,2.0516808634521793e-07,0.05568637909914044
gpt3.5_iter3,ciclamino,giglio,7,0.7,2,0.6499999999999999,0.4,7,9,0.0,2.0516808634521793e-07,0.05568637909914044
gpt3.5_iter1,ciclamino,narciso,10,0.55,2,0.65,0.4,6,10,0.0,2.026223427445694e-06,0.07578293837286693
gpt3.5_iter3,ciclamino,narciso,6,0.75,2,0.65,0.4,6,10,0.0,2.026223427445694e-06,0.07578293837286693
gpt3.5_iter1,ciclamino,iris,11,0.5,2,0.375,0.4,11,16,0.0,2.0523967171006114e-11,0.0632147854242987
gpt3.5_iter3,ciclamino,iris,16,0.25,2,0.375,0.4,11,16,0.0,2.0523967171006114e-11,0.0632147854242987
gpt3.5_iter1,ciclamino,calle,12,0.44999999999999996,1,0.44999999999999996,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter1,ciclamino,lavanda,13,0.4,2,0.375,0.4,13,14,0.0,2.269850046192184e-13,0.04979594181684031
gpt3.5_iter3,ciclamino,lavanda,14,0.35,2,0.375,0.4,13,14,0.0,2.269850046192184e-13,0.04979594181684031
gpt3.5_iter1,ciclamino,azalea,14,0.35,2,0.425,0.4,11,14,0.0,2.054444280893874e-11,0.05414458166630645
gpt3.5_iter3,ciclamino,azalea,11,0.5,2,0.425,0.4,11,14,0.0,2.054444280893874e-11,0.05414458166630645
gpt3.5_iter1,ciclamino,begonia,15,0.30000000000000004,2,0.375,0.4,12,15,0.0,2.059762080953474e-12,0.052876246477241304
gpt3.5_iter3,ciclamino,begonia,12,0.44999999999999996,2,0.375,0.4,12,15,0.0,2.059762080953474e-12,0.052876246477241304
gpt3.5_iter1,ciclamino,gerbera,16,0.25,1,0.25,0.2,16,16,0.0,0.2,0.02005176874456075
gpt3.5_iter1,ciclamino,garofano,17,0.19999999999999996,2,0.3,0.4,13,17,0.0,2.0632230155394836e-13,0.05568637909914044
gpt3.5_iter3,ciclamino,garofano,13,0.4,2,0.3,0.4,13,17,0.0,2.0632230155394836e-13,0.05568637909914044
gpt3.5_iter1,ciclamino,anemone,18,0.15000000000000002,2,0.22500000000000003,0.4,15,18,0.0,2.075798212491553e-15,0.05014197422527639
gpt3.5_iter3,ciclamino,anemone,15,0.30000000000000004,2,0.22500000000000003,0.4,15,18,0.0,2.075798212491553e-15,0.05014197422527639
gpt3.5_iter1,ciclamino,dalia,19,0.09999999999999998,1,0.09999999999999998,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter1,ciclamino,fiordaliso,20,0.050000000000000044,1,0.050000000000000044,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter2,ciclamino,lilla,6,0.4444444444444444,1,0.4444444444444444,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter2,ciclamino,blu,7,0.33333333333333337,1,0.33333333333333337,0.2,7,7,0.0,1.2,0.23586685214325054
gpt3.5_iter2,ciclamino,giallo,8,0.2222222222222222,1,0.2222222222222222,0.2,8,8,0.0,2.4000000000000004,1.4212954654328303
gpt3.5_iter2,ciclamino,arancione,9,0.11111111111111116,1,0.11111111111111116,0.2,9,9,0.0,1.6,0.5371655947749095
gpt3.5_iter3,ciclamino,crisantemo,17,0.19999999999999996,1,0.19999999999999996,0.2,17,17,0.0,0.2,0.02005176874456075
gpt3.5_iter3,ciclamino,ranuncolo,18,0.15000000000000002,1,0.15000000000000002,0.2,18,18,0.0,0.2,0.02005176874456075
gpt3.5_iter3,ciclamino,stella alpina,20,0.050000000000000044,1,0.050000000000000044,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino persicum,1,1.0,1,1.0,0.2,1,1,0.2,0.2,0.2
gpt3.5_iter4,ciclamino,ciclamino coum,2,0.9,1,0.9,0.2,2,2,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino hederifolium,3,0.8,1,0.8,0.2,3,3,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino repandum,4,0.7,1,0.7,0.2,4,4,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino alpinum,5,0.6,1,0.6,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino creticum,6,0.5,1,0.5,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino purpurascens,7,0.4,1,0.4,0.2,7,7,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino libanoticum,8,0.30000000000000004,1,0.30000000000000004,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino colchicum,9,0.19999999999999996,1,0.19999999999999996,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter4,ciclamino,ciclamino troodi,10,0.09999999999999998,1,0.09999999999999998,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,aquilino,1,1.0,4,1.0,0.8,1,1,0.8,0.8,0.8
gpt3.5_iter1,naso,aquilino,1,1.0,4,1.0,0.8,1,1,0.8,0.8,0.8
gpt3.5_iter2,naso,aquilino,1,1.0,4,1.0,0.8,1,1,0.8,0.8,0.8
gpt3.5_iter4,naso,aquilino,1,1.0,4,1.0,0.8,1,1,0.8,0.8,0.8
gpt3.5_iter0,naso,schiacciato,2,0.95,4,0.9125,0.8,2,2,0.0,0.3716472162887292,0.080207074978243
gpt3.5_iter1,naso,schiacciato,2,0.9,4,0.9125,0.8,2,2,0.0,0.3716472162887292,0.080207074978243
gpt3.5_iter2,naso,schiacciato,2,0.9,4,0.9125,0.8,2,2,0.0,0.3716472162887292,0.080207074978243
gpt3.5_iter4,naso,schiacciato,2,0.9,4,0.9125,0.8,2,2,0.0,0.3716472162887292,0.080207074978243
gpt3.5_iter0,naso,adunco,3,0.9,4,0.7749999999999999,0.8,3,5,0.0,0.13880428008369056,0.2100338303719927
gpt3.5_iter1,naso,adunco,5,0.6,4,0.7749999999999999,0.8,3,5,0.0,0.13880428008369056,0.2100338303719927
gpt3.5_iter2,naso,adunco,3,0.8,4,0.7749999999999999,0.8,3,5,0.0,0.13880428008369056,0.2100338303719927
gpt3.5_iter4,naso,adunco,3,0.8,4,0.7749999999999999,0.8,3,5,0.0,0.13880428008369056,0.2100338303719927
gpt3.5_iter0,naso,piccolo,4,0.85,4,0.7124999999999999,0.8,4,5,0.0,0.06947053627815894,0.12695559980829982
gpt3.5_iter1,naso,piccolo,4,0.7,4,0.7124999999999999,0.8,4,5,0.0,0.06947053627815894,0.12695559980829982
gpt3.5_iter2,naso,piccolo,5,0.6,4,0.7124999999999999,0.8,4,5,0.0,0.06947053627815894,0.12695559980829982
gpt3.5_iter4,naso,piccolo,4,0.7,4,0.7124999999999999,0.8,4,5,0.0,0.06947053627815894,0.12695559980829982
gpt3.5_iter0,naso,grande,5,0.8,1,0.8,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,lungo,6,0.75,4,0.6625,0.8,3,6,0.0,0.06113339813830609,0.15162153836741543
gpt3.5_iter1,naso,lungo,3,0.8,4,0.6625,0.8,3,6,0.0,0.06113339813830609,0.15162153836741543
gpt3.5_iter2,naso,lungo,6,0.5,4,0.6625,0.8,3,6,0.0,0.06113339813830609,0.15162153836741543
gpt3.5_iter4,naso,lungo,5,0.6,4,0.6625,0.8,3,6,0.0,0.06113339813830609,0.15162153836741543
gpt3.5_iter0,naso,corto,7,0.7,2,0.55,0.4,7,7,0.0,4.0625258840308667e-07,0.04039925539489151
gpt3.5_iter2,naso,corto,7,0.4,2,0.55,0.4,7,7,0.0,4.0625258840308667e-07,0.04039925539489151
gpt3.5_iter0,naso,diritto,8,0.65,2,0.375,0.4,8,10,0.0,2.056991510579193e-08,0.053480925557897865
gpt3.5_iter4,naso,diritto,10,0.09999999999999998,2,0.375,0.4,8,10,0.0,2.056991510579193e-08,0.053480925557897865
gpt3.5_iter0,naso,curvo,9,0.6,2,0.45,0.4,8,9,0.0,2.2406999530959575e-08,0.046782593014166846
gpt3.5_iter2,naso,curvo,8,0.30000000000000004,2,0.45,0.4,8,9,0.0,2.2406999530959575e-08,0.046782593014166846
gpt3.5_iter0,naso,prominente,10,0.55,2,0.325,0.4,10,10,0.0,0.0004253484801219885,0.353617216818297
gpt3.5_iter2,naso,prominente,10,0.09999999999999998,2,0.325,0.4,10,10,0.0,0.0004253484801219885,0.353617216818297
gpt3.5_iter0,naso,camuso,11,0.5,1,0.5,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a patata,12,0.44999999999999996,2,0.27499999999999997,0.4,10,12,0.0,2.067654079244773e-10,0.05051435299720575
gpt3.5_iter1,naso,a patata,10,0.09999999999999998,2,0.27499999999999997,0.4,10,12,0.0,2.067654079244773e-10,0.05051435299720575
gpt3.5_iter0,naso,a becco,13,0.4,1,0.4,0.2,13,13,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a punta,14,0.35,1,0.35,0.2,14,14,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a sella,15,0.30000000000000004,1,0.30000000000000004,0.2,15,15,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a bottone,16,0.25,1,0.25,0.2,16,16,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a freccia,17,0.19999999999999996,1,0.19999999999999996,0.2,17,17,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a goccia,18,0.15000000000000002,1,0.15000000000000002,0.2,18,18,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a fungo,19,0.09999999999999998,1,0.09999999999999998,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter0,naso,a pera,20,0.050000000000000044,1,0.050000000000000044,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter1,naso,deviato,6,0.5,2,0.45,0.4,6,7,0.0,2.2291450139266406e-06,0.04947106222315612
gpt3.5_iter4,naso,deviato,7,0.4,2,0.45,0.4,6,7,0.0,2.2291450139266406e-06,0.04947106222315612
gpt3.5_iter1,naso,gobbo,7,0.4,1,0.4,0.2,7,7,0.0,0.2,0.02005176874456075
gpt3.5_iter1,naso,dritto,8,0.30000000000000004,2,0.25,0.4,8,9,0.0,2.2406999530959575e-08,0.046782593014166846
gpt3.5_iter2,naso,dritto,9,0.19999999999999996,2,0.25,0.4,8,9,0.0,2.2406999530959575e-08,0.046782593014166846
gpt3.5_iter1,naso,affusolato,9,0.19999999999999996,1,0.19999999999999996,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter2,naso,grosso,4,0.7,1,0.7,0.2,4,4,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,aquila,1,1.0,1,1.0,0.2,1,1,0.2,0.2,0.2
gpt3.5_iter3,naso,maiale,2,0.9861111111111112,1,0.9861111111111112,0.2,2,2,0.0,1.2,0.12031061246736449
gpt3.5_iter3,naso,cane,3,0.9722222222222222,1,0.9722222222222222,0.2,3,3,0.0,0.4,0.02005176874456075
gpt3.5_iter3,naso,gatto,4,0.9583333333333334,1,0.9583333333333334,0.2,4,4,0.0,0.4,0.022062135893487468
gpt3.5_iter3,naso,elefante,5,0.9444444444444444,1,0.9444444444444444,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,orso,6,0.9305555555555556,1,0.9305555555555556,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,scimmia,7,0.9166666666666666,1,0.9166666666666666,0.2,7,7,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,uccello,8,0.9027777777777778,1,0.9027777777777778,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,serpente,9,0.8888888888888888,1,0.8888888888888888,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,pesce,10,0.875,1,0.875,0.2,10,10,0.0,0.4,0.029366998789037438
gpt3.5_iter3,naso,delfino,11,0.8611111111111112,1,0.8611111111111112,0.2,11,11,0.0,0.4,0.020132093081121422
gpt3.5_iter3,naso,leone,12,0.8472222222222222,1,0.8472222222222222,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,tigre,13,0.8333333333333334,1,0.8333333333333334,0.2,13,13,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,lupo,14,0.8194444444444444,1,0.8194444444444444,0.2,14,14,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,rinoceronte,15,0.8055555555555556,1,0.8055555555555556,0.2,15,15,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,zebra,16,0.7916666666666666,1,0.7916666666666666,0.2,16,16,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,giraffa,17,0.7777777777777778,1,0.7777777777777778,0.2,17,17,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,canguro,18,0.7638888888888888,1,0.7638888888888888,0.2,18,18,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,ippopotamo,19,0.75,1,0.75,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,gufo,20,0.7361111111111112,1,0.7361111111111112,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,topo,21,0.7222222222222222,1,0.7222222222222222,0.2,21,21,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,coniglio,22,0.7083333333333333,1,0.7083333333333333,0.2,22,22,0.0,1.2,0.5299881048027728
gpt3.5_iter3,naso,gorilla,23,0.6944444444444444,1,0.6944444444444444,0.2,23,23,0.8,1.0,0.8200517687445608
gpt3.5_iter3,naso,ippocampo,24,0.6805555555555556,1,0.6805555555555556,0.2,24,24,0.0,0.4,0.14135790068708745
gpt3.5_iter3,naso,formica,25,0.6666666666666667,1,0.6666666666666667,0.2,25,25,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,farfalla,26,0.6527777777777778,1,0.6527777777777778,0.2,26,26,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,insetto,27,0.6388888888888888,1,0.6388888888888888,0.2,27,27,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,cammello,28,0.625,1,0.625,0.2,28,28,0.0,0.4,0.08613466508966969
gpt3.5_iter3,naso,capra,29,0.6111111111111112,1,0.6111111111111112,0.2,29,29,0.0,0.6000000000000001,0.18209985477504875
gpt3.5_iter3,naso,pecora,30,0.5972222222222222,1,0.5972222222222222,0.2,30,30,0.0,0.4,0.09726672936044525
gpt3.5_iter3,naso,mucca,31,0.5833333333333333,1,0.5833333333333333,0.2,31,31,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,cavallo,32,0.5694444444444444,1,0.5694444444444444,0.2,32,32,0.0,0.8,0.32950916034434624
gpt3.5_iter3,naso,asino,33,0.5555555555555556,1,0.5555555555555556,0.2,33,33,0.0,0.2,0.02005176874456075
gpt3.5_iter3,naso,volpe,34,0.5416666666666667,1,0.5416666666666667,0.2,34,34,0.0,0.2,0.02005176874456075
