participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,abs_freq
gpt3.5_iter3,attrezzo,cacciavite a croce,8,0.5333333333333333,5,0.5959905437352245,1.0,8,10,0.0,0.0114182235758335,0.1328522686818894,20
gpt3.5_iter4,attrezzo,cacciavite a croce,10,0.4,5,0.5959905437352245,1.0,8,10,0.0,0.0114182235758335,0.1328522686818894,20
gpt3.5_iter0,attrezzo,cacciavite a stella,11,0.6,3,0.5877068557919621,0.6,9,11,0.0,2.425991780687097e-05,0.0718670227105056,37
gpt3.5_iter1,attrezzo,cacciavite a stella,9,0.8297872340425532,3,0.5877068557919621,0.6,9,11,0.0,2.425991780687097e-05,0.0718670227105056,37
gpt3.5_iter4,attrezzo,cacciavite a stella,11,0.3333333333333333,3,0.5877068557919621,0.6,9,11,0.0,2.425991780687097e-05,0.0718670227105056,37
gpt3.5_iter0,attrezzo,sega circolare,12,0.56,2,0.3911111111111111,0.4,12,15,0.0,2.059762080953474e-12,0.0528762464772413,127
gpt3.5_iter2,attrezzo,sega circolare,15,0.2222222222222222,2,0.3911111111111111,0.4,12,15,0.0,2.059762080953474e-12,0.0528762464772413,127
gpt3.5_iter0,attrezzo,sega a mano,13,0.52,1,0.52,0.2,13,13,0.0,0.2,0.0200517687445607,24
gpt3.5_iter0,attrezzo,trapano a percussione,14,0.48,1,0.48,0.2,14,14,0.0,0.2,0.0200517687445607,33
gpt3.5_iter0,attrezzo,trapano avvitatore,15,0.4399999999999999,1,0.4399999999999999,0.2,15,15,0.0,0.2,0.0200517687445607,712
gpt3.5_iter0,attrezzo,trapano a colonna,16,0.4,1,0.4,0.2,16,16,0.0,0.2,0.0200517687445607,24
gpt3.5_iter0,attrezzo,trapano a batteria,17,0.36,1,0.36,0.2,17,17,0.0,0.2,0.0200517687445607,37
gpt3.5_iter0,attrezzo,pinze regolabili,18,0.3199999999999999,1,0.3199999999999999,0.2,18,18,0.0,0.2,0.0200517687445607,35
gpt3.5_iter0,attrezzo,pinze per elettronica,19,0.28,1,0.28,0.2,19,19,0.0,0.2,0.0200517687445607,19
gpt3.5_iter0,attrezzo,chiave a brugola,20,0.24,1,0.24,0.2,20,20,0.0,0.2,0.0200517687445607,35
gpt3.5_iter0,attrezzo,chiave a cricchetto,21,0.1999999999999999,1,0.1999999999999999,0.2,21,21,0.0,0.2,0.0200517687445607,28
gpt3.5_iter0,attrezzo,scalpello da legno,22,0.16,2,0.1077777777777778,0.4,18,22,0.0,2.090064226226415e-18,0.0511270474029951,21
gpt3.5_iter2,attrezzo,scalpello da legno,18,0.0555555555555555,2,0.1077777777777778,0.4,18,22,0.0,2.090064226226415e-18,0.0511270474029951,21
gpt3.5_iter0,attrezzo,scalpello da muratore,23,0.12,1,0.12,0.2,23,23,0.0,0.2,0.0200517687445607,23
gpt3.5_iter0,attrezzo,tenaglia a becco,24,0.0799999999999999,1,0.0799999999999999,0.2,24,24,0.0,0.2,0.0200517687445607,3
gpt3.5_iter0,attrezzo,tenaglia per saldatura,25,0.04,1,0.04,0.2,25,25,0.0,0.2,0.0200517687445607,0
gpt3.5_iter1,attrezzo,cutter,11,0.7872340425531915,1,0.7872340425531915,0.2,11,11,0.0,0.2,0.0200517687445607,9756
gpt3.5_iter1,attrezzo,mazza,12,0.7659574468085106,4,0.4859338061465721,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,19946
gpt3.5_iter2,attrezzo,mazza,11,0.4444444444444444,4,0.4859338061465721,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,19946
gpt3.5_iter3,attrezzo,mazza,9,0.4666666666666667,4,0.4859338061465721,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,19946
gpt3.5_iter4,attrezzo,mazza,12,0.2666666666666667,4,0.4859338061465721,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,19946
gpt3.5_iter1,attrezzo,pala,13,0.7446808510638299,1,0.7446808510638299,0.2,13,13,0.0,0.2,0.0200517687445607,32460
gpt3.5_iter1,attrezzo,forbici,14,0.7234042553191489,2,0.66725768321513,0.4,8,14,0.0,0.00603314987252,0.6303485237175297,22189
gpt3.5_iter2,attrezzo,forbici,8,0.6111111111111112,2,0.66725768321513,0.4,8,14,0.0,0.00603314987252,0.6303485237175297,22189
gpt3.5_iter1,attrezzo,livella,15,0.7021276595744681,1,0.7021276595744681,0.2,15,15,0.0,0.2,0.0200517687445607,8934
gpt3.5_iter1,attrezzo,seghetto,16,0.6808510638297872,3,0.4676910953506699,0.6,11,16,0.0,2.673979115316228e-06,0.100241908488577,14008
gpt3.5_iter2,attrezzo,seghetto,12,0.3888888888888888,3,0.4676910953506699,0.6,11,16,0.0,2.673979115316228e-06,0.100241908488577,14008
gpt3.5_iter3,attrezzo,seghetto,11,0.3333333333333333,3,0.4676910953506699,0.6,11,16,0.0,2.673979115316228e-06,0.100241908488577,14008
gpt3.5_iter1,attrezzo,trincetto,17,0.6595744680851063,1,0.6595744680851063,0.2,17,17,0.0,0.2,0.0200517687445607,597
gpt3.5_iter1,attrezzo,cesoia,18,0.6382978723404256,3,0.4349881796690307,0.6,8,18,0.0,6.388534825628082e-05,0.1320772807652489,9726
gpt3.5_iter3,attrezzo,cesoia,14,0.1333333333333333,3,0.4349881796690307,0.6,8,18,0.0,6.388534825628082e-05,0.1320772807652489,9726
gpt3.5_iter4,attrezzo,cesoia,8,0.5333333333333333,3,0.4349881796690307,0.6,8,18,0.0,6.388534825628082e-05,0.1320772807652489,9726
gpt3.5_iter1,attrezzo,lima,19,0.6170212765957447,4,0.3209219858156028,0.8,13,19,0.0,5.00066401360964e-05,0.144363368482908,34882
gpt3.5_iter2,attrezzo,lima,13,0.3333333333333333,4,0.3209219858156028,0.8,13,19,0.0,5.00066401360964e-05,0.144363368482908,34882
gpt3.5_iter3,attrezzo,lima,13,0.1999999999999999,4,0.3209219858156028,0.8,13,19,0.0,5.00066401360964e-05,0.144363368482908,34882
gpt3.5_iter4,attrezzo,lima,14,0.1333333333333333,4,0.3209219858156028,0.8,13,19,0.0,5.00066401360964e-05,0.144363368482908,34882
gpt3.5_iter1,attrezzo,punteruolo,20,0.5957446808510638,3,0.2430260047281323,0.6,15,20,0.0,4.0795232763465964e-08,0.0935107891334311,7948
gpt3.5_iter3,attrezzo,punteruolo,15,0.0666666666666666,3,0.2430260047281323,0.6,15,20,0.0,4.0795232763465964e-08,0.0935107891334311,7948
gpt3.5_iter4,attrezzo,punteruolo,15,0.0666666666666666,3,0.2430260047281323,0.6,15,20,0.0,4.0795232763465964e-08,0.0935107891334311,7948
gpt3.5_iter1,attrezzo,pinza universale,22,0.5531914893617021,1,0.5531914893617021,0.2,22,22,0.0,0.2,0.0200517687445607,163
gpt3.5_iter1,attrezzo,pinza per tubi,23,0.5319148936170213,1,0.5319148936170213,0.2,23,23,0.0,0.2,0.0200517687445607,20
gpt3.5_iter1,attrezzo,pinza per elettronica,24,0.5106382978723405,1,0.5106382978723405,0.2,24,24,0.0,0.2,0.0200517687445607,24
gpt3.5_iter1,attrezzo,pinza a becco lungo,25,0.4893617021276596,1,0.4893617021276596,0.2,25,25,0.0,0.2,0.0200517687445607,24
gpt3.5_iter1,attrezzo,pinza a becco corto,26,0.4680851063829787,1,0.4680851063829787,0.2,26,26,0.0,0.2,0.0200517687445607,1
gpt3.5_iter1,attrezzo,pinza a punta,27,0.4468085106382978,1,0.4468085106382978,0.2,27,27,0.0,0.2,0.0200517687445607,21
gpt3.5_iter1,attrezzo,pinza a taglio,28,0.4255319148936169,1,0.4255319148936169,0.2,28,28,0.0,0.2,0.0200517687445607,9
gpt3.5_iter1,attrezzo,pinza regolabile,29,0.4042553191489362,1,0.4042553191489362,0.2,29,29,0.0,0.2,0.0200517687445607,110
gpt3.5_iter1,attrezzo,pinza a cricchetto,30,0.3829787234042553,1,0.3829787234042553,0.2,30,30,0.0,0.2,0.0200517687445607,2
gpt3.5_iter1,attrezzo,pinza per fascette,31,0.3617021276595744,1,0.3617021276595744,0.2,31,31,0.0,0.2,0.0200517687445607,10
gpt3.5_iter1,attrezzo,pinza per anelli elastici,32,0.3404255319148936,1,0.3404255319148936,0.2,32,32,0.0,0.2,0.0200517687445607,11
gpt3.5_iter1,attrezzo,pinza per cavi elettrici,33,0.3191489361702128,1,0.3191489361702128,0.2,33,33,0.0,0.2,0.0200517687445607,1
gpt3.5_iter1,attrezzo,pinza per saldatura,34,0.2978723404255319,1,0.2978723404255319,0.2,34,34,0.0,0.2,0.0200517687445607,9
gpt3.5_iter1,attrezzo,pinza per legno,35,0.276595744680851,1,0.276595744680851,0.2,35,35,0.0,0.2,0.0200517687445607,8
gpt3.5_iter1,attrezzo,pinza per pesca,36,0.2553191489361702,1,0.2553191489361702,0.2,36,36,0.0,0.2,0.0200517687445607,3
gpt3.5_iter1,attrezzo,pinza per barbecue,37,0.2340425531914893,1,0.2340425531914893,0.2,37,37,0.0,0.2,0.0200517687445607,24
gpt3.5_iter1,attrezzo,pinza per manicure,38,0.2127659574468084,1,0.2127659574468084,0.2,38,38,0.0,0.2,0.0200517687445607,1
gpt3.5_iter1,attrezzo,pinza per cucina,39,0.1914893617021277,1,0.1914893617021277,0.2,39,39,0.0,0.2,0.0200517687445607,5
gpt3.5_iter1,attrezzo,pinza per grill,40,0.1702127659574468,1,0.1702127659574468,0.2,40,40,0.0,0.2,0.0200517687445607,7
gpt3.5_iter1,attrezzo,pinza per sushi,41,0.1489361702127659,1,0.1489361702127659,0.2,41,41,0.0,0.2,0.0200517687445607,0
gpt3.5_iter1,attrezzo,pinza per insalata,42,0.127659574468085,1,0.127659574468085,0.2,42,42,0.0,0.2,0.0200517687445607,3
gpt3.5_iter1,attrezzo,pinza per dolci,43,0.1063829787234043,1,0.1063829787234043,0.2,43,43,0.0,0.2,0.0200517687445607,3
gpt3.5_iter1,attrezzo,pinza per gelato,44,0.0851063829787234,1,0.0851063829787234,0.2,44,44,0.0,0.2,0.0200517687445607,0
gpt3.5_iter1,attrezzo,pinza per zucchero filato,45,0.0638297872340425,1,0.0638297872340425,0.2,45,45,0.0,0.2,0.0200517687445607,0
gpt3.5_iter1,attrezzo,pinza per formaggio,46,0.0425531914893616,1,0.0425531914893616,0.2,46,46,0.0,0.2,0.0200517687445607,0
gpt3.5_iter1,attrezzo,pinza per pesce,47,0.0212765957446808,1,0.0212765957446808,0.2,47,47,0.0,0.2,0.0200517687445607,4
gpt3.5_iter2,attrezzo,pinza,4,0.8333333333333334,3,0.7666666666666666,0.6,4,6,0.0,0.0342246927002015,0.233097120601855,36776
gpt3.5_iter3,attrezzo,pinza,4,0.8,3,0.7666666666666666,0.6,4,6,0.0,0.0342246927002015,0.233097120601855,36776
gpt3.5_iter4,attrezzo,pinza,6,0.6666666666666667,3,0.7666666666666666,0.6,4,6,0.0,0.0342246927002015,0.233097120601855,36776
gpt3.5_iter2,attrezzo,martello pneumatico,14,0.2777777777777778,1,0.2777777777777778,0.2,14,14,0.0,0.2,0.0200517687445607,274
gpt3.5_iter2,attrezzo,tronchesino,16,0.1666666666666666,1,0.1666666666666666,0.2,16,16,0.0,0.2,0.0200517687445607,616
gpt3.5_iter2,attrezzo,punta da trapano,17,0.1111111111111111,1,0.1111111111111111,0.2,17,17,0.0,0.2,0.0200517687445607,28
gpt3.5_iter3,attrezzo,tronchese,12,0.2666666666666667,1,0.2666666666666667,0.2,12,12,0.0,0.2,0.0200517687445607,991
gpt3.5_iter4,attrezzo,forbice,9,0.4666666666666667,1,0.4666666666666667,0.2,9,9,0.0,0.6000000000000001,0.245133716267343,39252
gpt3.5_iter0,pino,pino silvestre,1,1.0,5,0.9711111111111111,1.0,1,3,0.6,0.7758683276372018,0.6833791226203714,1018
gpt3.5_iter1,pino,pino silvestre,1,1.0,5,0.9711111111111111,1.0,1,3,0.6,0.7758683276372018,0.6833791226203714,1018
gpt3.5_iter2,pino,pino silvestre,1,1.0,5,0.9711111111111111,1.0,1,3,0.6,0.7758683276372018,0.6833791226203714,1018
gpt3.5_iter3,pino,pino silvestre,3,0.9555555555555556,5,0.9711111111111111,1.0,1,3,0.6,0.7758683276372018,0.6833791226203714,1018
gpt3.5_iter4,pino,pino silvestre,2,0.9,5,0.9711111111111111,1.0,1,3,0.6,0.7758683276372018,0.6833791226203714,1018
gpt3.5_iter0,pino,pino marittimo,2,0.9285714285714286,5,0.9559650837079016,1.0,1,4,0.2,0.5732575316387531,0.4987871809611077,6409
gpt3.5_iter1,pino,pino marittimo,2,0.9411764705882352,5,0.9559650837079016,1.0,1,4,0.2,0.5732575316387531,0.4987871809611077,6409
gpt3.5_iter2,pino,pino marittimo,2,0.9767441860465116,5,0.9559650837079016,1.0,1,4,0.2,0.5732575316387531,0.4987871809611077,6409
gpt3.5_iter3,pino,pino marittimo,4,0.9333333333333332,5,0.9559650837079016,1.0,1,4,0.2,0.5732575316387531,0.4987871809611077,6409
gpt3.5_iter4,pino,pino marittimo,1,1.0,5,0.9559650837079016,1.0,1,4,0.2,0.5732575316387531,0.4987871809611077,6409
gpt3.5_iter0,pino,pino domestico,3,0.8571428571428572,5,0.8008190563046924,1.0,3,7,0.0,0.2163829576476063,0.3419501976408456,244
gpt3.5_iter1,pino,pino domestico,3,0.8823529411764706,5,0.8008190563046924,1.0,3,7,0.0,0.2163829576476063,0.3419501976408456,244
gpt3.5_iter2,pino,pino domestico,3,0.9534883720930232,5,0.8008190563046924,1.0,3,7,0.0,0.2163829576476063,0.3419501976408456,244
gpt3.5_iter3,pino,pino domestico,5,0.9111111111111112,5,0.8008190563046924,1.0,3,7,0.0,0.2163829576476063,0.3419501976408456,244
gpt3.5_iter4,pino,pino domestico,7,0.4,5,0.8008190563046924,1.0,3,7,0.0,0.2163829576476063,0.3419501976408456,244
gpt3.5_iter0,pino,pino cembro,4,0.7857142857142857,3,0.8386489479512735,0.6,3,4,0.0,0.0327500232957879,0.0832665541688594,1988
gpt3.5_iter2,pino,pino cembro,4,0.9302325581395348,3,0.8386489479512735,0.6,3,4,0.0,0.0327500232957879,0.0832665541688594,1988
gpt3.5_iter4,pino,pino cembro,3,0.8,3,0.8386489479512735,0.6,3,4,0.0,0.0327500232957879,0.0832665541688594,1988
gpt3.5_iter0,pino,pino nero,5,0.7142857142857143,5,0.7949714459427181,1.0,4,6,0.0,0.1070731444890174,0.1656579350206644,210
gpt3.5_iter1,pino,pino nero,5,0.7647058823529411,5,0.7949714459427181,1.0,4,6,0.0,0.1070731444890174,0.1656579350206644,210
gpt3.5_iter2,pino,pino nero,5,0.9069767441860466,5,0.7949714459427181,1.0,4,6,0.0,0.1070731444890174,0.1656579350206644,210
gpt3.5_iter3,pino,pino nero,6,0.8888888888888888,5,0.7949714459427181,1.0,4,6,0.0,0.1070731444890174,0.1656579350206644,210
gpt3.5_iter4,pino,pino nero,4,0.7,5,0.7949714459427181,1.0,4,6,0.0,0.1070731444890174,0.1656579350206644,210
gpt3.5_iter0,pino,pino bianco,6,0.6428571428571428,5,0.7351742557488111,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,408
gpt3.5_iter1,pino,pino bianco,6,0.7058823529411764,5,0.7351742557488111,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,408
gpt3.5_iter2,pino,pino bianco,7,0.8604651162790697,5,0.7351742557488111,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,408
gpt3.5_iter3,pino,pino bianco,7,0.8666666666666667,5,0.7351742557488111,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,408
gpt3.5_iter4,pino,pino bianco,5,0.6,5,0.7351742557488111,1.0,5,7,0.0,0.0553164790972988,0.1421051411260502,408
gpt3.5_iter0,pino,pino di aleppo,7,0.5714285714285714,4,0.6731429005710812,0.8,7,11,0.0,0.0029717374190724,0.1338944497992803,22
gpt3.5_iter1,pino,pino di aleppo,9,0.5294117647058824,4,0.6731429005710812,0.8,7,11,0.0,0.0029717374190724,0.1338944497992803,22
gpt3.5_iter2,pino,pino di aleppo,9,0.813953488372093,4,0.6731429005710812,0.8,7,11,0.0,0.0029717374190724,0.1338944497992803,22
gpt3.5_iter3,pino,pino di aleppo,11,0.7777777777777778,4,0.6731429005710812,0.8,7,11,0.0,0.0029717374190724,0.1338944497992803,22
gpt3.5_iter0,pino,pino di monterey,8,0.5,5,0.4734458124335005,1.0,8,18,0.0,0.0059103630534113,0.2460882661262656,21
gpt3.5_iter1,pino,pino di monterey,10,0.4705882352941176,5,0.4734458124335005,1.0,8,18,0.0,0.0059103630534113,0.2460882661262656,21
gpt3.5_iter2,pino,pino di monterey,15,0.6744186046511628,5,0.4734458124335005,1.0,8,18,0.0,0.0059103630534113,0.2460882661262656,21
gpt3.5_iter3,pino,pino di monterey,18,0.6222222222222222,5,0.4734458124335005,1.0,8,18,0.0,0.0059103630534113,0.2460882661262656,21
gpt3.5_iter4,pino,pino di monterey,10,0.0999999999999999,5,0.4734458124335005,1.0,8,18,0.0,0.0059103630534113,0.2460882661262656,21
gpt3.5_iter0,pino,pino di sumatra,9,0.4285714285714286,4,0.5850194341302413,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,0
gpt3.5_iter1,pino,pino di sumatra,11,0.4117647058823529,4,0.5850194341302413,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,0
gpt3.5_iter2,pino,pino di sumatra,12,0.7441860465116279,4,0.5850194341302413,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,0
gpt3.5_iter3,pino,pino di sumatra,12,0.7555555555555555,4,0.5850194341302413,0.8,9,12,0.0,0.0006145008348053,0.1023653591028483,0
gpt3.5_iter0,pino,pino di bristlecone,10,0.3571428571428571,3,0.5054386612526147,0.6,10,20,0.0,6.398827481248384e-06,0.109962584885722,2
gpt3.5_iter2,pino,pino di bristlecone,19,0.5813953488372092,3,0.5054386612526147,0.6,10,20,0.0,6.398827481248384e-06,0.109962584885722,2
gpt3.5_iter3,pino,pino di bristlecone,20,0.5777777777777777,3,0.5054386612526147,0.6,10,20,0.0,6.398827481248384e-06,0.109962584885722,2
gpt3.5_iter0,pino,pino di wollemi,11,0.2857142857142857,3,0.3515080450784966,0.6,11,16,0.0,2.038915466675169e-06,0.0832665541688594,15
gpt3.5_iter1,pino,pino di wollemi,16,0.1176470588235294,3,0.3515080450784966,0.6,11,16,0.0,2.038915466675169e-06,0.0832665541688594,15
gpt3.5_iter2,pino,pino di wollemi,16,0.6511627906976745,3,0.3515080450784966,0.6,11,16,0.0,2.038915466675169e-06,0.0832665541688594,15
gpt3.5_iter0,pino,pino di norfolk,12,0.2142857142857143,4,0.5336671878053547,0.8,10,12,0.0,0.0003821903667074,0.0952810705540892,21
gpt3.5_iter1,pino,pino di norfolk,12,0.3529411764705882,4,0.5336671878053547,0.8,10,12,0.0,0.0003821903667074,0.0952810705540892,21
gpt3.5_iter2,pino,pino di norfolk,11,0.7674418604651163,4,0.5336671878053547,0.8,10,12,0.0,0.0003821903667074,0.0952810705540892,21
gpt3.5_iter3,pino,pino di norfolk,10,0.8,4,0.5336671878053547,0.8,10,12,0.0,0.0003821903667074,0.0952810705540892,21
gpt3.5_iter0,pino,pino di jeffrey,13,0.1428571428571429,4,0.4358814843766964,0.8,13,17,0.0,5.074471911356475e-05,0.1221842768240595,6
gpt3.5_iter1,pino,pino di jeffrey,14,0.2352941176470588,4,0.4358814843766964,0.8,13,17,0.0,5.074471911356475e-05,0.1221842768240595,6
gpt3.5_iter2,pino,pino di jeffrey,13,0.7209302325581395,4,0.4358814843766964,0.8,13,17,0.0,5.074471911356475e-05,0.1221842768240595,6
gpt3.5_iter3,pino,pino di jeffrey,17,0.6444444444444444,4,0.4358814843766964,0.8,13,17,0.0,5.074471911356475e-05,0.1221842768240595,6
gpt3.5_iter0,pino,pino di huon,14,0.0714285714285714,4,0.2054312422643475,0.8,14,40,0.0,1.0423322551654248e-05,0.2560316948157036,6
gpt3.5_iter1,pino,pino di huon,17,0.0588235294117647,4,0.2054312422643475,0.8,14,40,0.0,1.0423322551654248e-05,0.2560316948157036,6
gpt3.5_iter2,pino,pino di huon,20,0.5581395348837209,4,0.2054312422643475,0.8,14,40,0.0,1.0423322551654248e-05,0.2560316948157036,6
gpt3.5_iter3,pino,pino di huon,40,0.1333333333333333,4,0.2054312422643475,0.8,14,40,0.0,1.0423322551654248e-05,0.2560316948157036,6
gpt3.5_iter1,pino,pino mugo,4,0.8235294117647058,3,0.6690834473324214,0.6,4,8,0.0,0.0070495038194117,0.1333716056394666,1730
gpt3.5_iter2,pino,pino mugo,6,0.8837209302325582,3,0.6690834473324214,0.6,4,8,0.0,0.0070495038194117,0.1333716056394666,1730
gpt3.5_iter4,pino,pino mugo,8,0.3,3,0.6690834473324214,0.6,4,8,0.0,0.0070495038194117,0.1333716056394666,1730
gpt3.5_iter1,pino,pino strobo,7,0.6470588235294117,2,0.7457516339869281,0.4,7,8,0.0,2.234915015867385e-07,0.0479033236185445,36
gpt3.5_iter3,pino,pino strobo,8,0.8444444444444444,2,0.7457516339869281,0.4,7,8,0.0,2.234915015867385e-07,0.0479033236185445,36
gpt3.5_iter1,pino,pino dell'himalaya,8,0.5882352941176471,1,0.5882352941176471,0.2,8,8,0.0,0.2,0.0200517687445607,0
gpt3.5_iter1,pino,pino di cembro,13,0.2941176470588235,1,0.2941176470588235,0.2,13,13,0.0,0.2,0.0200517687445607,11
gpt3.5_iter1,pino,pino di sikkim,15,0.1764705882352941,1,0.1764705882352941,0.2,15,15,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino loricato,8,0.8372093023255813,2,0.5186046511627906,0.4,8,9,0.0,2.2406999530959572e-08,0.0467825930141668,341
gpt3.5_iter4,pino,pino loricato,9,0.1999999999999999,2,0.5186046511627906,0.4,8,9,0.0,2.2406999530959572e-08,0.0467825930141668,341
gpt3.5_iter2,pino,pino di monterrey,10,0.7906976744186046,2,0.8064599483204133,0.4,9,10,0.0,2.2464998642714112e-09,0.0459421863106544,2
gpt3.5_iter3,pino,pino di monterrey,9,0.8222222222222222,2,0.8064599483204133,0.4,9,10,0.0,2.2464998642714112e-09,0.0459421863106544,2
gpt3.5_iter2,pino,pino di lodgepole,14,0.6976744186046512,2,0.682170542635659,0.4,14,16,0.0,2.0891453137291803e-14,0.0472998752652219,0
gpt3.5_iter3,pino,pino di lodgepole,16,0.6666666666666667,2,0.682170542635659,0.4,14,16,0.0,2.0891453137291803e-14,0.0472998752652219,0
gpt3.5_iter2,pino,pino di torrey,17,0.627906976744186,2,0.5472868217054263,0.4,17,25,0.0,2.08445760239933e-17,0.0632147854242987,3
gpt3.5_iter3,pino,pino di torrey,25,0.4666666666666667,2,0.5472868217054263,0.4,17,25,0.0,2.08445760239933e-17,0.0632147854242987,3
gpt3.5_iter2,pino,pino di limber,18,0.6046511627906976,2,0.5467700258397933,0.4,18,24,0.0,2.0898551912429707e-18,0.0565884735551076,0
gpt3.5_iter3,pino,pino di limber,24,0.4888888888888889,2,0.5467700258397933,0.4,18,24,0.0,2.0898551912429707e-18,0.0565884735551076,0
gpt3.5_iter2,pino,pino di khasi,21,0.5348837209302326,2,0.3229974160206719,0.4,21,41,0.0,2.1061234715107623e-21,0.0833791226203714,0
gpt3.5_iter3,pino,pino di khasi,41,0.1111111111111111,2,0.3229974160206719,0.4,21,41,0.0,2.1061234715107623e-21,0.0833791226203714,0
gpt3.5_iter2,pino,pino di yunnan,22,0.5116279069767442,1,0.5116279069767442,0.2,22,22,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di potosí,23,0.4883720930232558,1,0.4883720930232558,0.2,23,23,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di caribaea,24,0.4651162790697675,1,0.4651162790697675,0.2,24,24,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di florida,25,0.4418604651162791,1,0.4418604651162791,0.2,25,25,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di chir,26,0.4186046511627906,2,0.3537467700258397,0.4,26,33,0.0,2.1335230069158923e-26,0.0532150197869942,0
gpt3.5_iter3,pino,pino di chir,33,0.2888888888888888,2,0.3537467700258397,0.4,26,33,0.0,2.1335230069158923e-26,0.0532150197869942,0
gpt3.5_iter2,pino,pino di parana,27,0.3953488372093023,2,0.2754521963824289,0.4,27,39,0.0,2.139045279485561e-27,0.0615077908075313,0
gpt3.5_iter3,pino,pino di parana,39,0.1555555555555555,2,0.2754521963824289,0.4,27,39,0.0,2.139045279485561e-27,0.0615077908075313,0
gpt3.5_iter2,pino,pino di patula,28,0.3720930232558139,2,0.2193798449612403,0.4,28,43,0.0,2.1445820639172353e-28,0.0656443922396627,0
gpt3.5_iter3,pino,pino di patula,43,0.0666666666666666,2,0.2193798449612403,0.4,28,43,0.0,2.1445820639172353e-28,0.0656443922396627,0
gpt3.5_iter2,pino,pino di riga,29,0.3488372093023255,1,0.3488372093023255,0.2,29,29,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di arizona,30,0.3255813953488372,1,0.3255813953488372,0.2,30,30,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di eldarica,31,0.3023255813953488,1,0.3023255813953488,0.2,31,31,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di benguet,32,0.2790697674418605,1,0.2790697674418605,0.2,32,32,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di masson,33,0.2558139534883721,1,0.2558139534883721,0.2,33,33,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di slash,34,0.2325581395348837,2,0.3162790697674418,0.4,28,34,0.0,2.144584242022269e-28,0.0505143529972057,0
gpt3.5_iter3,pino,pino di slash,28,0.4,2,0.3162790697674418,0.4,28,34,0.0,2.144584242022269e-28,0.0505143529972057,0
gpt3.5_iter2,pino,pino di banks,35,0.2093023255813954,2,0.4046511627906977,0.4,19,35,0.0,2.095262522206624e-19,0.0792368975501202,2
gpt3.5_iter3,pino,pino di banks,19,0.6,2,0.4046511627906977,0.4,19,35,0.0,2.095262522206624e-19,0.0792368975501202,2
gpt3.5_iter2,pino,pino di oocarpa,36,0.1860465116279069,2,0.1152454780361756,0.4,36,44,0.0,2.189395428257735e-36,0.0508120516964831,0
gpt3.5_iter3,pino,pino di oocarpa,44,0.0444444444444444,2,0.1152454780361756,0.4,36,44,0.0,2.189395428257735e-36,0.0508120516964831,0
gpt3.5_iter2,pino,pino di radiata,37,0.1627906976744185,1,0.1627906976744185,0.2,37,37,0.0,0.2,0.0200517687445607,0
gpt3.5_iter2,pino,pino di coulter,38,0.1395348837209302,1,0.1395348837209302,0.2,38,38,0.0,0.2,0.0200517687445607,2
gpt3.5_iter2,pino,pino di loblolly,39,0.1162790697674418,2,0.2470284237726098,0.4,29,39,0.0,2.1501331801907078e-29,0.0567812789389959,0
gpt3.5_iter3,pino,pino di loblolly,29,0.3777777777777777,2,0.2470284237726098,0.4,29,39,0.0,2.1501331801907078e-29,0.0567812789389959,0
gpt3.5_iter2,pino,pino di ponderosa,40,0.0930232558139535,2,0.1354005167958656,0.4,38,40,0.0,2.222865820242311e-38,0.0426137463927148,7
gpt3.5_iter3,pino,pino di ponderosa,38,0.1777777777777778,2,0.1354005167958656,0.4,38,40,0.0,2.222865820242311e-38,0.0426137463927148,7
gpt3.5_iter2,pino,pino di cipresso,42,0.0465116279069767,1,0.0465116279069767,0.2,42,42,0.0,0.2,0.0200517687445607,2
gpt3.5_iter2,pino,pino di g,43,0.0232558139534884,1,0.0232558139534884,0.2,43,43,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,pino,abete,1,1.0,1,1.0,0.2,1,1,0.2,1.0,1.0,36428
