category,concept,human,llama-3.1-70b,llama-3.1-70b-order_match,llama-3.1-70b-simple_match,llama-3.1-8b,llama-3.1-8b-order_match,llama-3.1-8b-simple_match,llama-3.2-3b,llama-3.2-3b-order_match,llama-3.2-3b-simple_match,mistral-7b,mistral-7b-order_match,mistral-7b-simple_match,mixtral-8x7b,mixtral-8x7b-order_match,mixtral-8x7b-simple_match,nemo-12b,nemo-12b-order_match,nemo-12b-simple_match,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-order_match,llava-v1.6-mistral-7b-simple_match,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img-order_match,llava-v1.6-mistral-7b-img-simple_match,idefics2-8b,idefics2-8b-order_match,idefics2-8b-simple_match,idefics2-8b-img,idefics2-8b-img-order_match,idefics2-8b-img-simple_match
furnishings/fittings,cuscino,ortopedico,da spiaggia,0,0,per la testa,0,0,a forma di uccello,0,0,per schiena,0,0,ortopedico,1,1,per la gravidanza,0,0,da letto gonfiabile,0,0,sedia,0,0,per banco,0,0,per bancarella,0,0
furnishings/fittings,cuscino,di lattice,ortopedico,0,1,di piumino,0,0,a forma di oggetto,0,0,sferico,0,0,da sole,0,0,per il divano,0,0,da letto elastico,0,0,letto,0,0,per la sedia,0,0,per la testa,0,0
animals,delfino,comune,comune,1,1,comune,1,1,comune,1,1,comune,1,1,comune,1,1,comune,1,1,comune,1,1,bianco,0,1,comune,1,1,squalo,0,0
animals,delfino,orca,stenella striata,0,0,azzurro,0,0,del mediterraneo,0,0,common bottlenose dolphin,0,0,tursiops truncatus,0,0,tursiops truncatus,0,0,bianco,0,1,grigio,0,0,delphinus capensis,0,0,comune,0,1
animals,delfino,rosa,stenella coeruleoalba,0,0,del giappone,0,0,del pacifico,0,0,spada,0,0,comune o tursiope,0,0,di risso,0,0,rosso,0,0,gigante,0,0,pesce,0,0,orca,0,1
animals,delfino,bianco,stenella,0,0,del pacifico,0,0,orca,0,1,del mar rosso,0,0,di risso,0,0,dal naso a bottiglia,0,0,grigio,0,0,saltante,0,0,azzurro,0,0,squalo del deserto,0,0
furniture,divano,letto,letto,1,1,letto,1,1,a due posti,0,1,a due posti,0,1,letto,1,1,a due posti,0,1,poltrona,0,0,sofa,0,0,a sedere,0,0,da letto,0,0
furniture,divano,a due posti,a due posti,1,1,reclinabile,0,0,a cuscini,0,0,da giardino,0,0,modulare,0,0,a l,0,0,sofa,0,0,canape,0,0,a schiena,0,0,sofà,0,0
furniture,divano,ad angolo,a tre posti,0,1,a tre posti,0,1,a tre posti,0,1,a canape,0,0,reclinabile,0,0,chesterfield,0,0,canapé,0,0,poltrona,0,0,a tavola,0,0,divano-letto,0,0
furniture,divano,a tre posti,pouf,0,0,a due posti,0,1,a braccuoli,0,0,a treppiedi,0,0,chesterfield,0,0,letto,0,1,letto,0,1,ottomano,0,0,ottico,0,0,in stile inglese,0,0
furniture,divano,con penisola,a scomparsa,0,0,angolare,0,0,a quattro posti,0,0,a schiena retta,0,0,in pelle,0,0,a tre posti,0,1,a schienale,0,0,daybed,0,0,divano-sofà,0,0,da gioco,0,0
plants,edera,rampicante,comune,0,1,per esterni,0,0,comune,0,1,comune,0,1,comune,0,1,hhelix,0,0,comune,0,1,comune,0,1,acacia,0,0,acacia,0,0
plants,edera,velenosa,terrestre,0,0,pendula,0,0,di mare,0,0,gialla,0,0,giapponese,0,0,hcolchica,0,0,americana,0,0,americana,0,0,eucalyptus,0,0,acanto,0,0
plants,edera,comune,canadese,0,0,per pareti,0,0,erba,0,0,bianca,0,0,variegata,0,0,comune,1,1,nera,0,0,variegata,0,0,pianta,0,0,acero,0,0
animals,elefante,africano,africano,1,1,africano,1,1,africano,1,1,african elephant,0,0,africano,1,1,africano,1,1,africano,1,1,africano,1,1,africano,1,1,africano,1,1
animals,elefante,indiano,asiatico,0,1,marino,0,0,di sumatra,0,0,africano,0,1,africano,0,1,marino,0,0,asiatico,0,1,africano indiano,0,0,african elephant,0,0,asiatico,0,1
animals,elefante,asiatico,nano,0,0,nano,0,0,asiatico,1,1,mammoth elephant,0,0,asiatico,1,1,asiatico,1,1,africano meridionale,0,0,asiatico,1,1,africa,0,0,sudanese occidentale,0,0
vehicles,elicottero,militare,leggero,0,0,da trasporto,0,0,helicottero,0,0,militare,1,1,da turismo,0,0,da trasporto,0,0,militare,1,1,militare,1,1,bell 47,0,0,militare,1,1
vehicles,elicottero,del pronto soccorso,hughes 500,0,0,militare,0,1,aerei da trasporto,0,0,da trasporto,0,0,da addestramento,0,0,da combattimento,0,0,civile,0,1,da ricerca,0,0,militare,0,1,d'attacco,0,0
vehicles,elicottero,privato,westland lynx,0,0,da ricerca e soccorso,0,0,helicoptero,0,0,d'aggiustamento,0,0,da trasporto,0,0,da ricognizione,0,0,da ricognizione,0,0,da trasporto,0,0,helicoptero,0,0,da caccia,0,0
vehicles,elicottero,da guerra,westland apache,0,0,da turismo,0,0,drone,0,0,d'agibilità,0,0,leggero,0,0,da soccorso,0,0,da trasporto,0,0,da ambulanza,0,0,bell 212,0,0,d'emergenza,0,0
vehicles,elicottero,civile,da trasporto vip,0,0,da combattimento,0,0,da trasporto,0,0,da polizia,0,0,medio,0,0,da turismo,0,0,da trasporto vip,0,0,da soccorso,0,0,bell 412,0,0,da trasporto,0,0
stationery,evidenziatore,giallo,pastello,0,0,a matita,0,0,pennarelli,0,0,"linguistico: highlighter, penna da segnalazione, marker",0,0,a penna,0,0,giallo,1,1,monitor,0,0,microfono,0,0,marker,0,0,penna,0,0
stationery,evidenziatore,verde,liquido,0,0,a sfera,0,0,pennarello,0,0,"di testo: penna da segnalibro, penna da sottoscritto, penna da sottolineare, penna da segnalare, penna da annotare",0,0,a secco,0,0,verde,1,1,camerino,0,0,fotocamera,0,0,penna,0,0,pennarello,0,0
stationery,evidenziatore,fluorescente,a liquido,0,0,a luce,0,0,matita,0,0,rosso,0,0,fluorescente,1,1,a gel,0,0,strumento di misura,0,0,stilizzazione di un pennello,0,0,ricerca,0,0,stilo,0,0
stationery,evidenziatore,stabilo,pennarello,0,0,a penna,0,0,pennarelli a sanguigna,0,0,"di testo: penna da segnalare, matita da segnalare, penna da sottolineare, matita da sottolineare, penna da evidenziare, matita da evidenziare, marker, highlighter",0,0,lavabile,0,0,rosso,0,0,telefono,0,0,grafico,0,0,stilografo,0,0,stilografo,0,0
stationery,evidenziatore,a punta fine,a pennarello,0,0,laser,0,0,pennarelli a matita,0,0,"di testo: penna da segnalibro, matita da segnalibro, penna da sottolineare, matita da sottolineare, penna da segnalare, matita da segnalare",0,0,indelebile,0,0,rosa,0,0,proiettore,0,0,telescopio,0,0,pennarello,0,0,stiletto,0,0
clothes,felpa,con cappuccio,con cappuccio,1,1,da sci,0,0,seta,0,0,antica,0,0,con cappuccio,1,1,con cappuccio,1,1,felpeggino,0,0,bianca,0,0,birra,0,0,jeans,0,0
clothes,felpa,con cerniera,senza cappuccio,0,1,da golf,0,0,cotone,0,0,usata,0,0,da running,0,0,senza cappuccio,0,1,borsa,0,0,con maniche lunghe,0,0,bicchierino,0,0,camisa,0,0
clothes,felpa,senza cappuccio,a maniche lunghe,0,0,da ginnastica,0,0,lana,0,0,greca,0,0,da yoga,0,0,unisex,0,0,scarpe da ginnastica,0,0,capo da lavoro,0,0,t-shirt,0,0,polo,0,0
clothes,felpa,girocollo,a maniche corte,0,0,da basket,0,0,panno,0,0,sporca,0,0,termica,0,0,da uomo,0,0,festa,0,0,di cotone,0,0,bianco,0,0,felpeggio,0,0
clothes,felpa,di pile,sportiva,0,0,da jogging,0,0,cappello,0,0,da lavoro,0,0,da ginnastica,0,0,con stampa,0,0,di lana,0,0,da bagno,0,0,formaggio,0,0,polsudico,0,0
plants,ficus,benjamin,aurea,0,0,carica,0,0,benghalensis,0,0,lyrata,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0
housing buildings,finestra,a una anta,a ghigliottina,0,0,a ghigliena,0,0,di comunicazione,0,0,a vetro singolo,0,0,a battente,0,1,a battente,0,1,finestrella,0,0,aperta,0,0,aperta,0,0,porta,0,1
housing buildings,finestra,porta,scorrevole,0,0,a sbarra,0,0,singola,0,0,aperta,0,0,a vasistas,0,0,scorrevole,0,0,aperta,0,0,finestre aperte,0,0,chiusa,0,0,vetro,0,0
housing buildings,finestra,a battente,a nastro,0,0,a battente,1,1,a muro,0,0,chiusa,0,0,a oculo,0,0,panoramica,0,0,finestrino,0,1,alta,0,0,griglia,0,0,muro,0,0
housing buildings,finestra,a due ante,a ribalta,0,0,scorrevole,0,0,a tenda,0,0,in legno,0,0,a bilico,0,0,a bovindo,0,0,vetro,0,0,chiusa,0,0,bifore,0,0,soffitto,0,0
housing buildings,finestra,finestrino,a tetto,0,0,a vetri,0,0,scorrevole,0,0,in alluminio,0,0,scorrevole,0,0,a vasistas,0,0,vetroresina,0,0,con grata,0,0,aperta e chiusa,0,0,tetto,0,0
furnishings/fittings,fioriera,in terracotta,vaso,0,0,vaso di fiori,0,0,vaso,0,0,vaso fiori,0,0,da interno,0,0,vasi,0,0,fioraio,0,0,vase,0,0,fiori,0,0,pianta,0,0
furnishings/fittings,fioriera,in plastica,cesto,0,0,vaschetta,0,0,vaso da fiori,0,0,urna fiori,0,0,in plastica,1,1,da tavolo,0,0,bar,0,0,pianta,0,0,giardino,0,0,fiore,0,0
furnishings/fittings,fioriera,da balcone,ciotola,0,0,terracotta,0,0,vaso di vetro,0,0,tazza fiori,0,0,in terracotta,0,1,da esterno,0,0,ristorante,0,0,bambù,0,0,pianta,0,0,vasi,0,0
furnishings/fittings,fioriera,in pietra,portafiori,0,0,vasca,0,0,ciotola,0,0,vasetto fiori,0,0,da esterno,0,0,vaso,0,0,banco di fiori,0,0,pot per fiori,0,0,frutta,0,0,fiori,0,0
furnishings/fittings,fioriera,in metallo,vasetto,0,0,giardino,0,0,cassa di fiori,0,0,vaso di porcellana,0,0,in metallo,1,1,da giardino,0,0,mercato,0,0,congetturale,0,0,boccata,0,0,vassoio,0,0
stationery,foglio,a4,di carta,0,1,carta da parati,0,0,carta,0,0,carta,0,0,di carta,0,1,di carta,0,1,di carta,0,1,di carta,0,1,carta,0,0,carta,0,0
stationery,foglio,a quadretti,di via,0,0,carta,0,0,di carta,0,1,carta da scrittura,0,0,di plastica,0,0,a4,0,1,carta,0,0,di giornale,0,0,carta da telefono,0,0,carta da telefono,0,0
stationery,foglio,a righe,di alluminio,0,0,di musica,0,0,di velluto,0,0,di carta igienica,0,0,di gomma,0,0,di plastica,0,0,certificazione,0,0,carta,0,0,carta da stampa,0,0,carta da scrittura,0,0
stationery,foglio,bianco,di rame,0,0,di carta,0,1,di carta igienica,0,0,di carta da cucina,0,0,di alluminio,0,0,di metallo,0,0,di libro,0,0,libro,0,0,carta da regalo,0,0,carta da registrazione,0,0
stationery,foglio,di carta,di calcolo,0,0,di carta da parati,0,0,di plastica,0,0,di legno,0,0,di metallo,0,0,di acciaio inossidabile,0,0,di giornale,0,0,fog,0,0,carta da lettere,0,0,carta da fumo,0,0
kitchenware,forbice,con punta arrotondata,forbici da cucito,0,0,forbici da cucito,0,0,da giardino,0,0,da tagliare il filo,0,0,da giardinaggio,0,0,forbici da cucina,0,0,da taglio,0,0,da taglio,0,0,da taglio,0,0,da taglio,0,0
kitchenware,forbice,cesoia,forbici da potatura,0,0,da capelli,0,0,a mano,0,0,da cucito,0,0,per capelli,0,0,forbici da giardino,0,0,da barba,0,0,da capelli,0,0,da taglia,0,0,da legno,0,0
kitchenware,forbice,da sarto,forbici da sarto,0,0,forbici da unghie,0,0,a manubrio,0,0,da taglio,0,0,chirurgica,0,0,forbici da potatura,0,0,forbici da cucinare,0,0,da barba,0,0,per capelli,0,0,pinza,0,0
kitchenware,forbice,da parrucchiere,forbici da ufficio,0,0,forbici da giardino,0,0,da orto,0,0,da tagliare la carta,0,0,tagliacapelli,0,0,forbici da cucito,0,0,da crocante,0,0,da cucito,0,0,da taglio per tessuto,0,0,da usare con un piede,0,0
kitchenware,forbice,da cucina,forbici per capelli,0,0,da unghie,0,0,elettrico,0,0,da tagliare,0,0,per la carne,0,0,da cucina,1,1,da taglio da capelli,0,0,da legno,0,0,da taglio per legno,0,0,da uso leggero,0,0
kitchenware,forchetta,da dolce,da dessert,0,0,da pesce,0,1,da tavola,0,1,da tavola,0,1,da tavola,0,1,da insalata,0,0,da carne,0,0,fork,0,0,da cucina,0,0,da cucina,0,0
kitchenware,forchetta,da tavola,da pesce,0,1,da cocktail,0,0,da tavolo,0,0,da barbecue,0,0,da antipasto,0,0,da dessert,0,0,da pesce,0,1,da cucina,0,0,da tavola,1,1,cucchiaio,0,0
kitchenware,forchetta,da pesce,da insalata,0,0,da sushi,0,0,da bar,0,0,da frutta,0,0,da spiedino,0,0,da tavola,0,1,da pasta,0,0,da pasta,0,0,spiedo,0,0,spillo,0,0
kitchenware,forchetta,di plastica,da frutta,0,0,da pasto,0,0,da cucina,0,0,da carne,0,0,da pesce,0,1,da pesce,0,1,da tavola,0,1,da pranzo,0,0,per il cibo,0,0,da tavola,0,1
kitchenware,forchetta,a tre punte,da carne,0,0,da carne,0,0,per il cibo congelato,0,0,da insalata,0,0,da insalata,0,0,da minestra,0,0,di legno,0,0,da carne,0,0,per il vino,0,0,per cucina,0,0
foods,formaggio,parmigiano,asiago,0,0,parmigiano,1,1,parmigiano,1,1,mozzarella,0,1,cheddar,0,0,fresco,0,0,mozzarella,0,1,gouda,0,0,gorgonzola,0,1,caciocavallo,0,0
foods,formaggio,stagionato,brie,0,1,mozzarella,0,1,parmigiano-reggiano,0,0,cheddar,0,0,parmigiano-reggiano,0,0,cheddar,0,0,gorgonzola,0,1,parmigiano,0,1,pecorino,0,0,pecorino,0,0
foods,formaggio,brie,burrata,0,0,gruyère,0,0,gorgonzola,0,1,roquefort,0,0,camembert,0,0,stagionato,0,1,parmigiano,0,1,provolone,0,0,brie,1,1,di burro,0,0
foods,formaggio,gorgonzola,fontina,0,0,taleggio,0,0,mozzarella,0,1,gorgonzola,1,1,cottage,0,0,spalmabile,0,0,provolone,0,0,gorgonzola,1,1,caciocavallo,0,0,di capra,0,0
foods,formaggio,mozzarella,mascarpone,0,0,ricotta,0,0,ricotta,0,0,halloumi,0,0,roquefort,0,0,blu,0,0,burro,0,0,cheddar,0,0,mozzarella,1,1,caciotta,0,0
furnishings/fittings,fotografia,in bianco e nero,autoritratto,0,0,fotocamera,0,0,a colori,0,1,digitale,0,1,ritratto,0,0,fotocamera,0,0,fotocamera,0,0,fotografo,0,0,fotocamera,0,0,digitale,0,1
furnishings/fittings,fotografia,digitale,ritratto,0,0,polaroid,0,1,sportiva,0,0,underwater,0,0,di architettura,0,0,ritratto,0,0,telecamera,0,0,in bianco e nero,0,1,fotografo,0,0,tradizionale,0,0
furnishings/fittings,fotografia,a colori,di viaggio,0,0,fotogramma,0,0,aerea,0,0,panoramica,0,0,sportiva,0,0,obiettivo,0,0,fotogiornalista,0,0,fotogiornale,0,0,cinecamera,0,0,scatta,0,0
furnishings/fittings,fotografia,analogica,di moda,0,0,aerea,0,0,fotografo,0,0,sportiva,0,0,notturna,0,0,flash,0,0,dispositivo fotografico,0,0,di animali,0,0,fotografa,0,0,scatto,0,0
furnishings/fittings,fotografia,polaroid,di strada,0,0,obiettivo,0,0,di paesaggio,0,0,documentaria,0,0,astratta,0,0,treppiede,0,0,smartphone,0,0,colorata,0,0,telefono,0,0,fotografo,0,0
foods,frutta,banana,mela,0,1,arance,0,0,arancia,0,1,arancia,0,1,mela,0,1,mela,0,1,arancia,0,1,mela,0,1,mela,0,1,mela,0,1
foods,frutta,mela,uva,0,0,mele,0,0,banana,0,1,mela,1,1,ribes,0,0,uva,0,0,mela,1,1,pomodoro,0,0,banana,0,1,mango,0,0
foods,frutta,arancia,arancia,1,1,albicocche,0,0,mela,0,1,mango,0,0,more,0,0,ciliegia,0,0,ananas,0,0,ananas,0,0,mango,0,0,prugne,0,0
foods,frutta,pera,melone,0,0,pesche,0,0,pesca,0,0,limone,0,0,melone,0,0,pesca,0,0,limone,0,0,mango,0,0,limone,0,0,banana,0,1
foods,frutta,fragola,susina,0,0,fragole,0,0,albicocca,0,0,pesca,0,0,anguria,0,0,mango,0,0,pera,0,1,uva,0,0,pera,0,1,ciliegie,0,0
vehicles,furgone,camperizzato,ducato,0,0,cargo,0,0,autobus,0,0,pieno,0,0,per trasporto merci,0,0,per traslochi,0,0,fiat 500,0,0,bianco,0,0,camioncino,0,0,camion,0,0
vehicles,furgone,van,furgoncino,0,0,a cassetta,0,0,a due o più posti,0,0,camionetta,0,0,isotermico,0,0,da lavoro,0,0,fiat panda,0,0,van,1,1,van,1,1,van,1,1
animals,gallo,cedrone,cedrone,1,1,cedrone,1,1,gallina,0,0,domestico,0,0,domestico,0,0,gallina,0,0,gallina,0,0,gallina,0,0,selvatico,0,0,gallina,0,0
animals,gallo,nero,bankiva,0,0,di razza,0,0,selvatico,0,0,selvatico,0,0,cedrone,0,1,pollo,0,0,nero,1,1,selvatico,0,0,gallina,0,0,coccodrillo,0,0
body parts,gamba,del tavolo,di legno,0,1,anteriore,0,0,di legno,0,1,destra,0,1,zampa di animale,0,0,gambe umane,0,0,braccio,0,0,gambe di persona,0,0,destra,0,1,femorale,0,0
body parts,gamba,umana,di un tavolo,0,0,ginocchio,0,0,gambe di tavolo,0,0,femorale,0,0,di tavolo,0,0,di tavoli,0,0,ginocchio,0,0,destra,0,1,g,0,0,leg,0,0
body parts,gamba,di legno,di un letto,0,0,caviglia,0,0,gambe di legno,0,0,tibiale,0,0,di sedia,0,0,di un tavolo,0,0,di camicia,0,0,di legno,1,1,femorale,0,0,sinistra,0,0
body parts,gamba,destra,di una sedia,0,0,polpaccio,0,0,bicicletta,0,0,peronea,0,0,di letto,0,0,coscia,0,0,di legno,0,1,gambissima,0,0,sinistra,0,0,tibiale,0,0
body parts,gamba,lunga,di un animale,0,0,posteriore,0,0,di vetro,0,0,lunga,1,1,di mobile,0,0,gambe di un tavolo da biliardo,0,0,cavallo,0,0,gambe di persona umana,0,0,tibiale,0,0,fibula,0,0
animals,gatto,siamese,siamese,1,1,domestico,0,0,domestico,0,0,bengali,0,0,abissino,0,0,maine coon,0,1,domestico,0,0,domestico,0,0,domestico,0,0,domestico,0,0
animals,gatto,persiano,maine coon,0,1,selvatico,0,0,da caccia,0,0,persiano,1,1,abyssinian,0,0,siamese,0,1,gattino,0,0,gattino,0,0,felino domestico,0,0,domestico,0,0
animals,gatto,maine coon,siam,0,0,egiziano,0,0,selvatico,0,0,siamese,0,1,chartreux,0,0,bengalese,0,0,selvatico,0,0,cane,0,0,cat,0,0,di casa,0,0
animals,gatto,sphynx,sphynx,1,1,di razza,0,0,da compagnia,0,0,maine coon,0,1,devon rex,0,0,domestico,0,0,di giardino selvatico,0,0,selvaggio,0,0,domestico,0,0,selvatico,0,0
animals,gatto,a pelo lungo,persiano,0,1,persiano,0,1,da guardia,0,0,bengala,0,0,ragdoll,0,0,abissino,0,0,calico,0,0,da caccia,0,0,selvatico,0,0,di strada,0,0
plants,geranio,rosso,a foglie di quercia,0,0,rosso,1,1,fiore,0,0,comune,0,0,zonale,0,0,comune,0,0,comune,0,0,geraniolo,0,0,geranium sanguineum,0,0,pelargonium,0,0
plants,geranio,edera,geranium maculatum,0,0,cinese,0,0,rosa,0,1,rosso,0,1,selvatico,0,0,zonal,0,0,geraniolo,0,0,geraniace,0,0,rosso,0,1,ipomma,0,0
plants,geranio,rosa,a fioritura continua,0,0,a terra,0,0,viola,0,1,zonale,0,0,di ivy,0,0,africano,0,0,rosa,1,1,fiore di geranio,0,0,big ben,0,0,'geranium',0,0
plants,geranio,bianco,a foglie di vite,0,0,ibrido,0,0,petunia,0,0,di krasavice,0,0,odoroso,0,0,odoroso,0,0,rosso,0,1,gerani,0,0,geranium phillipinense,0,0,rosa,0,1
plants,geranio,viola,a foglie di betulla,0,0,in vaso,0,0,foglia,0,0,di nanjing,0,0,di rozanne,0,0,cinese,0,0,rosa,0,1,flora,0,0,geranium robertianum,0,0,erba di san pietro,0,0
clothes,giacca,a vento,a vento,1,1,da pelle,0,0,da uomo,0,0,windbreaker,0,0,blazer,0,1,a vento,1,1,da uomo,0,0,da uomo,0,0,bomber,0,0,cardigan,0,0
clothes,giacca,di pelle,sportiva,0,0,da lavoro,0,0,da donna,0,0,gomma,0,0,in pelle,0,0,di pelle,1,1,bomba,0,0,da moto,0,0,giacca-faccia,0,0,da uomo,0,0
clothes,giacca,blazer,da sci,0,0,da golf,0,0,da sera,0,0,a pelletteria,0,0,cappotto,0,1,a vento imbottita,0,0,da neonato,0,0,da lavoro,0,0,sportiva,0,0,giubbino,0,0
clothes,giacca,di jeans,bomber,0,0,da smoking,0,0,pantaloni,0,0,da pieghetta,0,0,da smoking,0,0,sportiva,0,0,da bambino,0,0,da gala,0,0,smalto,0,0,cappotto,0,1
clothes,giacca,cappotto,di jeans,0,1,da motociclista,0,0,da bambino,0,0,da pieghevia,0,0,impermeabile,0,0,di jeans,0,1,da ragazza,0,0,pesante,0,0,casacca,0,0,fazzoletta,0,0
clothes,gilet,doppiopetto,antiproiettile,0,0,di pelle,0,0,maglia,0,0,da motocicletta,0,0,senza maniche,0,0,senza maniche,0,0,di seta,0,0,vestiario,0,0,pelle,0,0,giacca,0,0
clothes,gilet,monopetto,imbottito,0,0,da sci,0,0,camicia,0,0,da caccia,0,0,in pelle,0,0,imbottito,0,0,cardigàn,0,0,vest,0,0,sport,0,0,maschile,0,0
clothes,gilet,elegante,bomber,0,0,di pelliccia,0,0,da polizia,0,0,da equitazione,0,0,in pile,0,0,da lavoro,0,0,giubba gilet,0,0,vestito da uomo,0,0,da moto,0,0,*gilet*,0,0
clothes,gilet,di lana,in pelle,0,0,di salvataggio,0,0,di cotone,0,0,de pelle,0,0,da caccia,0,0,di pelle,0,0,maschile,0,0,giacca di velluto,0,0,moto,0,0,veste per uomo,0,0
clothes,gilet,smanicato,sportivo,0,0,termico,0,0,da donna,0,0,da neve,0,0,imbottito,0,0,da caccia,0,0,di velluto,0,0,giacca,0,0,piumato,0,0,veste,0,0
hobbies,gioco da tavola,monopoly,monopoli,0,0,scacchi,0,0,monoposto,0,0,scacchi,0,0,monopoly,1,1,monopoli,0,0,scopone,0,0,scacchiere,0,0,scacchiere,0,0,backgammon,0,0
hobbies,gioco da tavola,risiko,dama,0,0,monopoli,0,0,bingo,0,0,scopone,0,0,risiko,1,1,scacchi,0,0,scacchiere,0,0,poker,0,0,scacchi,0,0,scacchiere,0,0
hobbies,gioco da tavola,cluedo,scarabeo,0,0,scrabble,0,0,mancala,0,0,rummikub,0,0,monopoli,0,0,ticket to ride,0,0,rummikub,0,0,scopone,0,0,go,0,0,scacchi,0,0
hobbies,gioco da tavola,carte,carcassonne,0,0,bridge,0,0,dama,0,0,backgammon,0,0,scacchi,0,0,carcassonne,0,0,monopoly,0,1,ticket to ride,0,0,monopoly,0,1,biliard,0,0
hobbies,gioco da tavola,gioco dell'oca,cluedo,0,1,poker,0,0,scacchi,0,0,chess,0,0,dama,0,0,jenga,0,0,backgammon,0,0,carcassonne,0,0,backgammon,0,0,go,0,0
hobbies,giornale,quotidiano,quotidiano,1,1,corriere,0,0,quotidiano,1,1,quotidiano,1,1,quotidiano,1,1,quotidiano,1,1,corriere della sera,0,0,foglio,0,0,corriere della sera,0,0,quotidiano,1,1
hobbies,giornale,sportivo,corriere della sera,0,0,gazzetta,0,0,quotidiani,0,0,online,0,0,settimanale,0,1,gazzetta,0,0,gazzetta,0,0,notizia,0,0,*the new york times*,0,0,settimanale,0,1
hobbies,giornale,settimanale,rotocalco,0,0,notiziario,0,0,settimanale,1,1,gratuito,0,0,locale,0,0,newsletter,0,0,quotidiano,0,1,articoli,0,0,quotidiano,0,1,locale,0,0
hobbies,giornale,rivista,tabloid,0,0,corriere della sera,0,0,trimestrale,0,0,sportivo,0,1,gratuito,0,0,periodico,0,0,il messaggero,0,0,periodico,0,0,the new york times,0,0,il locale,0,0
hobbies,giornale,mensile,free press,0,0,foglio,0,0,mensile,1,1,politico,0,0,nazionale,0,0,bollettino,0,0,la repubblica,0,0,rubrica,0,0,the times,0,0,mensile,1,1
animals,giraffa,africana,di rothschild,0,0,maschio,0,0,africana,1,1,africana,1,1,reticolata,0,1,reticulata,0,0,comune,0,0,stilizzata,0,0,in libertà,0,0,,0,0
animals,giraffa,reticolata,masai,0,0,femmina,0,0,nubiana,0,0,maschio,0,0,meridionale,0,0,di rothsch,0,0,domestica,0,0,reale,0,0,reticulata,0,0,,0,0
plants,girasole,giallo,comune,0,0,selvatico,0,0,solare,0,0,comune,0,0,comune,0,0,comune,0,0,coltivato,0,0,nero,0,0,gigante,0,0,,0,0
clothes,giubotto,bomber,giubbotto antiproiettile,0,0,giubbotto da lavoro,0,0,a manubrio,0,0,giubbotto da motocicletta,0,0,giubbotto di pelle,0,0,giubbotto di pelle,0,0,giubbetto,0,0,giubbino,0,0,bomber,1,1,veste,0,0
clothes,giubotto,piumino,giacca,0,0,giubbotto da sci,0,0,da donna,0,0,giubbotto da reggiseno,0,0,giubbotto da caccia,0,0,giubbotto di jeans,0,0,giubbino,0,0,giubba,0,0,giubetto da lavoro,0,0,giubbotto,0,0
clothes,giubotto,di pelle,giubbotto termico,0,0,giubbotto da immersione,0,0,in pelle,0,0,giubbotto da calcio,0,0,giubbotto da lavoro,0,0,giubbotto impermeabile,0,0,giubbino da lavoro,0,0,giubbetto,0,0,sportivo,0,0,per uomo,0,0
clothes,giubotto,gilet,giubbotto di protezione,0,0,giubbotto da neoprene,0,0,di stoffa,0,0,giubbotto da ghiaccio,0,0,giubbotto senza maniche,0,0,di pelle,0,1,giubba,0,0,giubbino da lavoro,0,0,leggero,0,0,giacca,0,0
clothes,giubotto,smanicato,giubbotto gonfiabile,0,0,giubbotto da motociclista,0,0,a cinghia,0,0,giubbotto da caccia,0,0,giubbotto in nylon,0,0,bomber,0,1,giubbino da neve,0,0,giubbino da motociclo,0,0,poncho,0,0,fucile,0,0
stationery,gomma,da masticare,da masticare,1,1,pneumatico,0,1,auto,0,0,da masticare,1,1,pneumatico,0,1,pneumatico,0,1,da masticare,1,1,da masticare,1,1,pneumatico,0,1,pneumatico,0,1
stationery,gomma,da cancellare,naturale,0,0,da masticare,0,1,da strada,0,0,adesiva,0,0,da masticare,0,1,tappo,0,0,elastica,0,0,da bocche,0,0,bicicletta,0,0,bicicletta,0,0
stationery,gomma,pneumatico,da cancellare,0,1,da cancellare,0,1,da bicicletta,0,0,elastica,0,0,elastico,0,0,pneumatici,0,0,da cucina,0,0,penne,0,0,bianca,0,0,per biciclette,0,0
stationery,gomma,pane,da masticare,0,1,da cancellare a sfera,0,0,da pavimento,0,0,per bici,0,0,guanto di gomma,0,0,da masticare,0,1,da bocca,0,0,da bocca,0,0,borse,0,0,da bicicletta,0,0
stationery,gomma,piuma,sintetica,0,0,guaina,0,0,da neve,0,0,di poliuretano,0,0,preservativo,0,0,cinturino,0,0,da mangiare,0,0,frullatore,0,0,nera,0,0,pallone,0,0
clothes,gonna,mini,minigonna,0,0,lunga,0,1,lunga,0,1,going-on,0,0,a tubino,0,1,a tubino,0,1,be,0,0,skirt,0,0,vai,0,0,andare,0,0
clothes,gonna,lunga,a ruota,0,0,a vita alta,0,0,corta,0,1,bag,0,0,a campana,0,0,a matita,0,0,gatta,0,0,"gonna, il personaggio di cartoon",0,0,andare,0,0,ginnastica,0,0
clothes,gonna,di jeans,a campana,0,0,a pieghe,0,0,da ballo,0,0,vestito da sera,0,0,a matita,0,0,lunga,0,1,gonne da neve,0,0,abracci,0,0,'gonna',0,0,stoviglie,0,0
