category,concept,human,llama-3.1-70b,llama-3.1-70b-order_match,llama-3.1-70b-simple_match,llama-3.1-8b,llama-3.1-8b-order_match,llama-3.1-8b-simple_match,llama-3.2-3b,llama-3.2-3b-order_match,llama-3.2-3b-simple_match,mistral-7b,mistral-7b-order_match,mistral-7b-simple_match,mixtral-8x7b,mixtral-8x7b-order_match,mixtral-8x7b-simple_match,nemo-12b,nemo-12b-order_match,nemo-12b-simple_match,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-order_match,llava-v1.6-mistral-7b-simple_match,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img-order_match,llava-v1.6-mistral-7b-img-simple_match,idefics2-8b,idefics2-8b-order_match,idefics2-8b-simple_match,idefics2-8b-img,idefics2-8b-img-order_match,idefics2-8b-img-simple_match
body parts,cuore,anatomico,umano,0,1,umano,0,1,umano,0,1,umano,0,1,umano,0,1,umano,0,1,umano,0,1,immagine del cuore,0,0,ventricolo sinistro,0,0,umano,0,1
body parts,cuore,umano,di pollo,0,0,di animale,0,0,animale,0,1,animale,0,1,di bovino,0,0,animale,0,1,animale,0,1,simbolo del cuore,0,0,ventricolo destro,0,0,animale,0,1
body parts,cuore,spezzato,di bue,0,0,di pesce,0,0,di pietra,0,1,vegetale,0,0,di maiale,0,0,vegetale,0,0,vegetale,0,0,icona del cuore,0,0,atrio sinistro,0,0,vegetale,0,0
body parts,cuore,animale,di maiale,0,0,di insetto,0,0,di legno,0,0,di ghiaccio,0,0,di pollo,0,0,artificiale,0,0,di legno,0,0,emoji del cuore,0,0,atrio destro,0,0,di legno,0,0
body parts,cuore,di pietra,,0,0,di uccello,0,0,di metallo,0,0,di vetro,0,0,di pesce,0,0,di una città,0,0,di vetro,0,0,grafico del cuore,0,0,tricuspidale valva,0,0,di metallo,0,0
furnishings/fittings,cuscino,in memory foam,a forma di cuore,0,0,di piuma,0,1,da letto,0,0,da letto,0,0,da seduta,0,0,per il collo,0,0,da letto,0,0,da letto,0,0,da letto,0,0,per la testa,0,0
furnishings/fittings,cuscino,di piuma,a forma di animale,0,0,di piume,0,0,da poltrona,0,0,da sedere,0,0,da letto,0,0,per la schiena,0,0,da sedere,0,0,da sedere,0,0,per la testa,0,0,per il corpo,0,0
furnishings/fittings,cuscino,da divano,a forma di persona,0,0,di gomma,0,0,da poltrona esterno,0,0,gonfiabile,0,0,da orlo,0,0,per la pancia,0,0,da schiena,0,0,da bagno,0,0,per il collo,0,0,per il letto,0,0
furnishings/fittings,cuscino,ortopedico,a forma di oggetto,0,0,di lana,0,0,da giardino,0,0,decorativo,0,0,da poggiatesta,0,0,per il seno,0,0,da testa,0,0,da letto decorativo,0,0,per il piede,0,0,per il divano,0,0
furnishings/fittings,cuscino,di lattice,a forma di simbolo,0,0,di memory foam,0,0,da spiaggia,0,0,per testa,0,0,da allattamento,0,0,per il capezzale,0,0,da ginocchio,0,0,da sedere decorativo,0,0,per la schiena,0,0,per il sofà,0,0
animals,delfino,comune,comune,1,1,comune,1,1,comune,1,1,comune,1,1,comune,1,1,comune,1,1,comune,1,1,saltante,0,0,del pacifico,0,0,squalo,0,0
animals,delfino,orca,di commerson,0,0,cinese,0,0,del mediterraneo,0,0,bottnico,0,0,tursiope,0,0,tursiope,0,0,del pacifico,0,0,in acqua,0,0,del mar del nord,0,0,squalo delfino,0,0
animals,delfino,rosa,di hector,0,0,del giappone,0,0,del giappone,0,0,del pacifico,0,0,comune striato,0,0,dal naso a bottiglia,0,0,del mar rosso,0,0,in aria,0,0,del mar del baltico,0,0,squalo balena,0,0
animals,delfino,bianco,di risso,0,0,del pacifico,0,0,del pacifico,0,0,del mar bianco,0,0,dal becco bianco,0,0,di risso,0,0,del golfo,0,0,in oceano,0,0,del mar del giappone,0,0,squalo balena delfino,0,0
furniture,divano,letto,letto,1,1,letto,1,1,a tre o più posti,0,0,a canape,0,0,letto,1,1,a due posti,0,1,a due posti,0,1,sofa,0,0,da gioco,0,0,da letto,0,0
furniture,divano,a due posti,a due posti,1,1,reclinabile,0,0,a due posti,1,1,a piedistallo,0,0,angolare,0,0,a tre posti,0,1,a tre posti,0,1,canapé,0,0,da gioco con tavolo,0,0,da sala,0,0
furniture,divano,ad angolo,a tre posti,0,1,a tre posti,0,1,a sdraio,0,0,a schiena retta,0,0,a due posti,0,1,a l,0,0,a quattro posti,0,0,ottomano,0,0,da gioco con tavolo e sedie,0,0,da sala da gioco,0,0
furniture,divano,a tre posti,ad angolo,0,1,a due posti,0,1,a cuscino,0,0,a cuscino,0,0,a tre posti,1,1,angolare,0,0,a cinque posti,0,0,poltrona,0,0,da gioco con tavolo e sedie e tavolo,0,0,da sala da musica,0,0
furniture,divano,con penisola,a forma di l,0,0,a quattro posti,0,0,a slitta,0,0,a rotelle,0,0,reclinabile,0,0,letto,0,1,a sei posti,0,0,cuscino,0,0,,0,0,da sala da cinema,0,0
plants,edera,rampicante,comune,0,1,per esterni,0,0,comune,0,1,comune,0,1,comune,0,1,hhelix,0,0,comune,0,1,comune,0,1,acacia,0,0,acacia,0,0
plants,edera,velenosa,terrestre,0,0,per interni,0,0,gigante,0,0,americana,0,0,giapponese,0,0,hcanariensis,0,0,americana,0,0,americana,0,0,arbutus,0,0,aloe,0,0
plants,edera,comune,arborea,0,0,per pareti,0,0,nana,0,0,rossa,0,0,variegata,0,0,hhibernica,0,0,del caucaso,0,0,nera,0,0,cedro,0,0,arboricola,0,0
animals,elefante,africano,africano,1,1,africano,1,1,africano,1,1,african elephant,0,0,africano,1,1,africano,1,1,africano,1,1,africano,1,1,african elephant,0,0,africano,1,1
animals,elefante,indiano,asiatico,0,1,asiatico,0,1,asiatico,0,1,asian elephant,0,0,asiatico,0,1,asiatico,0,1,asiatico,0,1,asiatico,0,1,asian elephant,0,0,asiatico,0,1
animals,elefante,asiatico,nano,0,0,nano,0,0,di sumatra,0,0,indian elephant,0,0,di savana,0,0,marino,0,0,indiano,0,1,indiano,0,1,indian elephant,0,0,indiano,0,1
vehicles,elicottero,militare,leggero,0,0,da turismo,0,0,da trasporto,0,0,militare,1,1,da turismo,0,0,da trasporto,0,0,militare,1,1,,0,0,da combattimento,0,0,militare,1,1
vehicles,elicottero,del pronto soccorso,medio,0,0,da trasporto,0,0,da combattimento,0,0,da trasporto,0,0,da soccorso,0,0,da soccorso,0,0,civile,0,1,,0,0,da trasporto,0,0,da trasporto,0,0
vehicles,elicottero,privato,pesante,0,0,da combattimento,0,0,da pattugliamento,0,0,da soccorso,0,0,da combattimento,0,0,da combattimento,0,0,di polizia,0,0,,0,0,da ricognizione,0,0,da ricognizione,0,0
vehicles,elicottero,da guerra,da trasporto,0,0,da ricerca e soccorso,0,0,da pompaggio,0,0,da eliservizi,0,0,utility,0,0,da ricognizione,0,0,di emergenza,0,0,,0,0,da ricerca,0,0,da combattimento,0,0
vehicles,elicottero,civile,da combattimento,0,0,da trasporto sanitario,0,0,da trasporto di merci,0,0,da polizia,0,0,d'attacco,0,0,da lavoro,0,0,di ricerca e salvataggio,0,0,,0,0,da soccorso,0,0,da soccorso,0,0
stationery,evidenziatore,giallo,liquido,0,0,a sfera,0,0,pennarelli,0,0,di testo,0,0,a penna,0,0,giallo,1,1,monitor,0,0,di prova,0,0,marker,0,0,penna,0,0
stationery,evidenziatore,verde,a forma di penna,0,0,a penna,0,0,matite,0,0,di codice,0,0,a punta tonda,0,0,verde,1,1,schermo,0,0,di laboratorio,0,0,penna,0,0,stilo,0,0
stationery,evidenziatore,fluorescente,a forma di matita,0,0,a matita,0,0,pennelli,0,0,di errore,0,0,ad acqua,0,0,rosa,0,0,display,0,0,di prova di laboratorio,0,0,stilografo,0,0,marker,0,0
stationery,evidenziatore,stabilo,a forma di pennarello,0,0,a pennarello,0,0,pennarelli a righello,0,0,di tag,0,0,gel,0,0,rosso,0,0,proiettore,0,0,di prova di laboratorio di chimica,0,0,stilografo a inchiostro,0,0,crayon,0,0
stationery,evidenziatore,a punta fine,a forma di highlighter,0,0,a pennarello a sfera,0,0,pennarelli a sghembo,0,0,di paragrafo,0,0,a secco,0,0,blu,0,0,pannello,0,0,di prova di laboratorio di fisica,0,0,stilografo a carta,0,0,pastello,0,0
clothes,felpa,con cappuccio,con cappuccio,1,1,da golf,0,0,cappello,0,0,antica,0,0,con cappuccio,1,1,con cappuccio,1,1,di pesce,0,0,da lavoro,0,0,borsa,0,0,camisa,0,0
clothes,felpa,con cerniera,senza cappuccio,0,1,da basket,0,0,berretto,0,0,usata,0,0,senza cappuccio,0,1,senza cappuccio,0,1,di pollo,0,0,da lavoro con maniche lunghe,0,0,scarpe,0,0,maglia,0,0
clothes,felpa,senza cappuccio,a maniche lunghe,0,0,da allenamento,0,0,cappuccio,0,0,sporca,0,0,da ginnastica,0,0,con zip,0,0,di carne,0,0,da lavoro con maniche corte,0,0,cappello,0,0,giubbino,0,0
clothes,felpa,girocollo,a maniche corte,0,0,da ghiaccio,0,0,mantello,0,0,gialla,0,0,termica,0,0,senza zip,0,0,di pesce rosso,0,0,da lavoro con maniche lunghe con collo alto,0,0,cuffia,0,0,sweater,0,0
clothes,felpa,di pile,oversize,0,0,da skate,0,0,sciarpa,0,0,grasa,0,0,da baseball,0,0,a manica corta,0,0,di pesce bianco,0,0,da lavoro con maniche corte con collo alto,0,0,guantino,0,0,t-shirt,0,0
plants,ficus,benjamin,aurea,0,0,carica,0,0,benghalensis,0,0,lyrata,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0,benjamina,0,0
housing buildings,finestra,a una anta,a ghigliottina,0,0,a ghigliena,0,0,a tenda,0,0,a vetro singolo,0,0,a battente,0,1,a battente,0,1,aperta,0,0,porta,0,1,aperta,0,0,porta,0,1
housing buildings,finestra,porta,a vasistas,0,0,a sbarra,0,0,a vetro,0,0,a vetro doppio,0,0,a vasistas,0,0,scorrevole,0,0,chiusa,0,0,vetro,0,0,chiusa,0,0,vetro,0,0
housing buildings,finestra,a battente,a bilico,0,0,a battente,1,1,a sospensione,0,0,in alluminio,0,0,scorrevole,0,0,a vasistas,0,0,fin,0,0,vetroresina,0,0,,0,0,porta-finestra,0,0
housing buildings,finestra,a due ante,a ribalta,0,0,scorrevole,0,0,a muro,0,0,in legno,0,0,a ribalta,0,0,a ghigliottina,0,0,,0,0,vetrospaccato,0,0,,0,0,porta-fenestra,0,0
housing buildings,finestra,finestrino,a battente,0,1,a cassetta,0,0,a palazzo,0,0,aperta,0,0,a oscillo-battente,0,0,a ribalta,0,0,,0,0,vetrorete,0,0,,0,0,,0,0
furnishings/fittings,fioriera,in terracotta,vaso,0,0,vaso da fiori,0,0,vaso,0,0,vaso fiori,0,0,da terra,0,0,vasi,0,0,banco di fiori,0,0,vase,0,0,fiori,0,0,pianta,0,0
furnishings/fittings,fioriera,in plastica,ciotola,0,0,giardino,0,0,ciotola,0,0,tazza fiori,0,0,sospesa,0,0,urne,0,0,kiosco di fiori,0,0,pianta,0,0,pianta,0,0,fiori,0,0
furnishings/fittings,fioriera,da balcone,contenitore,0,0,terrazzo,0,0,vaso da fiori,0,0,vasetto fiori,0,0,da interno,0,0,ciotole,0,0,negozio di fiori,0,0,fiori,0,0,arboreo,0,0,vasi,0,0
furnishings/fittings,fioriera,in pietra,cesto,0,0,balcone,0,0,cassa da fiori,0,0,urna fiori,0,0,da esterno,0,0,contenitori per piante,0,0,fioraio,0,0,pot,0,0,arbusto,0,0,pietra,0,0
furnishings/fittings,fioriera,in metallo,vasetto,0,0,vasca da fiori,0,0,scatola da fiori,0,0,vaso di porcellana,0,0,in plastica,0,1,fioriere sospese,0,0,fioraio ambulante,0,0,succulente,0,0,erba,0,0,,0,0
stationery,foglio,a4,di carta,0,1,carta da parati,0,0,carta,0,0,carta da scrittura,0,0,di carta,0,1,di carta,0,1,di carta,0,1,di carta,0,1,carta,0,0,carta,0,0
stationery,foglio,a quadretti,di calcolo,0,0,carta da lettera,0,0,di velluto,0,0,di piante,0,0,di alluminio,0,0,di alluminio,0,0,di giornale,0,0,di giornale,0,0,carta da scrittura,0,0,carta da scrittura,0,0
stationery,foglio,a righe,di stile,0,0,carta da regalo,0,0,di carta igienica,0,0,di legno,0,0,di gomma,0,0,di vetro,0,0,di carta da parati,0,0,di carta da parati,0,0,carta da rilevare,0,0,carta da telefono,0,0
stationery,foglio,bianco,di via,0,0,carta da pacchi,0,0,di carta da cucito,0,0,di metallo,0,0,di plastica,0,0,di metallo,0,0,di carta da stampa,0,0,di carta da stampa,0,0,carta da rilevare a mano,0,0,carta da registro,0,0
stationery,foglio,di carta,di ruta,0,0,carta da imballaggio,0,0,di carta da scrivere,0,0,di pelliccia,0,0,di stoffa,0,0,di gomma,0,0,di carta da scrittura,0,0,di carta da scrittura,0,0,carta da rilevare a stampo,0,0,carta da spesa,0,0
kitchenware,forbice,con punta arrotondata,forbici da cucito,0,0,da capelli,0,0,a mano,0,0,da tagliare il filo,0,0,da giardinaggio,0,0,da giardino,0,0,da barba,0,0,da barba,0,0,da taglio,0,0,da taglio,0,0
kitchenware,forbice,cesoia,forbici da potatura,0,0,da unghie,0,0,elettrico,0,0,da cucito,0,0,da cucito,0,0,da potatura,0,0,da capelli,0,0,da capelli,0,0,da taglio e taglia,0,0,da taglio e taglia,0,0
kitchenware,forbice,da sarto,forbici da sarto,0,0,da stoffa,0,0,a lama rotante,0,0,da cucina,0,1,da tappezzeria,0,0,da cucina,0,1,da taglio,0,0,da legno,0,0,da taglio e taglia e taglia e taglia,0,0,,0,0
kitchenware,forbice,da parrucchiere,forbici da chirurgia,0,0,da giardino,0,0,a lama affilata,0,0,da legare,0,0,per unghie,0,0,da unghie,0,0,da cucito,0,0,da tessuto,0,0,da taglio e taglia e taglia e taglia e taglia e taglia,0,0,,0,0
kitchenware,forbice,da cucina,forbici da ufficio,0,0,da pesce,0,0,a lama a guida manuale,0,0,da tagliare il metallo,0,0,tagliacapelli,0,0,da sarto,0,1,da legno,0,0,da filo,0,0,da taglio e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e taglia e,0,0,,0,0
kitchenware,forchetta,da dolce,da dessert,0,0,da pesce,0,1,da tavola,0,1,da tavola,0,1,da tavola,0,1,da insalata,0,0,da tavola,0,1,da cucina,0,0,da cucina,0,0,da cucina,0,0
kitchenware,forchetta,da tavola,da pesce,0,1,da dessert,0,0,da cucina,0,0,da pasta,0,0,da dessert,0,0,da dessert,0,0,da pasta,0,0,da tavola,1,1,da tavola,1,1,da tavola,1,1
kitchenware,forchetta,da pesce,da carne,0,0,da carne,0,0,da barbecue,0,0,da barbecue,0,0,da frutta,0,0,da frutta,0,0,da pesce,1,1,da pasta,0,0,,0,0,,0,0
kitchenware,forchetta,di plastica,da insalata,0,0,da cacciagione,0,0,da pesca,0,0,da cucina,0,0,da insalata,0,0,da pesce,0,1,da carne,0,0,da riso,0,0,,0,0,,0,0
kitchenware,forchetta,a tre punte,da frutta,0,0,da pasto,0,0,,0,0,da pesce,0,1,da pesce,0,1,da carne,0,0,da frullato,0,0,da carne,0,0,,0,0,,0,0
foods,formaggio,parmigiano,asiago,0,0,parmigiano,1,1,parmigiano,1,1,mozzarella,0,1,cheddar,0,0,cheddar,0,0,parmigiano,1,1,mozzarella,0,1,brie,0,1,pecorino,0,0
foods,formaggio,stagionato,brie,0,1,mozzarella,0,1,mozzarella,0,1,parmigiano-reggiano,0,0,mozzarella,0,1,mozzarella,0,1,mozzarella,0,1,cheddar,0,0,camembert,0,0,parmigiano reggiano,0,0
foods,formaggio,brie,burrata,0,0,gorgonzola,0,1,gorgonzola,0,1,cheddar,0,0,brie,1,1,parmigiano reggiano,0,0,gorgonzola,0,1,gouda,0,0,cheddar,0,0,mozzarella,0,1
foods,formaggio,gorgonzola,fontina,0,0,provolone,0,0,ricotta,0,0,gorgonzola,1,1,gouda,0,0,gorgonzola,1,1,pecorino,0,0,brie,0,1,edam,0,0,gorgonzola,1,1
foods,formaggio,mozzarella,gorgonzola,0,1,ricotta,0,0,provolone,0,0,feta,0,0,camembert,0,0,brie,0,1,parmesan,0,0,parmigiano,0,1,feta,0,0,brie,0,1
furnishings/fittings,fotografia,in bianco e nero,autoritratto,0,0,fotocamera,0,0,aerea,0,0,digitale,0,1,ritratto,0,0,fotocamera,0,0,fotocamera,0,0,fotografo,0,0,fotocamera,0,0,scatto,0,0
furnishings/fittings,fotografia,digitale,ritratto,0,0,polaroid,0,1,notturna,0,0,tradizionale,0,0,paesaggio,0,0,smartphone,0,0,telecamera,0,0,fotocamera,0,0,telefono cellulare,0,0,foto,0,0
furnishings/fittings,fotografia,a colori,paesaggio,0,0,selfie,0,0,sportiva,0,0,aerea,0,0,natura morta,0,0,obiettivo,0,0,telefono,0,0,fotolab,0,0,tablet,0,0,fotografo,0,0
furnishings/fittings,fotografia,analogica,still life,0,0,ritratto,0,0,di ritratto,0,0,underwater,0,0,sportiva,0,0,flash,0,0,smartphone,0,0,fotogramma,0,0,computer,0,0,fotocamera,0,0
furnishings/fittings,fotografia,polaroid,macrofotografia,0,0,paesaggio,0,0,di paesaggio,0,0,macro,0,0,di strada,0,0,treppiede,0,0,dispositivo fotografico,0,0,fotostudio,0,0,smartphone,0,0,fotocopia,0,0
foods,frutta,banana,mela,0,1,mele,0,0,banana,1,1,mela,0,1,mela,0,1,mela,0,1,mela,0,1,mela,0,1,mela,0,1,mela,0,1
foods,frutta,mela,pera,0,1,banane,0,0,mela,1,1,banana,0,1,banana,0,1,banana,0,1,banana,0,1,banana,0,1,mango,0,0,ciliegie,0,0
foods,frutta,arancia,banana,0,1,arance,0,0,pesca,0,0,arancia,1,1,arancia,1,1,arancia,1,1,arancia,1,1,arancia,1,1,banana,0,1,pesche,0,0
foods,frutta,pera,arancia,0,1,albicocche,0,0,arancia,0,1,pera,1,1,pera,1,1,limone,0,0,pera,1,1,pera,1,1,ciliegie,0,0,mango,0,0
foods,frutta,fragola,limone,0,0,pesche,0,0,limone,0,0,fico,0,0,ananas,0,0,fragola,1,1,limone,0,0,melone,0,0,uva,0,0,banane,0,0
vehicles,furgone,camperizzato,postale,0,0,cargo,0,0,a due posti,0,0,pieno,0,0,per trasporto merci,0,0,per le consegne,0,0,fiat panda,0,0,van,0,1,camion,0,0,camion,0,0
vehicles,furgone,van,blindato,0,0,da lavoro,0,0,a tre posti,0,0,refrigerato,0,0,per passeggeri,0,0,per il trasporto merci,0,0,fiat 500,0,0,minivan,0,0,pickup,0,0,pick-up,0,0
animals,gallo,cedrone,cedrone,1,1,cedrone,1,1,selvatico,0,0,domestico,0,0,domestico,0,0,gallina,0,0,gallina,0,0,gallina,0,0,gallina,0,0,gallina,0,0
animals,gallo,nero,bankiva,0,0,di riserva,0,0,domestico,0,0,selvatico,0,0,cedrone,0,1,pollo,0,0,d'oro,0,0,pollo,0,0,petti gallo,0,0,selvatico,0,0
body parts,gamba,del tavolo,di legno,0,1,anteriore,0,0,di legno,0,1,destra,0,1,zampa di animale,0,0,di una sedia,0,0,gambissaggio,0,0,di legno,0,1,destra,0,1,femorale,0,0
body parts,gamba,umana,di un tavolo,0,0,posteriore,0,0,di metallo,0,0,sinistra,0,0,umana,1,1,di un tavolo,0,0,,0,0,di vetro,0,0,sinistra,0,0,tibiale,0,0
body parts,gamba,di legno,di un animale,0,0,femorale,0,0,di plastica,0,0,anteriore,0,0,di tavolo,0,0,di un letto,0,0,,0,0,di metallo,0,0,interna,0,0,peroneale,0,0
body parts,gamba,destra,di un essere umano,0,0,inferiore,0,0,di vetro,0,0,posteriore,0,0,di sedia,0,0,di un mobile,0,0,,0,0,di carta,0,0,esterna,0,0,fibula,0,0
body parts,gamba,lunga,di un insetto,0,0,superiore,0,0,di fibra di vetro,0,0,superiore,0,0,di letto,0,0,di un essere umano,0,0,,0,0,di plastica,0,0,superficiale,0,0,tibia,0,0
animals,gatto,siamese,siamese,1,1,domestico,0,0,domestico,0,0,bengala,0,0,abyssinian,0,0,maine coon,0,1,domestico,0,0,gattino,0,0,domestico,0,0,domestico,0,0
animals,gatto,persiano,maine coon,0,1,selvatico,0,0,selvatico,0,0,persiano,1,1,bengala,0,0,siamese,0,1,selvatico,0,0,gattina,0,0,selvatico,0,0,selvatico,0,0
animals,gatto,maine coon,persiano,0,1,di compagnia,0,0,da compagnia,0,0,ragdoll,0,0,british shorthair,0,0,persiano,0,1,da caccia,0,0,gattone,0,0,di casa,0,0,di casa,0,0
animals,gatto,sphynx,british shorthair,0,0,di strada,0,0,da caccia,0,0,siamese,0,1,devon rex,0,0,bengalese,0,0,da compagnia,0,0,gattuzzo,0,0,di strada,0,0,di strada,0,0
animals,gatto,a pelo lungo,ragdoll,0,0,di caccia,0,0,da guardia,0,0,british shorthair,0,0,domestic shorthair,0,0,abissino,0,0,da giardino,0,0,gattaccio,0,0,di stalla,0,0,di stalla,0,0
plants,geranio,rosso,a foglie di quercia,0,0,rosso,1,1,petalo,0,0,comune,0,0,zonale,0,0,comune,0,0,rosso,1,1,geraniolo,0,0,geranium sanguineum,0,0,geranium,0,0
plants,geranio,edera,a foglie di felce,0,0,bianco,0,1,stelo,0,0,zonale,0,0,di ivy,0,0,odoroso,0,0,bianco,0,1,geraniolo bianco,0,0,geranium phaeum,0,0,pelargonium,0,0
plants,geranio,rosa,a foglie di vite,0,0,giallo,0,0,foglia,0,0,di pietra,0,0,di martha washington,0,0,zonal,0,0,giallo,0,0,geraniolo rosa,0,0,geranium sessile,0,0,arancio,0,0
plants,geranio,bianco,a foglie di tasso,0,0,viola,0,1,fioritura,0,0,di acqua,0,0,di sangue,0,0,balcanico,0,0,rosa,0,1,geraniolo rosso,0,0,geranium pyrenaicum,0,0,dianthus,0,0
plants,geranio,viola,a foglie di agrifoglio,0,0,rosa,0,1,,0,0,rosso,0,1,arrampicanti,0,0,cinese,0,0,viola,1,1,geraniolo giallo,0,0,geranium robertianum,0,0,,0,0
clothes,giacca,a vento,a vento,1,1,da lavoro,0,0,da uomo,0,0,da pioggia,0,0,blazer,0,1,a vento,1,1,da uomo,0,0,da uomo,0,0,casual,0,0,giubbino,0,0
clothes,giacca,di pelle,di pelle,1,1,da smoking,0,0,da donna,0,0,denim,0,0,bomber,0,0,di pelle,1,1,da donna,0,0,da donna,0,0,sport,0,0,cappotto,0,1
clothes,giacca,blazer,sportiva,0,0,da pelle,0,0,da bambino,0,0,bomber,0,0,cappotto,0,1,di jeans,0,1,da bambino,0,0,da lavoro,0,0,business,0,0,fazzoletto,0,0
clothes,giacca,di jeans,da sci,0,0,da motociclista,0,0,da neve,0,0,windbreaker,0,0,cappotto da cowboy,0,0,sportiva,0,0,da neonato,0,0,da moto,0,0,formal,0,0,gilet,0,0
clothes,giacca,cappotto,da motociclista,0,0,da sci,0,0,da sci,0,0,impermeabile,0,0,cappotto da motociclista,0,0,a vento imbottita,0,0,da maternità,0,0,da caccia,0,0,denim,0,0,,0,0
clothes,gilet,doppiopetto,in pelle,0,0,di pelliccia,0,0,camicia,0,0,da motocicletta,0,0,senza maniche,0,0,senza maniche,0,0,di pelle,0,0,vest,0,0,da moto,0,0,veste,0,0
clothes,gilet,monopetto,imbottito,0,0,di pelle,0,0,giacca,0,0,da equitazione,0,0,imbottito,0,0,con maniche,0,0,di lana,0,1,jacket,0,0,da ciclismo,0,0,giacca,0,0
clothes,gilet,elegante,antiproiettile,0,0,di cotone,0,0,giacca da ballo,0,0,da neve,0,0,in pelle,0,0,imbottito,0,0,di velluto,0,0,blazer,0,0,da corsa,0,0,giubbino,0,0
clothes,gilet,di lana,di salvataggio,0,0,di lana,1,1,giacca da sci,0,0,da vestito,0,0,in maglia,0,0,in jeans,0,0,di lana di camoscio,0,0,suit vest,0,0,da bicicletta,0,0,giacca da pranzo,0,0
clothes,gilet,smanicato,da sci,0,0,da sci,0,0,giacca da neve,0,0,da maglia,0,0,in velluto,0,0,di pelle,0,0,di lana di mohair,0,0,waistcoat,0,0,,0,0,giacca da gala,0,0
hobbies,gioco da tavola,monopoly,monopoli,0,0,monopoli,0,0,monoposto,0,0,scacchi,0,0,monopoly,1,1,monopoli,0,0,scacchiere,0,0,scacchiere,0,0,scacchiere,0,0,scacchiere,0,0
hobbies,gioco da tavola,risiko,risiko,1,1,scacchi,0,0,scacchi,0,0,scopone,0,0,scrabble,0,0,scacchi,0,0,gioco del dardo,0,0,gioco del dardo,0,0,domino,0,0,scacchi,0,0
hobbies,gioco da tavola,cluedo,scarabeo,0,0,chess,0,0,scacchi verticale,0,0,backgammon,0,0,chess,0,0,risiko,0,1,gioco del go,0,0,gioco del lancio,0,0,poker,0,0,go,0,0
hobbies,gioco da tavola,carte,dama,0,0,backgammon,0,0,scacchi orizzontale,0,0,monopoly,0,1,dama,0,0,carcassonne,0,0,gioco del backgammon,0,0,gioco del gioco del gioco,0,0,bridge,0,0,backgammon,0,0
hobbies,gioco da tavola,gioco dell'oca,scacchi,0,0,scrabble,0,0,mancala,0,0,chess,0,0,risiko,0,1,jenga,0,0,gioco del mahjong,0,0,gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del gioco del,0,0,monopoly,0,1,domino,0,0
hobbies,giornale,quotidiano,corriere della sera,0,0,corriere,0,0,quotidiano,1,1,quotidiano,1,1,quotidiano,1,1,quotidiano,1,1,quotidiano,1,1,,0,0,corriere della sera,0,0,quotidiano,1,1
hobbies,giornale,sportivo,la repubblica,0,0,gazzetta,0,0,settimanale,0,1,online,0,0,settimanale,0,1,settimanale,0,1,settimanale,0,1,,0,0,la repubblica,0,0,settimanale,0,1
hobbies,giornale,settimanale,la stampa,0,0,notiziario,0,0,mensile,0,1,sportivo,0,1,mensile,0,1,mensile,0,1,mensile,0,1,,0,0,il giornale,0,0,mensile,0,1
hobbies,giornale,rivista,il sole 24 ore,0,0,periodico,0,0,trimestrale,0,0,economico,0,0,bimestrale,0,0,rivista,1,1,bimestrale,0,0,,0,0,la stampa,0,0,annuale,0,0
hobbies,giornale,mensile,il messaggero,0,0,online,0,0,annuale,0,0,politico,0,0,trimestrale,0,0,periodico,0,0,trimestrale,0,0,,0,0,il fatto quotidiano,0,0,,0,0
animals,giraffa,africana,rothschild,0,0,maschio,0,0,africana,1,1,africana,1,1,reticolata,0,1,reticulata,0,0,selvatica,0,0,,0,0,nera,0,0,,0,0
animals,giraffa,reticolata,masai,0,0,femmina,0,0,banteng,0,0,maschio,0,0,masai,0,0,camelopardalis,0,0,domestica,0,0,,0,0,rossa,0,0,,0,0
plants,girasole,giallo,annuo,0,0,selvatico,0,0,solare,0,0,comune,0,0,comune,0,0,comune,0,0,selvatico,0,0,gigante,0,0,gigante,0,0,,0,0
clothes,giubotto,bomber,giubbotto antiproiettile,0,0,giubbotto da lavoro,0,0,di lino,0,0,giubbotto da neve,0,0,giubbotto di pelle,0,0,giubbotto di pelle,0,0,giubbino,0,0,giubbino,0,0,da lavoro,0,0,veste,0,0
