,participant,category,concept,concept_eng,exemplar,rank,abs_freq
3502,iter3,KITCHENWARE,forchetta,fork,forchetta per il pesto,1,0.0
3503,iter3,KITCHENWARE,forchetta,fork,forchetta per le bistecche,2,0.0
3504,iter3,KITCHENWARE,forchetta,fork,forchetta per la pasta,3,4.0
3505,iter3,KITCHENWARE,forchetta,fork,forchetta per le patate,4,2.0
3506,iter3,KITCHENWARE,forchetta,fork,forchetta per le mele,5,0.0
3507,iter3,KITCHENWARE,forchetta,fork,forchetta per le salate,6,0.0
3508,iter3,KITCHENWARE,forchetta,fork,forchetta per il pesce,7,7.0
3509,iter3,KITCHENWARE,forchetta,fork,forchetta per la carne,8,7.0
3510,iter3,KITCHENWARE,forchetta,fork,forchetta per la fettuccine,9,0.0
3511,iter3,KITCHENWARE,forchetta,fork,forchetta per il sushi,10,0.0
3512,iter3,KITCHENWARE,forchetta,fork,forchetta per la salsiccia,11,0.0
3513,iter3,KITCHENWARE,forchetta,fork,forchetta per l'insalata,12,0.0
3514,iter3,KITCHENWARE,forchetta,fork,forchetta per la pizza,13,2.0
3515,iter3,KITCHENWARE,forchetta,fork,forchetta per le ravioli di tonno,14,0.0
3516,iter3,KITCHENWARE,forchetta,fork,forchetta per le cannelle,15,0.0
3517,iter3,KITCHENWARE,forchetta,fork,forchetta per i gr,16,0.0
3518,iter3,FOODS,formaggio,cheese,parmigiano,1,18020.0
3519,iter3,FOODS,formaggio,cheese,mozzarella,2,20760.0
3520,iter3,FOODS,formaggio,cheese,gorgonzola,3,15895.0
3521,iter3,FOODS,formaggio,cheese,provola,4,8475.0
3522,iter3,FOODS,formaggio,cheese,cheddar,5,2421.0
3523,iter3,FOODS,formaggio,cheese,pecorino,6,14098.0
3524,iter3,FURNISHINGS/FITTINGS,fotografia,photography,cinepresa,1,14169.0
3525,iter3,FURNISHINGS/FITTINGS,fotografia,photography,fotocamera fisica,2,3.0
3526,iter3,FURNISHINGS/FITTINGS,fotografia,photography,fotocamera digitale,3,231.0
3527,iter3,FURNISHINGS/FITTINGS,fotografia,photography,smartphone con telecamera,4,8.0
3528,iter3,FURNISHINGS/FITTINGS,fotografia,photography,telecamera,5,26326.0
3529,iter3,FURNISHINGS/FITTINGS,fotografia,photography,proiettore luminoso,6,105.0
3530,iter3,FURNISHINGS/FITTINGS,fotografia,photography,proiettore di diapositive,7,27.0
3531,iter3,FURNISHINGS/FITTINGS,fotografia,photography,fotografia digitale,8,181.0
3532,iter3,FURNISHINGS/FITTINGS,fotografia,photography,fotografia a pelletta,9,0.0
3533,iter3,FURNISHINGS/FITTINGS,fotografia,photography,fotografia professionale,10,815.0
3534,iter3,FOODS,frutta,fruit,mela,1,20103.0
3535,iter3,FOODS,frutta,fruit,banana,2,16590.0
3536,iter3,FOODS,frutta,fruit,arancia,3,21056.0
3537,iter3,FOODS,frutta,fruit,uva,4,16516.0
3538,iter3,FOODS,frutta,fruit,pere,5,24187.0
3539,iter3,FOODS,frutta,fruit,kiwi,6,16676.0
3540,iter3,VEHICLES,furgone,van,fiat panda,1,2214.0
3541,iter3,VEHICLES,furgone,van,fiat ducato,2,629.0
3542,iter3,VEHICLES,furgone,van,volkswagen t1,3,39.0
3543,iter3,VEHICLES,furgone,van,peugeot 205,4,616.0
3544,iter3,VEHICLES,furgone,van,renault trafic,5,542.0
3545,iter3,VEHICLES,furgone,van,citroën furgocruiser,6,0.0
3546,iter3,ANIMALS,gallo,cock,gallo,1,21051.0
3547,iter3,BODY PARTS,gamba,leg,gamba sinistra,1,11757.0
3548,iter3,BODY PARTS,gamba,leg,gamba destra,2,185.0
3549,iter3,BODY PARTS,gamba,leg,gamba sinistra destro,3,1.0
3550,iter3,BODY PARTS,gamba,leg,gamba destra sinistra,4,1.0
3551,iter3,BODY PARTS,gamba,leg,gamba laterale destro,5,0.0
3552,iter3,BODY PARTS,gamba,leg,gamba laterale sinistra,6,0.0
3553,iter3,BODY PARTS,gamba,leg,gamba crociata destro,7,0.0
3554,iter3,BODY PARTS,gamba,leg,gamba crociata sinistra,8,0.0
3555,iter3,ANIMALS,gatto,cat,domestico,1,24690.0
3556,iter3,PLANTS,geranio,geranium,geraniaceae,1,141.0
3557,iter3,PLANTS,geranio,geranium,pelargonium,2,1062.0
3558,iter3,PLANTS,geranio,geranium,geraniol,3,285.0
3559,iter3,PLANTS,geranio,geranium,rosa geranii,4,0.0
3560,iter3,CLOTHES,giacca,jacket,jeans,1,15535.0
3561,iter3,CLOTHES,giacca,jacket,t-shirt,2,17728.0
3562,iter3,CLOTHES,giacca,jacket,sweatshirt,3,270.0
3563,iter3,CLOTHES,giacca,jacket,parka,4,19357.0
3564,iter3,CLOTHES,giacca,jacket,gabbiano,5,26921.0
3565,iter3,CLOTHES,giacca,jacket,pea coat,6,40.0
3566,iter3,CLOTHES,giacca,jacket,carpinteria,7,65.0
3567,iter3,CLOTHES,giacca,jacket,duster coat,8,2.0
3568,iter3,CLOTHES,giacca,jacket,raincoat,9,203.0
3569,iter3,CLOTHES,giacca,jacket,overcoat,10,162.0
3570,iter3,CLOTHES,giacca,jacket,vest,11,2013.0
3571,iter3,CLOTHES,gilet,waistcoat,gilet,1,24123.0
3572,iter3,HOBBIES,gioco da tavola,game table,tavolo calcio,1,15.0
3573,iter3,HOBBIES,gioco da tavola,game table,monopoly,2,2866.0
3574,iter3,HOBBIES,gioco da tavola,game table,scopone,3,2816.0
3575,iter3,HOBBIES,gioco da tavola,game table,battledragon,4,0.0
3576,iter3,HOBBIES,gioco da tavola,game table,goofy,5,1108.0
3577,iter3,HOBBIES,gioco da tavola,game table,warhammer,6,5307.0
3578,iter3,HOBBIES,gioco da tavola,game table,magic the gathering,7,540.0
3579,iter3,HOBBIES,gioco da tavola,game table,texas hold 'em,8,0.0
3580,iter3,HOBBIES,gioco da tavola,game table,cluedo,9,1123.0
3581,iter3,HOBBIES,gioco da tavola,game table,risiko,10,7582.0
3582,iter3,HOBBIES,gioco da tavola,game table,squash,11,7941.0
3583,iter3,HOBBIES,gioco da tavola,game table,chess,12,5313.0
3584,iter3,HOBBIES,giornale,newspaper,quotidiano,1,19067.0
3585,iter3,HOBBIES,giornale,newspaper,giornale metropolitano,2,37.0
3586,iter3,HOBBIES,giornale,newspaper,settimanale,3,16951.0
3587,iter3,HOBBIES,giornale,newspaper,quotidiano sportivo,4,1147.0
3588,iter3,HOBBIES,giornale,newspaper,giornale locale,5,155.0
3589,iter3,HOBBIES,giornale,newspaper,giornale online,6,102.0
3590,iter3,HOBBIES,giornale,newspaper,giornale gratuito,7,228.0
3591,iter3,ANIMALS,giraffa,giraffe,giraffa,1,9212.0
3592,iter3,ANIMALS,giraffa,giraffe,giraffa,2,10565.0
3593,iter3,ANIMALS,giraffa,giraffe,giraffa,3,10565.0
3594,iter3,ANIMALS,giraffa,giraffe,giraffa,4,10565.0
3595,iter3,ANIMALS,giraffa,giraffe,giraffa,5,10565.0
3596,iter3,ANIMALS,giraffa,giraffe,giraffa,6,10565.0
3597,iter3,ANIMALS,giraffa,giraffe,giraffa,7,10565.0
3598,iter3,ANIMALS,giraffa,giraffe,giraffa,8,10565.0
3599,iter3,ANIMALS,giraffa,giraffe,giraffa,9,10565.0
3600,iter3,ANIMALS,giraffa,giraffe,giraffa,10,10565.0
3601,iter3,ANIMALS,giraffa,giraffe,giraffa,11,10565.0
3602,iter3,PLANTS,girasole,sunflower,girasole,1,16968.0
3603,iter3,PLANTS,girasole,sunflower,girasole americano,2,5.0
3604,iter3,PLANTS,girasole,sunflower,girasole giovina,3,0.0
3605,iter3,PLANTS,girasole,sunflower,girasole etiope,4,0.0
3606,iter3,PLANTS,girasole,sunflower,girasole mangurana,5,0.0
3607,iter3,PLANTS,girasole,sunflower,girasole nero,6,20.0
3608,iter3,PLANTS,girasole,sunflower,girasole rosa,7,3.0
3609,iter3,CLOTHES,giubotto,vest,giubbino,1,8810.0
3610,iter3,STATIONERY,gomma,rubber,gomma adesiva,1,69.0
3611,iter3,STATIONERY,gomma,rubber,gomma anti scarpe,2,0.0
3612,iter3,STATIONERY,gomma,rubber,gomma di mascella,3,0.0
3613,iter3,STATIONERY,gomma,rubber,gomma di scuotere,4,0.0
3614,iter3,STATIONERY,gomma,rubber,gomma di ciclocross,5,0.0
3615,iter3,STATIONERY,gomma,rubber,gomma di schillo,6,0.0
3616,iter3,STATIONERY,gomma,rubber,gomma di scritto,7,0.0
3617,iter3,CLOTHES,gonna,skirt,ipocondriasi,1,9.0
3618,iter3,STATIONERY,graffetta,clip,graffiti urbani,1,30.0
3619,iter3,STATIONERY,graffetta,clip,street art,2,214.0
3620,iter3,STATIONERY,graffetta,clip,calligrafia,3,16928.0
3621,iter3,STATIONERY,graffetta,clip,grafico strada,4,1.0
3622,iter3,STATIONERY,graffetta,clip,murales,5,19485.0
3623,iter3,STATIONERY,graffetta,clip,vandalismo,6,17920.0
3624,iter3,CLOTHES,guanti,gloves,scarpe,1,459506.0
3625,iter3,CLOTHES,guanti,gloves,abbigliamento,2,27652.0
3626,iter3,CLOTHES,guanti,gloves,ghisa,3,16433.0
3627,iter3,CLOTHES,guanti,gloves,piuma,4,17984.0
3628,iter3,CLOTHES,guanti,gloves,polaine,5,12.0
3629,iter3,CLOTHES,guanti,gloves,maniche,6,25529.0
3630,iter3,CLOTHES,guanti,gloves,veste,7,21844.0
3631,iter3,CLOTHES,guanti,gloves,pantaloni,8,24566.0
3632,iter3,CLOTHES,guanti,gloves,berretti,9,12972.0
3633,iter3,CLOTHES,guanti,gloves,calze,10,24821.0
3634,iter3,CLOTHES,guanti,gloves,scarpe da ginnastica,11,326.0
3635,iter3,CLOTHES,guanti,gloves,sabatini,12,26724.0
3636,iter3,FOODS,insalata,salad,insalata di piselli,1,19.0
3637,iter3,FOODS,insalata,salad,insalata di pomodori,2,20.0
3638,iter3,FOODS,insalata,salad,insalata di carote,3,25.0
3639,iter3,FOODS,insalata,salad,insalata di fagioli,4,21.0
3640,iter3,FURNISHINGS/FITTINGS,lampada,lamp,ampia,1,26795.0
3641,iter3,FURNISHINGS/FITTINGS,lampada,lamp,bisture,2,3.0
3642,iter3,FURNISHINGS/FITTINGS,lampada,lamp,bruna,3,19423.0
3643,iter3,FURNISHINGS/FITTINGS,lampada,lamp,piccola,4,28160.0
3644,iter3,FURNISHINGS/FITTINGS,lampada,lamp,grosso,5,19333.0
3645,iter3,FURNISHINGS/FITTINGS,lampada,lamp,led,6,14921.0
3646,iter3,FURNISHINGS/FITTINGS,lampada,lamp,torchiere,7,8.0
3647,iter3,FURNISHINGS/FITTINGS,lampada,lamp,alfiere,8,17970.0
3648,iter3,FURNISHINGS/FITTINGS,lampada,lamp,lampada a vapore,9,22.0
3649,iter3,FURNISHINGS/FITTINGS,lampada,lamp,led spotlight,10,22.0
3650,iter3,FURNISHINGS/FITTINGS,lampada,lamp,lampada a rullo,11,0.0
3651,iter3,FURNISHINGS/FITTINGS,lampada,lamp,lampada a filamento,12,24.0
3652,iter3,FURNISHINGS/FITTINGS,lampadario,chandelier,table lamp,1,29.0
3653,iter3,FOODS,latte,milk,latte,1,17038.0
3654,iter3,FOODS,latte,milk,latte macchiato,2,133.0
3655,iter3,FOODS,latte,milk,latte freddo,3,44.0
3656,iter3,FOODS,latte,milk,cappuccio,4,13089.0
3657,iter3,FOODS,latte,milk,latte caldo,5,147.0
3658,iter3,FOODS,latte,milk,espresso con latte,6,10.0
3659,iter3,FOODS,legume,legume,fagioli,1,29349.0
3660,iter3,FOODS,legume,legume,lenticchie,2,24451.0
3661,iter3,FOODS,legume,legume,piselli,3,21283.0
3662,iter3,FOODS,legume,legume,soia,4,21008.0
3663,iter3,FOODS,legume,legume,coniglio,5,14407.0
3664,iter3,FOODS,legume,legume,fiori di zucche,6,3.0
3665,iter3,FOODS,legume,legume,giragolle,7,0.0
3666,iter3,FOODS,legume,legume,semi di giragolle,8,0.0
3667,iter3,ANIMALS,leone,lion,leone marina,1,3.0
3668,iter3,ANIMALS,leone,lion,leone zebra,2,4.0
3669,iter3,ANIMALS,leone,lion,leone di bengala,3,0.0
3670,iter3,ANIMALS,leone,lion,leone tigre,4,11.0
3671,iter3,ANIMALS,leone,lion,leone africana,5,0.0
3672,iter3,ANIMALS,leone,lion,leone nubiano,6,2.0
3673,iter3,ANIMALS,leone,lion,leone selvatico,7,30.0
3674,iter3,ANIMALS,leone,lion,leone americano,8,60.0
3675,iter3,FURNITURE,letto,bed,letto velcro,1,0.0
3676,iter3,FURNITURE,letto,bed,cuscino,2,16676.0
3677,iter3,FURNITURE,letto,bed,matrasso,3,6.0
3678,iter3,FURNITURE,letto,bed,foglio erbeo,4,0.0
3679,iter3,FURNITURE,letto,bed,matrazzone,5,0.0
3680,iter3,HOBBIES,lettore,reader,libidino,1,0.0
3681,iter3,HOBBIES,lettore,reader,personaggio,2,23884.0
3682,iter3,HOBBIES,lettore,reader,utente,3,23625.0
3683,iter3,HOBBIES,lettore,reader,ammiratore,4,19666.0
3684,iter3,HOBBIES,lettore,reader,fan,5,20029.0
3685,iter3,HOBBIES,lettore,reader,asociastino,6,0.0
3686,iter3,FURNITURE,libreria,bookcase,libri,1,28595.0
3687,iter3,FURNITURE,libreria,bookcase,enciclopedie,2,10132.0
3688,iter3,FURNITURE,libreria,bookcase,manuali,3,25724.0
3689,iter3,FURNITURE,libreria,bookcase,atlanti,4,5708.0
3690,iter3,FURNITURE,libreria,bookcase,testi,5,34816.0
3691,iter3,FURNITURE,libreria,bookcase,giornali,6,17162.0
3692,iter3,FURNITURE,libreria,bookcase,riviste,7,24164.0
3693,iter3,FURNITURE,libreria,bookcase,giornali in vendita,8,16.0
3694,iter3,FURNITURE,libreria,bookcase,cartoline,9,32174.0
3695,iter3,HOBBIES,libro,book,libro in lingua originale,1,34.0
3696,iter3,HOBBIES,libro,book,libro in lingua tradotta,2,0.0
3697,iter3,HOBBIES,libro,book,libro di testo,3,41823.0
3698,iter3,HOBBIES,libro,book,libro di testo scolastico,4,40.0
3699,iter3,HOBBIES,libro,book,libro di testo universitario,5,21.0
3700,iter3,HOBBIES,libro,book,libro di testo giornalistico,6,0.0
3701,iter3,HOBBIES,libro,book,libro di testo divulgativo,7,0.0
3702,iter3,HOBBIES,libro,book,libro di testo scientifico,8,21.0
3703,iter3,HOBBIES,libro,book,libro di testo tecnico,9,1.0
3704,iter3,HOBBIES,libro,book,libro di testo di base della cultura,10,0.0
3705,iter3,HOBBIES,libro,book,libro di testo di testo,11,0.0
3706,iter3,HOBBIES,libro,book,libro di testo di un autore,12,0.0
3707,iter3,HOBBIES,libro,book,libro di testo di una serie di autori,13,0.0
3708,iter3,HOBBIES,libro,book,libro di testo di una serie di temi,14,0.0
3709,iter3,HOBBIES,libro,book,libro di testo di una serie di temi e autori,15,0.0
3710,iter3,HOBBIES,libro,book,libro di testo di una serie di autori,16,0.0
3711,iter3,ANIMALS,lucertola,lizard,gatto silvestre,1,23.0
3712,iter3,ANIMALS,lucertola,lizard,goccia di olio,2,105.0
3713,iter3,ANIMALS,lucertola,lizard,chinotto,3,4219.0
3714,iter3,ANIMALS,lucertola,lizard,olio d'olivo,4,0.0
3715,iter3,ANIMALS,lucertola,lizard,chia gialla,5,0.0
3716,iter3,ANIMALS,lucertola,lizard,spedici,6,13.0
3717,iter3,ANIMALS,lucertola,lizard,melanzane,7,26671.0
3718,iter3,ANIMALS,lucertola,lizard,chiese alla pescatora,8,0.0
3719,iter3,ANIMALS,lucertola,lizard,margherita alla pescatora,9,0.0
3720,iter3,ANIMALS,lucertola,lizard,stuffed prawn,10,0.0
3721,iter3,ANIMALS,lucertola,lizard,fritto,11,20961.0
3722,iter3,ANIMALS,lucertola,lizard,calamareschi,12,1.0
3723,iter3,CLOTHES,maglia,sweater,nocchetta,1,4.0
3724,iter3,CLOTHES,maglia,sweater,pollicote,2,0.0
3725,iter3,ANIMALS,maiale,pork,porchetta,1,13862.0
3726,iter3,ANIMALS,maiale,pork,maiale bagnato,2,0.0
3727,iter3,ANIMALS,maiale,pork,cotto di maiale,3,5.0
3728,iter3,ANIMALS,maiale,pork,maiale arrosto,4,99.0
3729,iter3,ANIMALS,maiale,pork,costo del maiale,5,1.0
3730,iter3,BODY PARTS,mano,hand,sinistra,1,17440.0
3731,iter3,BODY PARTS,mano,hand,destra,2,20710.0
3732,iter3,PLANTS,margherita,daisy,pizza margherita,1,340.0
3733,iter3,STATIONERY,matita,pencil,15,1,23399.0
3734,iter3,STATIONERY,matita,pencil,15.020: dentoni,2,0.0
3735,iter3,STATIONERY,matita,pencil,15,3,3279474.0
3736,iter3,STATIONERY,matita,pencil,15,4,3279474.0
3737,iter3,STATIONERY,matita,pencil,15.040: spicchiere,5,0.0
3738,iter3,STATIONERY,matita,pencil,15.050: filo,6,0.0
3739,iter3,STATIONERY,matita,pencil,15,7,3279474.0
3740,iter3,STATIONERY,matita,pencil,15.065: spade,8,0.0
3741,iter3,STATIONERY,matita,pencil,15.070: matita dorsale,9,0.0
3742,iter3,STATIONERY,matita,pencil,15,10,3279474.0
3743,iter3,STATIONERY,matita,pencil,15,11,3279474.0
3744,iter3,STATIONERY,matita,pencil,15.100: mat,12,0.0
3745,iter3,KITCHENWARE,mestolo,ladle,foglio di banana,1,7.0
3746,iter3,KITCHENWARE,mestolo,ladle,libro,2,16998.0
3747,iter3,KITCHENWARE,mestolo,ladle,quaderno,3,19676.0
3748,iter3,KITCHENWARE,mestolo,ladle,foglio di cucitura,4,0.0
3749,iter3,KITCHENWARE,mestolo,ladle,foglio di riscontro,5,3.0
3750,iter3,KITCHENWARE,mestolo,ladle,foglio antico,6,32.0
3751,iter3,KITCHENWARE,mestolo,ladle,foglio di lavoro,7,20.0
3752,iter3,KITCHENWARE,mestolo,ladle,foglio di carta,8,131.0
3753,iter3,KITCHENWARE,mestolo,ladle,foglio di giornale,9,33.0
3754,iter3,KITCHENWARE,mestolo,ladle,foglio di manigrato,10,0.0
3755,iter3,FURNISHINGS/FITTINGS,metro,meter,london underground,1,74.0
3756,iter3,FURNISHINGS/FITTINGS,metro,meter,new york city subway,2,9.0
3757,iter3,FURNISHINGS/FITTINGS,metro,meter,moscow metro,3,4.0
3758,iter3,FURNISHINGS/FITTINGS,metro,meter,tokyo metro,4,427.0
3759,iter3,FURNISHINGS/FITTINGS,metro,meter,paris métro,5,13.0
3760,iter3,FURNISHINGS/FITTINGS,metro,meter,london overground,6,239.0
3761,iter3,PLANTS,mimosa,mimosa,giraffa,1,9212.0
3762,iter3,PLANTS,mimosa,mimosa,lupo,2,18769.0
3763,iter3,PLANTS,mimosa,mimosa,gatto,3,17924.0
3764,iter3,PLANTS,mimosa,mimosa,farfalla,4,19567.0
3765,iter3,PLANTS,mimosa,mimosa,pesce,5,19874.0
3766,iter3,PLANTS,mimosa,mimosa,raggazzo,6,67.0
3767,iter3,VEHICLES,motocicletta,motorcycle,motociclo,1,16769.0
3768,iter3,VEHICLES,motocicletta,motorcycle,motocicletta,2,18648.0
3769,iter3,VEHICLES,motocicletta,motorcycle,mototricicolo,3,1.0
3770,iter3,VEHICLES,motocicletta,motorcycle,mototrikke,4,0.0
3771,iter3,VEHICLES,motocicletta,motorcycle,enduro,5,13122.0
3772,iter3,VEHICLES,motocicletta,motorcycle,supermoto,6,2825.0
3773,iter3,VEHICLES,motocicletta,motorcycle,trials,7,9422.0
3774,iter3,VEHICLES,motocicletta,motorcycle,quad,8,21508.0
3775,iter3,VEHICLES,motocicletta,motorcycle,mini moto,9,546.0
3776,iter3,ANIMALS,mucca,cow,vacca da mascolo,1,0.0
3777,iter3,ANIMALS,mucca,cow,vacca da parto,2,1.0
3778,iter3,ANIMALS,mucca,cow,mucca da lavoro,3,6.0
3779,iter3,HOUSING BUILDINGS,muro,wall,muro,1,21630.0
3780,iter3,HOUSING BUILDINGS,muro,wall,parete,2,17931.0
3781,iter3,HOUSING BUILDINGS,muro,wall,parapetto,3,17475.0
3782,iter3,HOUSING BUILDINGS,muro,wall,muro d'arena,4,0.0
3783,iter3,HOUSING BUILDINGS,muro,wall,muro di pietra,5,23.0
3784,iter3,HOUSING BUILDINGS,muro,wall,muro di marmo,6,20.0
3785,iter3,HOUSING BUILDINGS,muro,wall,muro di mattone,7,27.0
3786,iter3,HOUSING BUILDINGS,muro,wall,muro di cemento,8,35.0
3787,iter3,HOUSING BUILDINGS,muro,wall,muro di legno,9,25.0
3788,iter3,HOUSING BUILDINGS,muro,wall,muro di vetro,10,24.0
3789,iter3,HOUSING BUILDINGS,muro,wall,muro di vetro storto,11,0.0
3790,iter3,HOUSING BUILDINGS,muro,wall,muro di alluminio,12,4.0
3791,iter3,HOUSING BUILDINGS,muro,wall,muro di ferro,13,21.0
3792,iter3,BODY PARTS,naso,nose,mucone,1,238.0
3793,iter3,BODY PARTS,naso,nose,cartilagine,2,11624.0
3794,iter3,BODY PARTS,naso,nose,ossicone,3,1.0
3795,iter3,BODY PARTS,naso,nose,muscoli,4,32211.0
3796,iter3,BODY PARTS,naso,nose,rinodermite,5,0.0
3797,iter3,BODY PARTS,naso,nose,epitelio nasale,6,71.0
3798,iter3,VEHICLES,nave,ship,vascello,1,22264.0
3799,iter3,VEHICLES,nave,ship,battello,2,16305.0
3800,iter3,VEHICLES,nave,ship,nave da guerra,3,358.0
3801,iter3,VEHICLES,nave,ship,nave cargo,4,118.0
3802,iter3,VEHICLES,nave,ship,peschereccio,5,15180.0
3803,iter3,VEHICLES,nave,ship,nave da pesca,6,37.0
3804,iter3,VEHICLES,nave,ship,nave da crociera,7,26.0
3805,iter3,BODY PARTS,occhio,eye,anziana,1,24690.0
3806,iter3,BODY PARTS,occhio,eye,bambino,2,9286.0
3807,iter3,BODY PARTS,occhio,eye,ragazza,3,18650.0
3808,iter3,BODY PARTS,occhio,eye,ragazzo,4,19509.0
3809,iter3,BODY PARTS,occhio,eye,uomo,5,18202.0
3810,iter3,BODY PARTS,occhio,eye,donna,6,23205.0
3811,iter3,BODY PARTS,occhio,eye,vecchio,7,17246.0
3812,iter3,BODY PARTS,occhio,eye,vecchia,8,26460.0
3813,iter3,PLANTS,orchidea,orchid,phoenix,1,25507.0
3814,iter3,PLANTS,orchidea,orchid,dracula,2,23246.0
3815,iter3,PLANTS,orchidea,orchid,cattleya,3,2664.0
3816,iter3,BODY PARTS,orecchio,ear,timpani,1,12294.0
3817,iter3,BODY PARTS,orecchio,ear,bacino a picchioletto,2,0.0
3818,iter3,BODY PARTS,orecchio,ear,ossicino,3,3287.0
3819,iter3,FURNISHINGS/FITTINGS,orologio,clock,orologio antico,1,223.0
3820,iter3,FURNISHINGS/FITTINGS,orologio,clock,orologio da polso,2,124.0
3821,iter3,FURNISHINGS/FITTINGS,orologio,clock,orologio da tasca,3,23.0
3822,iter3,FURNISHINGS/FITTINGS,orologio,clock,orologio centrale,4,42.0
3823,iter3,FURNISHINGS/FITTINGS,orologio,clock,orologio digital,5,0.0
3824,iter3,FURNISHINGS/FITTINGS,orologio,clock,orologio eseguente,6,0.0
3825,iter3,ANIMALS,orso,bear,leoni,1,21543.0
3826,iter3,ANIMALS,orso,bear,polari,2,25364.0
3827,iter3,ANIMALS,orso,bear,gremlin,3,1381.0
3828,iter3,ANIMALS,orso,bear,il boss,4,143.0
3829,iter3,ANIMALS,orso,bear,il dottor moreau,5,24.0
3830,iter3,ANIMALS,orso,bear,la luna,6,76.0
3831,iter3,ANIMALS,orso,bear,la stella,7,165.0
3832,iter3,ANIMALS,orso,bear,il ragno a 8 ochi,8,0.0
3833,iter3,ANIMALS,orso,bear,il corvo,9,73.0
3834,iter3,ANIMALS,orso,bear,il re del fiume,10,24.0
3835,iter3,ANIMALS,orso,bear,il capo dei ladri,11,21.0
3836,iter3,ANIMALS,orso,bear,il gigante della montagna,12,27.0
3837,iter3,ANIMALS,orso,bear,il gigante nero della montagna,13,0.0
3838,iter3,ANIMALS,orso,bear,la stella che splende,14,8.0
3839,iter3,ANIMALS,orso,bear,la stella nera,15,24.0
3840,iter3,ANIMALS,orso,bear,la stella che non crolla,16,0.0
3841,iter3,ANIMALS,orso,bear,la lupa,17,30.0
3842,iter3,ANIMALS,orso,bear,la pira,18,156.0
3843,iter3,ANIMALS,orso,bear,il diavolo,19,25.0
3844,iter3,ANIMALS,orso,bear,,20,0.0
3845,iter3,KITCHENWARE,padella,pan,padella verde,1,1.0
3846,iter3,KITCHENWARE,padella,pan,padella rossa,2,1.0
3847,iter3,KITCHENWARE,padella,pan,padella per risotto,3,5.0
3848,iter3,KITCHENWARE,padella,pan,padella per riso,4,0.0
3849,iter3,KITCHENWARE,padella,pan,padella sfoliante,5,0.0
3850,iter3,HOBBIES,palla,ball,pallone,1,22087.0
3851,iter3,HOBBIES,palla,ball,palla da golf,2,22.0
3852,iter3,HOBBIES,palla,ball,palla da badminton,3,2.0
3853,iter3,HOBBIES,palla,ball,pallino,4,25370.0
3854,iter3,HOBBIES,palla,ball,palloncino,5,20071.0
3855,iter3,HOBBIES,palla,ball,palla da calcio,6,33.0
3856,iter3,BODY PARTS,pancia,belly,panace,1,183.0
3857,iter3,BODY PARTS,pancia,belly,ventre,2,22521.0
3858,iter3,BODY PARTS,pancia,belly,gastrointestinale,3,19017.0
3859,iter3,BODY PARTS,pancia,belly,faringe,4,8260.0
3860,iter3,BODY PARTS,pancia,belly,stomaco,5,19271.0
3861,iter3,BODY PARTS,pancia,belly,colonne,6,22483.0
3862,iter3,BODY PARTS,pancia,belly,gastroenterite,7,6186.0
3863,iter3,FOODS,pane,bread,pane rimpasto,1,0.0
3864,iter3,FOODS,pane,bread,pane grano integrale,2,0.0
3865,iter3,FOODS,pane,bread,pane bianco,3,90.0
3866,iter3,FOODS,pane,bread,pane di segale,4,30.0
3867,iter3,FOODS,pane,bread,pane wholewheat,5,0.0
3868,iter3,FOODS,pane,bread,pane scuro,6,393.0
3869,iter3,CLOTHES,pantalone,trouser,calze corti,1,2.0
3870,iter3,CLOTHES,pantalone,trouser,pants,2,3541.0
3871,iter3,CLOTHES,pantalone,trouser,capri,3,22089.0
3872,iter3,CLOTHES,pantalone,trouser,jeans,4,15535.0
3873,iter3,CLOTHES,pantalone,trouser,wrangler,5,5251.0
3874,iter3,CLOTHES,pantalone,trouser,dockers,6,363.0
3875,iter3,CLOTHES,pantalone,trouser,dress pants,7,2.0
3876,iter3,CLOTHES,pantalone,trouser,slacks,8,26.0
3877,iter3,CLOTHES,pantalone,trouser,skinny jeans,9,248.0
3878,iter3,FOODS,pasta,pasta,pene,1,452674.0
3879,iter3,STATIONERY,pastello,pastel,spaghetti,1,16684.0
3880,iter3,STATIONERY,pastello,pastel,rigatoni,2,4024.0
3881,iter3,STATIONERY,pastello,pastel,fusilli,3,7759.0
3882,iter3,STATIONERY,pastello,pastel,penne,4,29217.0
3883,iter3,STATIONERY,pastello,pastel,farfalle,5,25598.0
3884,iter3,STATIONERY,pastello,pastel,bigoli,6,3256.0
3885,iter3,STATIONERY,pastello,pastel,lasagne,7,18397.0
3886,iter3,STATIONERY,pastello,pastel,trifolati,8,2119.0
3887,iter3,STATIONERY,pastello,pastel,trofie,9,3095.0
3888,iter3,HOUSING BUILDINGS,pavimento,floor,legno,1,20581.0
3889,iter3,HOUSING BUILDINGS,pavimento,floor,terracotta,2,19023.0
3890,iter3,HOUSING BUILDINGS,pavimento,floor,cimento,3,10859.0
3891,iter3,HOUSING BUILDINGS,pavimento,floor,legato,4,13330.0
3892,iter3,HOUSING BUILDINGS,pavimento,floor,pietra,5,18472.0
3893,iter3,HOUSING BUILDINGS,pavimento,floor,marmo,6,15801.0
3894,iter3,STATIONERY,penna,pen,penna per cera,1,0.0
3895,iter3,STATIONERY,penna,pen,penna ricordabile,2,0.0
