category,concept,human,idefics2-8b,idefics2-8b-img,idefics2-8b-img_match,idefics2-8b-img_order,idefics2-8b_match,idefics2-8b_order,llama-3.1-70b,llama-3.1-70b_match,llama-3.1-70b_order,llama-3.1-8b,llama-3.1-8b_match,llama-3.1-8b_order,llama-3.2-3b,llama-3.2-3b_match,llama-3.2-3b_order,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img_match,llava-v1.6-mistral-7b-img_order,llava-v1.6-mistral-7b_match,llava-v1.6-mistral-7b_order,mistral-7b,mistral-7b_match,mistral-7b_order,mixtral-8x7b,mixtral-8x7b_match,mixtral-8x7b_order,nemo-12b,nemo-12b_match,nemo-12b_order
clothes,maglia,maglia a maniche corte,maglia a maniche lunghe,maglia a maniche corte,True,True,True,False,maglia a coste,False,False,maglia di lana,False,False,maglia da donna,False,False,maglia da baseball,maglia a strisce,False,False,False,False,maglia a reticello,False,False,maglia a coste,False,False,maglia a manica corta,False,False
clothes,maglia,maglia a maniche lunghe,jersey,maglia a maniche lunghe,True,True,False,False,maglia a punto croce,False,False,maglia di cotone,False,False,camicia,False,False,maglia da polo,pullover,False,False,False,False,maglia a crochet,False,False,maglia a collo alto,False,False,maglia a collo alto,False,False
clothes,maglia,t-shirt,maglia a collo,maglia a collo,False,False,False,False,maglia a righe,False,False,maglia a cappuccio,False,False,maglia da golf,False,False,t-shirt,camicia,False,False,True,True,maglia a quadrati,False,False,maglia a punto misto,False,False,maglia a manica lunga,False,False
clothes,maglia,maglione,maglia per uomo,sweater,False,False,False,False,maglia a losanghe,False,False,maglia di seta,False,False,maglia da uomo,False,False,calcio,maglia a strisce orizzontali,False,False,False,False,maglia a righe,False,False,maglia a punto jersey,False,False,maglia a righe,False,False
clothes,maglia,maglietta,maglia a striscia,maglia tappa,False,False,False,False,maglia rasata,False,False,maglia a maniche lunghe,True,False,maglia da nuoto,False,False,calzetto,t-shirt,True,False,False,False,maglia intrecciata,False,False,maglia fair isle,False,False,maglione,True,False
animals,maiale,maiale nero,porco,porco,False,False,False,False,cinghiale,True,False,maiale nero,True,True,maiale selvatico,False,False,maiale selvatico,porchetta,False,False,False,False,maiale domestico,False,False,suino nero casertano,False,False,maiale domestico,False,False
animals,maiale,scrofa,cane,pig,False,False,False,False,scrofa,True,True,maiale da latte,False,False,carne,False,False,maiale bianco,porcellino,False,False,False,False,maiale maschio,False,False,suino,False,False,maiale selvatico,False,False
animals,maiale,cinghiale,capra,boar,False,False,False,False,mammifero,False,False,maiale da carne,False,False,vitello,False,False,maiale nero,maiale selvatico,False,False,True,False,maiale d'india,False,False,suino nero di calabria,False,False,maiale vietnamita,False,False
animals,maiale,maiale rosa,cavallo,sow,False,False,False,False,suino,False,False,maiale inglese,False,False,carne di maiale,False,False,porchetta,piglo,False,False,False,False,maiale femmina,False,False,mangalica,False,False,maiale pezzato,False,False
body parts,mano,mano destra,mano destra,dita,False,False,True,True,mano destra,True,True,mano sinistra,True,False,dita,False,False,mano destra,mano destra,True,True,True,True,mano destra,True,True,mano destra,True,True,mano destra,True,True
body parts,mano,mano sinistra,mano sinistra,palma,False,False,True,True,mano morta,False,False,mano destra,True,False,mano destra,True,False,mano di persona,mano sinistra,True,True,False,False,mano sinistra,True,True,mano protesica,False,False,mano sinistra,True,True
body parts,mano,mano piccola,braccio,palmare,False,False,False,False,mano di fatima,False,False,mano artificiale,False,False,pollice,False,False,mano sinistra,dextera,False,False,True,False,mano di un animale,False,False,mano sinistra,True,False,mano di un burattino,False,False
body parts,mano,mano grande,mano sinistra e destra,mano destra,True,False,False,False,mano di pietra,False,False,mano mancina,False,False,palma,False,False,mano di uomo,mano aperta,False,False,False,False,mano di un robot,False,False,mano robotica,False,False,mano di un pupazzo,False,False
body parts,mano,mano affusolata,mano sinist,polso,False,False,False,False,mano di gatto,False,False,mano chirurgica,False,False,indice,False,False,mano sinistra a mano,mano chiusa,False,False,False,False,mano di dio,False,False,mano di scimmia,False,False,mano di un manichino,False,False
plants,margherita,crisantemo,pizza,pizza,False,False,False,False,margherita comune,True,False,pizza margherita,False,False,pizza margherita,False,False,pizza,fior di margherita,False,False,False,False,"margherita pizza: una varietà di pizza con salsa di pomodoro, mozzarella e basilico",False,False,margherita di savoia,False,False,pizza margherita,False,False
plants,margherita,margherita bianca,pizza margherita,margherita classica,False,False,False,False,margherita dei prati,False,False,pizza margherita con prosciutto,False,False,pizza,False,False,pane,fiore di margherita,False,False,False,False,margherita pizza,False,False,margherita comune,True,False,margherita classica,False,False
plants,margherita,margherita di campo,margherita pizza,margherita pizza,False,False,False,False,margherita di savoia,False,False,pizza margherita con funghi,False,False,gelato margherita,False,False,focaccia,fiore di daisy,False,False,False,False,"margherita pizza: pizza con salsa di pomodoro, mozzarella e basilico",False,False,margherita gigante,False,False,pizza margherita con mozzarella di bufala,False,False
plants,margherita,margherita comune,margherita classica,margherita con crema,False,False,False,False,margherita pizza,False,False,pizza margherita napoletana,False,False,gelato,False,False,salsa,margherita pizzeria,False,False,False,False,margherita pasta,False,False,margherita a ombrello,False,False,margherita con prosciutto,False,False
plants,margherita,fiore,pizza a margherita,pizza margherita,False,False,False,False,margherita di lorena,False,False,pizza margherita romana,False,False,sorbetto,False,False,panino,margherita pizza,False,False,False,False,margherita focaccia,False,False,margherita del capo,False,False,pizza margherita con prosciutto crudo,False,False
stationery,matita,matita hb,bic,,False,False,False,False,matita a colori,False,False,matita da disegno,True,False,matita stilografica,False,False,matita a grafite,matita meccanica,False,False,False,False,matita a graphite,False,False,matita grafite,False,False,matita da disegno,True,False
stationery,matita,matita colorata,matita bic,,False,False,False,False,matita nera,False,False,matita a grafite,False,False,matita di raffigurazione,False,False,piombo,matita di legno,False,False,False,False,matita a olio,False,False,matita meccanica,False,False,matita grafite,False,False
stationery,matita,matita morbida,matita rossa,,False,False,False,False,pastello,False,False,matita a carboncino,False,False,matita a carbonio,False,False,1b,matita da contadino,False,False,False,False,matita a bolla,False,False,matita colorata,True,False,matita per scuola,False,False
stationery,matita,matita 2b,staedtler,,False,False,False,False,matita copiativa,False,False,matita a sfera,False,False,matita di grafite,False,False,matita per grafite,matita a grafite,False,False,False,False,matita a graffito,False,False,matita portamine,False,False,matita per il trucco,False,False
stationery,matita,matita da disegno,matita sharpie,,False,False,False,False,matita rossa,False,False,matita grafica,False,False,righello,False,False,40b,matita a grafite con eraser che viene iniettata,False,False,False,False,matita a grafite sferica,False,False,matita a pastello,False,False,matita colorata,True,False
kitchenware,mestolo,mestolo di legno,pittura acrilica,coclea,False,False,False,False,mestolo forato,False,False,mestolo da zucchero,False,False,bicchiere,False,False,tazza,pentola,False,False,False,False,tazza,False,False,mestolo in acciaio inossidabile,False,False,mestolo da cucina,False,False
kitchenware,mestolo,schiumarola,bollente,tazza,False,False,False,False,mestolo da minestra,False,False,mestolo di legno,True,False,cucchiaio,False,False,piatto,tazza,False,False,False,False,tazza da tè,False,False,mestolo di legno,True,False,mestolo da minestra,False,False
kitchenware,mestolo,paletta,bottiglia,vaso,False,False,False,False,mestolo lungo,False,False,mestolo in legno,False,False,tazza,False,False,pentola,cazzuola,False,False,False,False,tazza da succo,False,False,mestolo con manico termoresistente,False,False,mestolo da gelato,False,False
kitchenware,mestolo,mestolo di acciaio,benzina,coccio,False,False,False,False,mestolo a buco,False,False,mestolo da servire,False,False,bicchierino,False,False,bacinella,padella,False,False,False,False,bicchierino,False,False,mestolo per servire,False,False,mestolo da insalata,False,False
kitchenware,mestolo,spatola,calzature,tazzina,False,False,False,False,mestolo da zuppa,False,False,mestolo da cucina,False,False,vaso,False,False,coppa,tazzeria,False,False,False,False,bollitore,False,False,mestolo per dolci,False,False,mestolo da dolce,False,False
furnishings/fittings,metro,metro da sartoria,metropolitana,metro-stop,False,False,False,False,metro quadrato,False,False,metro a nastro,True,False,metro a mano,False,False,metro aereo,pendolo di metro,False,False,False,False,metro lineare,False,False,metro a nastro,True,False,metro lineare,False,False
furnishings/fittings,metro,metro a nastro,metro del nord,metro-centro,False,False,False,False,metro cubo,False,False,metro a catena,False,False,misuratore di distanze,False,False,metro a,orologio,False,False,False,False,metro lineare: misura lineare base per la misura della lunghezza,False,False,metro da falegname,False,False,metro di misura,False,False
furnishings/fittings,metro,metro laser,new york metropolitan transportation authority,orologio analogico,False,False,False,False,metro lineare,False,False,metro a staffa,False,False,metro da corsa,False,False,metrostazione,14,False,False,False,False,metro lineare standard,False,False,metro rigido,False,False,metro di distanza,False,False
plants,mimosa,mimosa gialla,acacia,,False,False,False,False,mimosa comune,False,False,albero,False,False,fiore,False,False,mimosa giallo,mimosa sintetica,False,False,False,False,mimosa acida,False,False,mimosa pudica,False,False,mimosa pudica,False,False
plants,mimosa,mimosa delle quattro stagioni,mimosa acuminata,,False,False,False,False,mimosa sempreverde,False,False,alberi di mimosa,False,False,fiori,False,False,mimosa bianca,acacia,False,False,True,False,mimosa pudica,False,False,mimosa di acacia dealbata,False,False,mimosa scabrella,False,False
plants,mimosa,mimosa bianca,mimosa sylvaticum,,False,False,False,False,mimosa bimbalanga,False,False,mimosa di parma,False,False,specchio,False,False,mimosa verde,mimosa africana,False,False,False,False,mimosa vera,False,False,mimosa malacophylla,False,False,mimosa invisa,False,False
vehicles,motocicletta,scooter,honda,scooter,True,True,False,False,enduro,False,False,scooter,True,True,scooter,True,True,scooter,motociclo,False,False,True,True,moto cross,False,False,motocicletta da strada,True,False,scooter,True,True
vehicles,motocicletta,motocicletta da strada,ducati,motorino,False,False,False,False,chopper,True,False,motocicletta sportiva,True,False,motocicletta da turismo,False,False,moto,motocicletta classica,False,False,False,False,superbike,False,False,motocicletta supersportiva,False,False,moto da cross,False,False
vehicles,motocicletta,vespa,yamaha,motociclo,False,False,False,False,scooter,True,False,motocross,False,False,motocicletta da strada,True,False,motocross,motocross,False,False,False,False,scooter,True,False,motocicletta naked,False,False,motocicletta da enduro,False,False
vehicles,motocicletta,chopper,harley-davidson,moto,False,False,False,False,naked,False,False,enduro,False,False,sportiva,False,False,motociclo,enduro,False,False,False,False,moto da corsa,False,False,motocicletta da trial,False,False,motocicletta da cross,False,False
vehicles,motocicletta,motocicletta sportiva,suzuki,motorcycle,False,False,False,False,sportiva,False,False,motociclo,False,False,motocicletta da montagna,False,False,motociclino,moped,False,False,False,False,moto enduro,False,False,motocicletta d'epoca,False,False,sidecar,False,False
animals,mucca,mucca da latte,bovino,bovino,False,False,False,False,ayrshire,False,False,mucca da latte,True,True,cavolo,False,False,vacca,vacca,True,False,True,False,mucca domestica,False,False,holstein friesian,False,False,vacca,True,False
animals,mucca,vacca,bovino domestico,bovino domestico,False,False,False,False,limousine,False,False,mucca da carne,False,False,mulassera,False,False,mucca bovina,mucca bianca,False,False,False,False,mucca angus,False,False,brown swiss,False,False,burro,False,False
animals,mucca,frisona,cow,bovino selvatico,False,False,False,False,normanna,False,False,mucca da pelo,False,False,cavola,False,False,mucchetta,bovino,False,False,False,False,mucca guernsey,False,False,gelbvieh,False,False,yogurt,False,False
animals,mucca,simmental,asino,bovino selvatico domestico,False,False,False,False,piemontese,False,False,mucca da pelliccia,False,False,mulino,False,False,bue,bue,False,False,False,False,mucca brown swiss,False,False,bruna,False,False,formaggio,False,False
animals,mucca,mucca bruna,bovino selvatico,animali domestici,False,False,False,False,pezzata rossa,False,False,mucca alta,False,False,asina,False,False,bovino,toro,False,False,False,False,mucca zebu,False,False,guernsey,False,False,carne di manzo,False,False
housing buildings,muro,muro di mattoni,muro di cemento,parete,False,False,True,False,divisorio,False,False,muro di cinta,False,False,muro di confine,False,False,muro di pietra,parte di un edificio,False,False,True,False,muro di cinta,False,False,muro di mattoni,True,True,muro di mattoni,True,True
housing buildings,muro,muro portante,muri di mattoni,parola: muro,False,False,False,False,di sostegno,False,False,muro di confine,False,False,muro di cinta,False,False,parapetto,pariete,False,False,False,False,muro di contenimento,False,False,muro di cinta,False,False,muro di contenimento,False,False
housing buildings,muro,muro a secco,muri di pietra,paracadute,False,False,False,False,di contenimento,False,False,muro di pietra,True,False,muro di separazione,False,False,muro di legno,parte del muro,False,False,False,False,muri di cinta,False,False,muro di contenimento,False,False,muro di separazione,False,False
housing buildings,muro,muro di cemento,muro di cantiere,parapetto,False,False,False,False,tagliafuoco,False,False,muro di recinzione,False,False,muro di protezione,False,False,muraglio,sezione del muro,False,False,False,False,muro di recinzione,False,False,muro di cemento,True,True,muro di cinta,False,False
housing buildings,muro,muro di pietra,muro di cinta,muro d'acqua,False,False,False,False,di cinta,False,False,muro di mattoni,True,False,muro di fondazione,False,False,pariete,porta tra i muri,False,False,False,False,muro di pietra,True,True,muro di pietra,True,True,muro di sostegno,False,False
body parts,naso,naso aquilino,ossa nasale,bocca,False,False,False,False,naso umano,False,False,naso umano,False,False,naso umano,False,False,rinoceronte,profilo del volto con il naso,False,False,False,False,naso umano,False,False,naso umano,False,False,naso aquilino,True,True
body parts,naso,naso a patata,profilo,labbra,False,False,False,False,naso artificiale,False,False,naso di uccello,False,False,naso di cane,False,False,rinocerio,profilo del volto,False,False,False,False,proboscide,False,False,proboscide,False,False,naso a patata,True,True
body parts,naso,naso alla francese,naso mascellare,faccia,False,False,False,False,naso camuso,False,False,naso di pesce,False,False,naso animale,False,False,frullatore,rinocerite,False,False,False,False,naso di un animale,False,False,naso equino,False,False,naso ad uncino,False,False
body parts,naso,naso adunco,naso umano,ponte,False,False,False,False,naso greco,False,False,naso di tartaruga,False,False,naso di gatto,False,False,snope,rinocerto,False,False,False,False,naso di un uccello,False,False,naso bovino,False,False,naso lungo,False,False
body parts,naso,naso a punta,faccia,cigli,False,False,False,False,naso all'insù,False,False,naso di serpente,False,False,naso di animale,False,False,naso di legno,tracciato di linee che rappresentano il profilo della testa,False,False,False,False,naso di un insetto,False,False,naso suino,False,False,naso camuso,False,False
vehicles,nave,nave da crociera,battello,motonave,False,False,True,False,veliero,False,False,nave da guerra,False,False,nave da guerra,False,False,nave da crociera,nave da crociera,True,True,True,True,incrociatore,False,False,portaerei,False,False,nave da crociera,True,True
vehicles,nave,nave cargo,nave da crociera,nave a vela,False,False,True,False,traghetto,True,False,nave da carico,False,False,nave da carico,False,False,nave da battaglia,nave da guerra,False,False,False,False,crociera,False,False,nave da carico,False,False,nave da carico,False,False
vehicles,nave,traghetto,vascello,nave a vapore,False,False,False,False,nave da guerra,False,False,nave da pesca,False,False,fregata,False,False,nave da pesca,nave da battaglia,False,False,False,False,cargo ship,False,False,nave da crociera,True,False,nave da soccorso,False,False
vehicles,nave,yacht,nave di guerra,nave mercantile,False,False,False,False,transatlantico,False,False,portacontenitori,False,False,navicella,False,False,vascello,nave a vela,False,False,False,False,peschereccio,False,False,cargo,False,False,nave da pesca,False,False
vehicles,nave,battello,bacino,motoscafo,False,False,False,False,panfilo,False,False,nave da crociera,True,False,nave da crociera,True,False,nave da guerra,barca,False,False,False,False,battello,True,True,nave da guerra,False,False,nave da ricerca,False,False
body parts,occhio,occhio a mandorla,oculo,cornea,False,False,False,False,occhio umano,False,False,occhio umano,False,False,palpebra,False,False,occhio umano,occhio umano,False,False,False,False,occhio umano,False,False,occhio umano,False,False,occhio di bue,False,False
body parts,occhio,occhio verde,occhio sinistro,birbinet,False,False,False,False,umano,False,False,occhio di gatto,False,False,occhio destro,False,False,occhio di insetto,oculo,False,False,False,False,occhio di uccello,False,False,occhio di un insetto,False,False,occhio umano,False,False
body parts,occhio,occhio marrone,bocca,uomo,False,False,False,False,occhio di gatto,False,False,occhio di bue,False,False,retina,False,False,occhio robotico,occhio artificiale,False,False,False,False,occhio di tigre,False,False,occhio artificiale,False,False,oculo,False,False
body parts,occhio,occhio azzurro,pupilla,pupilla,False,False,False,False,occhio di pesce,False,False,occhio di falco,False,False,globa,False,False,occhio artificiale,occhio di un'immagine,False,False,False,False,occhio di rettile,False,False,occhio composto,False,False,occhio di un orologio,False,False
body parts,occhio,occhio blu,retina,retina,False,False,False,False,occhio di dio,False,False,occhio di falena,False,False,cornea,False,False,occhio animale,occhio robotico,False,False,False,False,occhio di insetto,False,False,occhio semplice,False,False,occhio di pesce,False,False
plants,orchidea,orchidea bianca,phalaenopsis,orchideea,False,False,False,False,phalaenopsis,False,False,dendrobium,False,False,fiori,False,False,orchideacea,orchidea bianca,True,True,False,False,orchidee di fioritura unica,False,False,phalaenopsis,False,False,phalaenopsis,False,False
plants,orchidea,cattleya,orchide,cattleya,True,True,False,False,dendrobium,False,False,cattleya,True,True,albero,False,False,orchidea di fiori,fiori di orchidea,False,False,False,False,orchidea bianca,True,False,epidendrum,False,False,orchidea phalaenopsis,False,False
plants,orchidea,orchidea rosa,orchidea di fiori,orchidea bianca,True,False,False,False,oncidium,False,False,phalaenopsis,False,False,aconitifolia,False,False,orchidea bianca,orchidea di fiori,False,False,True,False,orchidee di fioritura invernali,False,False,masdevallia,False,False,cattleya,True,False
plants,orchidea,miltonia,cattleya,oncidium,False,False,True,False,vanda,False,False,orchidea cattiva,False,False,orchidea aderma,False,False,orchidea bifida,orchidea di carta,False,False,False,False,orchidee epifite,False,False,ludisia,False,False,cymbidium,False,False
plants,orchidea,orchidea viola,*dendrobium*,dendrobium,False,False,False,False,paphiopedilum,False,False,orchidea viole,False,False,arbusto,False,False,orchidea di cattleya,orchidea violetta,False,False,False,False,orchidee terrestri,False,False,restrepia,False,False,orchidea oncidium,False,False
body parts,orecchio,orecchio a sventola,orecchio destro,orecchio destro,False,False,False,False,orecchio umano,False,False,orecchio umano,False,False,orecchio interno,False,False,orecchio umano,orecchino,False,False,False,False,orecchio esterno,False,False,orecchio umano,False,False,orecchio esterno,False,False
body parts,orecchio,orecchio a punta,orecchio sinistro,orecchio esterno,False,False,False,False,orecchio esterno,False,False,orecchio di cane,False,False,orecchio esterno,False,False,orecchio di cane,orecchietta,False,False,False,False,orecchio interno,False,False,orecchio esterno,False,False,orecchio medio,False,False
body parts,orecchio,orecchio piccolo,orecchio esterno,conchiglia,False,False,False,False,orecchio interno,False,False,orecchio di gatto,False,False,orecchiette,False,False,orecchino,earbud,False,False,False,False,timpano,False,False,orecchio medio,False,False,orecchio interno,False,False
body parts,orecchio,orecchio grande,lobo,orecchio destra,False,False,False,False,orecchio artificiale,False,False,orecchio di elefante,False,False,orecchio medio,False,False,umano,earbuds,False,False,False,False,utricolo,False,False,orecchio interno,False,False,padiglione auricolare,False,False
furnishings/fittings,orologio,orologio da polso,orologio analogico,orologio analogico,False,False,False,False,orologio da polso,True,True,orologio da polso,True,True,orologio da polso,True,True,orologio meccanico,orologio meccanico,False,False,False,False,orologio da tasca,False,False,orologio da polso,True,True,orologio da polso,True,True
furnishings/fittings,orologio,orologio a pendolo,orologio digitale,orologio digitale,False,False,False,False,orologio da parete,True,False,orologio da tasca,False,False,orologio da parete,True,False,orologio da polso,orologio da polso,True,False,True,False,orologio meccanico,False,False,orologio da tasca,False,False,orologio da cucina,False,False
furnishings/fittings,orologio,orologio a cucù,orologio smartwatch,orologio elettronico,False,False,False,False,orologio da tasca,False,False,orologio meccanico,False,False,orologio a manovella,False,False,orologio digitale,pendulum clock,False,False,False,False,orologio digitale,False,False,orologio da torre,False,False,orologio digitale,False,False
furnishings/fittings,orologio,orologio da taschino,orologio di polso,orologio meccanico,False,False,False,False,orologio atomico,False,False,orologio da parete,True,False,orologio digitale,False,False,orologio da muro,pendolo,False,False,False,False,orologio da parete,True,False,orologio al quarzo,False,False,orologio analogico,False,False
furnishings/fittings,orologio,orologio da parete,orologio da muro,orologio quadrante,False,False,False,False,da polso,False,False,orologio da muro,False,False,orologio da cucina,False,False,orologio solare,orologio da muro,False,False,False,False,orologio da tavolo,False,False,orologio meccanico,False,False,orologio da viaggio,False,False
animals,orso,orso bruno,orso americano,orso bruno,True,True,False,False,orso bruno,True,True,orso polare,True,False,orso grigio,False,False,orso polare,orso polare,True,False,True,False,orso polare,True,False,orso polare,True,False,orso polare,True,False
animals,orso,orso polare,orso bruno,orso delle nevi,False,False,True,False,orso polare,True,True,orso bruno,True,False,orso polare,True,True,orso nero,orso nero,True,False,True,False,orso grizzly,False,False,orso del gobi,False,False,orso bruno,True,False
animals,orso,orso bianco,orsacino,orso d'asia,False,False,False,False,orso dal muso bianco,False,False,orso grizzly,False,False,orso nero,True,False,orso rosso,orso bruno,True,False,False,False,orso bruno,True,False,orso tibetano,False,False,orso grizzly,False,False
animals,orso,grizzly,orso d'america,orso d'alaska,False,False,False,False,orso grizzly,False,True,orso nero,True,False,orso bruno,True,False,orso grigio,orso nero americano,False,False,False,False,orso malgascio,False,False,orso bianco,True,False,orso himalayano,False,False
animals,orso,orso nero,cervo,orso polare,True,False,False,False,orso nero,True,True,orso marsupiale,False,False,orso arctic,False,False,orso bruno,orso grizzly,False,False,True,False,orso delle nevi,False,False,orso andino,False,False,orso kodiak,False,False
kitchenware,padella,padella antiaderente,padella da cucina,padella da cucina,False,False,False,False,padella antiaderente,True,True,padella di ghisa,True,False,pentola,False,False,padella da cucina,padella da riso,False,False,False,False,padella da cucina,False,False,padella antiaderente,True,True,padella antiaderente,True,True
kitchenware,padella,wok,coclea,cazzotto,False,False,False,False,padella in alluminio,False,False,padella in ghisa,False,False,cucchiaio,False,False,padella per risotto,padella di pasta,False,False,False,False,padella da crepe,False,False,padella per paella,False,False,padella per crepes,True,False
kitchenware,padella,padella per crepes,padella da fegato,padella a manico,False,False,False,False,padella wok,False,False,padellone,False,False,padella in acciaio,False,False,frullatore,padella con manico,False,False,False,False,padella da cucina in metallo,False,False,padella per grigliare,False,False,padella per uova,False,False
kitchenware,padella,padella di acciaio,padella da riso,padella da cucina elettrica,False,False,False,False,padella in acciaio,False,False,padella di rame,False,False,padellina,False,False,padella per frittata,padella per cucina,False,False,False,False,padella da cucina in ferro,False,False,padella per wok,False,False,padella per wok,False,False
kitchenware,padella,padella di ghisa,padella da birra,padella da tavola,False,False,False,False,padella a pressione,False,False,padella da camino,False,False,padellone,False,False,padella per pancake,padella per risotto,False,False,False,False,padella da frittata,False,False,padella per tajine,False,False,padella per frittura,False,False
hobbies,palla,palla da calcio,palla da calcio,calcio,False,False,True,True,pallone,False,False,palla da tennis,True,False,pallone,False,False,pallina,pallina,False,False,False,False,pallina da ping pong,False,False,pallone da calcio,False,False,palla da calcio,True,True
hobbies,palla,palla da basket,palla da baseball,pallone da calcio,False,False,True,False,pallone da calcio,False,False,palla da calcio,True,False,pallacanestro,False,False,palla da baseball,palla da golf,False,False,True,False,pallina da tennis,False,False,palla da baseball,True,False,palla da biliardo,False,False
hobbies,palla,palla da volo,palla da tennis,pallone da tennis,False,False,True,False,palla da baseball,True,False,palla da bowling,False,False,pallavolo,False,False,palla da calcio,palla da rugby,False,False,True,False,pallina da pallavolo,False,False,pallone da basket,False,False,palla da pallavolo,False,False
hobbies,palla,palla da tennis,palla da squash,pallone,False,False,False,False,palla da tennis,True,True,palla da pallavolo,False,False,pallottola,False,False,palla da rugby,pallone,False,False,False,False,pallina da bowling,False,False,pallone,False,False,palla da baseball,True,False
hobbies,palla,palla da baseball,pallone,cricket,False,False,False,False,palla da bowling,False,False,pallone,False,False,palla da baseball,True,True,palla da tennis,palla da baseball,True,True,True,False,pallina da baseball,False,False,palla da softball,False,False,palla da golf,False,False
body parts,pancia,pancia piatta,stomaco,utero,False,False,False,False,pancia a botte,False,False,pancetta,False,False,cappello,False,False,ventre,ventre,False,False,False,False,addome,False,False,stomaco,False,False,pancia piatta,True,True
body parts,pancia,pancia gonfia,duodeno,bimbo,False,False,False,False,pancia da birra,False,False,ventre,False,False,cuscino,False,False,fegato,cinto,False,False,False,False,pancia umana,False,False,addome,False,False,pancia gonfia,True,True
body parts,pancia,pancia piena,fegato,fetus,False,False,False,False,pancia di maiale,False,False,pancetta cotta,False,False,camicia,False,False,stomaco,fegato,False,False,False,False,addome umano,False,False,pancia prominente,False,False,pancia rotonda,False,False
body parts,pancia,pancia grassa,intestine,placenta,False,False,False,False,addome,False,False,pancetta affumicata,False,False,borsa,False,False,omoplastico,reni,False,False,False,False,pancia di pesce,False,False,pancia gonfia,True,False,pancia da birra,False,False
body parts,pancia,pancia vuota,appendice,amniotic fluid,False,False,False,False,pancia di vetro,False,False,pancetta arrotolata,False,False,gomma,False,False,cieco,stomaco,False,False,False,False,pancia animale,False,False,pancia molle,False,False,pancia muscolosa,False,False
foods,pane,pane integrale,focaccia,pane integrale,True,True,False,False,ciabatta,True,False,pane integrale,True,True,pane integrale,True,True,pane bianco,pane di frullo,False,False,False,False,pane bianco,False,False,baguette,True,False,pane bianco,False,False
foods,pane,baguette,pane integrale,panino,False,False,True,False,focaccia,False,False,pane di riso,False,False,pane di segale,False,False,pane integrale,pane di segale,False,False,True,False,pane sourdough,False,False,focaccia,False,False,pane integrale,True,False
foods,pane,ciabatta,crocette,focaccia,False,False,False,False,baguette,True,False,pane di segale,False,False,pane di mais,False,False,pane di mais,pane di mais,False,False,False,False,focaccia,False,False,pane integrale,True,False,pane ai cereali,True,False
foods,pane,rosetta,bianco,pane di frutta,False,False,False,False,croissant,False,False,pane di quinoa,False,False,pane di riso,False,False,pane di segale,pane di grano,False,False,False,False,pane di segale,False,False,pane in cassetta,False,False,baguette,True,False
foods,pane,pane ai cereali,pane di grano,pane di grano,False,False,False,False,naan,False,False,pane di farro,False,False,pane secco,False,False,pane di grano,pane di farro,False,False,False,False,pane francese,False,False,pita,False,False,pane ai semi,False,False
clothes,pantalone,jeans,commedia del tipo pantalone,pantalone a cuffia,False,False,False,False,pantalone a vita alta,False,False,pantalone da lavoro,False,False,pantaloni da ballo,False,False,calze,jeans,True,True,False,False,pantaloni corti,False,False,jeans,True,True,jeans,True,True
clothes,pantalone,pantalone a zampa,masked man,pantone,False,False,False,False,pantalone a zampa d'elefante,False,True,pantalone corto,False,False,pantaloni da ginnastica,False,False,calzoncino,slacks,False,False,False,False,pantaloni stretti,False,False,palazzo,False,False,salopette,False,False
clothes,pantalone,pantalone a palazzo,personaggio del tipo pantalone,pantaloni corti,False,False,False,False,pantalone da sci,False,False,pantalone lungo,False,False,pantaloni da sci,False,False,pantaloncini,chinos,False,False,False,False,flanelle,False,False,a sigaretta,False,False,leggings,False,False
clothes,pantalone,pantalone della tuta,attore che interpreta il ruolo di pantalone,jeans,True,False,False,False,pantalone militare,False,False,pantalone da sci,False,False,pantaloncini,False,False,pantalone bianco,calze,False,False,False,False,flanella,False,False,in pelle,False,False,trekking,False,False
clothes,pantalone,pantalone elegante,maschera del tipo pantalone,pantalone a ginocchio,False,False,False,False,jeans,True,False,pantalone da equitazione,False,False,pantalone da ballo,False,False,clown,pantalone di cotone,False,False,False,False,pantalone stretto,False,False,a zampa,False,False,capri,False,False
foods,pasta,spaghetti,spaghetti,spaghetti,True,True,True,True,spaghetti,True,True,spaghetti,True,True,spaghetti,True,True,spaghetti,spaghetti,True,True,True,True,spaghetti,True,True,spaghetti,True,True,spaghetti,True,True
foods,pasta,fusilli,penne,forchetti,False,False,True,False,fettuccine,False,False,linguine,False,False,fettuccine,False,False,penne,penne,True,False,True,False,fettuccine,False,False,rigatoni,False,False,maccheroni,False,False
foods,pasta,farfalle,fettuccine,ravioli,False,False,False,False,penne,True,False,maccheroni,False,False,penne,True,False,maccheroni,fettuccine,False,False,False,False,maccheroni,False,False,maccheroni,False,False,penne,True,False
foods,pasta,penne,tagliatelle,fettuccine,False,False,False,False,farfalle,True,False,tagliatelle,False,False,maccheroni,False,False,farfalle,vermicelli,False,False,True,False,fusilli,True,False,farfalle,True,False,fusilli,True,False
foods,pasta,pasta corta,farfalle,pappardelle,False,False,True,False,tortellini,False,False,tortellini,False,False,rigatoni,False,False,fusilli,rigatoni,False,False,True,False,rigatoni,False,False,cannelloni,False,False,ravioli,False,False
