category,concept,human,idefics2-8b,idefics2-8b-img,idefics2-8b-img_match,idefics2-8b-img_order,idefics2-8b_match,idefics2-8b_order,llama-3.1-70b,llama-3.1-70b_match,llama-3.1-70b_order,llama-3.1-8b,llama-3.1-8b_match,llama-3.1-8b_order,llama-3.2-3b,llama-3.2-3b_match,llama-3.2-3b_order,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img_match,llava-v1.6-mistral-7b-img_order,llava-v1.6-mistral-7b_match,llava-v1.6-mistral-7b_order,mistral-7b,mistral-7b_match,mistral-7b_order,mixtral-8x7b,mixtral-8x7b_match,mixtral-8x7b_order,nemo-12b,nemo-12b_match,nemo-12b_order
foods,latte,latte parzialmente scremato,latte di bovino,latte di latte,False,False,False,False,latte di capra,True,False,latte intero,True,False,latte scremato,True,False,latte frappé,latte freddo,False,False,False,False,latte di soia,False,False,latte di farro,False,False,latte scremato,True,False
foods,latte,latte di mucca,latte di formaggio,latte di riso,False,False,False,False,latte di mucca,True,True,latte di soia,False,False,latte di soia,False,False,latte fresco,espresso latte,False,False,False,False,latte di cocco,False,False,latte di kamut,False,False,latte parzialmente scremato,True,False
foods,latte,latte di capra,latte di soia,latte di grano,False,False,False,False,latte di pecora,False,False,latte di avena,False,False,latte condensato,False,False,latte frullato,latte macchiato,False,False,False,False,latte di riso,False,False,latte di quinoa,False,False,latte di soia,False,False
foods,legume,fagioli,fagioli,fagioli,True,True,True,True,fagiolo,False,False,fagioli,True,True,lenticchie,True,False,fagioli,fagioli,True,True,True,True,fagioli,True,True,fagioli,True,True,patata,False,False
foods,legume,lenticchie,piselli,fagiolini,False,False,True,False,pisello,False,False,piselli,True,False,fagioli,True,False,carote,piselli,True,False,False,False,zucchine,False,False,fagiolo,False,False,sedano,False,False
foods,legume,ceci,fave,piselli,True,False,True,False,lenticchia,False,False,ceci,True,True,ceci,True,True,piselli,carote,False,False,True,False,broccoli,False,False,soia,False,False,broccoli,False,False
foods,legume,fave,lenticchie,fave,True,True,True,False,fava,False,False,fagioli neri,False,False,piselli,True,False,broccoli,broccoli,False,False,False,False,ceci,True,False,fave,True,True,carote,False,False
foods,legume,piselli,fagiolini,lenticchie,True,False,False,False,ceci,True,False,fave,True,False,soia,False,False,pomodori,lenticchie,True,False,False,False,carote,False,False,lenticchie,True,False,cavolfiore,False,False
animals,leone,leone africano,leone reale,leonessa,True,False,False,False,leone asiatico,True,False,leone del congo,False,False,leone reale,False,False,leone di carta,leone reale,False,False,False,False,leone africano,True,True,leone masai,False,False,leone africano,True,True
animals,leone,leone bianco,leone maschio,leone maschio,False,False,False,False,leone maschio,False,False,leone di nubia,False,False,leone africano,True,False,leone femmina,leone di carta,False,False,False,False,leone marino,True,False,leone del transvaal,False,False,leone delle caverne,False,False
animals,leone,leone asiatico,leone africano,leone femmina,False,False,True,False,leone del congo,False,False,leone marino,True,False,leoni maschi,False,False,leone marino,leone di vetro,False,False,True,False,leone americano,False,False,leone africano,True,False,leone marino,True,False
animals,leone,leone marino,leone in caccia,leone dorato,False,False,False,False,leone africano,True,False,leone di persia,False,False,leone asiatico,True,False,leone reale,leone di legno,False,False,False,False,leone asiatico,True,False,leone asiatico,True,False,leone delle montagne,False,False
animals,leone,leonessa,leone simbolico,leoncino,False,False,False,False,leone berbero,False,False,leone africano,True,False,leone di foresta,False,False,leone africano,re,False,False,True,False,leone di giuda,False,False,leone bianco,True,False,leone asiatico,True,False
furniture,letto,letto matrimoniale,romanzo,sofà,False,False,False,False,lettino,False,False,letto singolo,True,False,divano,False,False,letto singolo,letto singolo,True,False,True,False,letto matrimoniale,True,True,letto a una piazza e mezza,True,False,letto singolo,True,False
furniture,letto,letto singolo,racconto,divano,False,False,False,False,a castello,False,False,letto matrimoniale,True,False,cuscino,False,False,divano,letto a tre piani,False,False,False,False,letto da bagno,False,False,letto ortopedico,False,False,letto matrimoniale,True,False
furniture,letto,letto a castello,libro,camerino,False,False,False,False,letto a scomparsa,False,False,letto a baldacchino,True,False,sofa,False,False,letto a due piani,letto a quattro piani,False,False,False,False,letto a sbalzo,False,False,letto singolo,True,False,letto a baldacchino,True,False
furniture,letto,letto a una piazza e mezza,poesia,singolo,False,False,False,False,letto a castello,True,False,letto a castello,True,False,lettino,False,False,letto a tre piani,letto a due piani,False,False,False,False,letto da divano,False,False,letto a castello,True,False,letto queen size,False,False
furniture,letto,letto a baldacchino,biografia,cassapanca,False,False,False,False,letto matrimoniale,True,False,letto a soppalco,False,False,cuscino da letto,False,False,letto matrimoniale,letto a quindici,False,False,True,False,letto a due piani,False,False,letto matrimoniale,True,False,letto a castello,True,False
hobbies,lettore,lettore cd,libro,libro,False,False,False,False,lettore cd,True,True,lettore di cd,False,False,lettore cd,True,True,libro,libro,False,False,False,False,libro,False,False,lettore cd,True,True,lettore cd,True,True
hobbies,lettore,lettore dvd,computer,romanzo,False,False,False,False,lettore di musica,False,False,lettore di dvd,False,False,lettore di cd,False,False,libro elettronico,libro aperto,False,False,False,False,newspaper,False,False,lettore di codici a barre,False,False,lettore dvd,True,True
hobbies,lettore,lettore mp3,tablet,rivista,False,False,False,False,lettore di ebook,False,False,lettore di schede di memoria,False,False,cd,False,False,giornale,libro elettronico,False,False,False,False,periodico,False,False,lettore dvd,True,False,lettore di cd,False,False
hobbies,lettore,lettore attento,ebook,computer,False,False,False,False,lettore di codici a barre,False,False,lettore di floppy disk,False,False,lettore usb,True,False,rivista,,False,False,False,False,magazino,False,False,lettore di schede di memoria,False,False,lettore di musica,False,False
hobbies,lettore,lettore usb,telefono,e-book,False,False,False,False,lettore di impronte digitali,False,False,lettore di cartine,False,False,lettore blu-ray,False,False,tablet,,False,False,False,False,audiolibro,False,False,lettore multimediale,False,False,lettore mp3,True,False
furniture,libreria,libreria a scaffali,libreria di riferimento,libro,False,False,False,False,biblioteca,False,False,libreria da pavimento,False,False,scaffale,False,False,libri,scaffale,False,False,False,False,biblioteca,False,False,biblioteca,False,False,libreria online,False,False
furniture,libreria,libreria a muro,libro,enciclopedia,False,False,False,False,libreria digitale,False,False,libreria di seconda mano,False,False,libreria di seconda mano,False,False,libreria online,libro,False,False,False,False,libreria online,False,False,libreria per bambini,False,False,libreria pubblica,False,False
furniture,libreria,libreria indipendente,bibliofilia,libri,False,False,False,False,libreria universitaria,False,False,libreria online,False,False,libreria di musica,False,False,libro,poltrona,False,False,False,False,libreria accademica,False,False,libreria a scaffale aperto,False,False,libreria indipendente,True,True
hobbies,libro,romanzo,romanzo,libro di testo,False,False,True,True,romanzo,True,True,romanzo,True,True,romanzo,True,True,romanzo,libro aperto,False,False,True,True,romanzo,True,True,romanzo,True,True,romanzo,True,True
hobbies,libro,libro giallo,novella,libro cartaceo,False,False,False,False,saggio,True,False,trattato,False,False,saggio,True,False,manuale,libro leggero,False,False,False,False,testo scolastico,False,False,biografia,False,False,libro di testo,False,False
hobbies,libro,fantasy,paperback,romanzo,True,False,False,False,dizionario,False,False,poesia,False,False,enciclopedia,False,False,libro di testo,libro chiuso,False,False,False,False,biografia,False,False,guida,False,False,libro di cucina,False,False
hobbies,libro,libro di scuola,racconto,libro per bambini,False,False,False,False,atlante,False,False,saggio,True,False,diario,False,False,libro di poesia,libro cartaceo,False,False,False,False,fumetto,False,False,enciclopedia,False,False,libro per bambini,False,False
hobbies,libro,saggio,poesia,libro di cucina,False,False,False,False,enciclopedia,False,False,manuale,False,False,biografia,False,False,libro di viaggio,libro elettronico,False,False,False,False,guida,False,False,diario,False,False,libro di viaggio,False,False
animals,lucertola,geco,gecko,sauriano,False,False,False,False,iguana,True,False,lucertola verde,False,False,lucertola comune,True,False,lucertola comune,gecko,False,False,True,False,gecko,False,False,agama,False,False,lucertola comune,True,False
animals,lucertola,iguana,lizard,gecko,False,False,False,False,varano,False,False,lucertola comune,True,False,lucertola di mare,False,False,lucertola verde,iguana,True,True,False,False,anolis,False,False,lucertola leopardo,False,False,gecko,False,False
animals,lucertola,lucertola comune,lucertola comune,scinco,False,False,True,True,geco,True,False,lucertola di creta,False,False,lucertola di terra,False,False,lucertola africana,skink,False,False,False,False,camaleontide,False,False,varano,False,False,iguana,True,False
animals,lucertola,lucertola campestre,*lucertola comune*,sauro,False,False,False,False,camaleonte,True,False,gechi,False,False,lucertola di montagna,False,False,lucertola americana,agama,False,False,False,False,scincide,False,False,pogona,False,False,camaleonte,True,False
animals,lucertola,camaleonte,salamandra,lacerta,False,False,False,False,lacerta,False,False,lucertola europea,False,False,lucertola di palude,False,False,lucertola del deserto,frog,False,False,False,False,gekko,False,False,lucertola ocellata,False,False,lucertola agile,False,False
clothes,maglia,maglia a maniche corte,maglia a maniche lunghe,maglia a maniche corte,True,True,True,False,maglia a coste,False,False,maglia di lana,False,False,maglia da donna,False,False,maglia da baseball,maglia a strisce,False,False,False,False,maglia a crochet,False,False,maglia a coste,False,False,maglia a manica corta,False,False
clothes,maglia,maglia a maniche lunghe,jersey,maglia a maniche lunghe,True,True,False,False,maglia a righe,False,False,maglia di cotone,False,False,camicia,False,False,maglia da polo,pullover,False,False,False,False,maglia a quadrati,False,False,maglia a collo alto,False,False,maglia a collo alto,False,False
clothes,maglia,t-shirt,maglia a collo,maglia a collo,False,False,False,False,maglia a losanghe,False,False,maglia di seta,False,False,maglia da golf,False,False,t-shirt,camicia,False,False,True,True,maglia a righe,False,False,maglia fair isle,False,False,maglia a manica lunga,False,False
clothes,maglia,maglione,maglia per uomo,sweater,False,False,False,False,maglia rasata,False,False,maglia a maniche lunghe,True,False,maglia da uomo,False,False,calcio,t-shirt,True,False,False,False,maglia intrecciata,False,False,maglia a trecce,False,False,maglia a righe,False,False
clothes,maglia,maglietta,maglia a striscia,giubba,False,False,False,False,maglia a uncinetto,False,False,maglia a collo alto,False,False,maglia da nuoto,False,False,calzetto,maglia a righe,False,False,False,False,maglia a strisce,False,False,maglia a intarsio,False,False,maglione,True,False
animals,maiale,maiale nero,porco,porco,False,False,False,False,cinghiale,True,False,maiale nero,True,True,maiale selvatico,False,False,maiale selvatico,porchetta,False,False,False,False,maiale domestico,False,False,suino nero casertano,False,False,maiale domestico,False,False
animals,maiale,scrofa,cane,pig,False,False,False,False,scrofa,True,True,maiale da latte,False,False,carne,False,False,maiale bianco,porcellino,False,False,False,False,maiale maschio,False,False,suino,False,False,maiale selvatico,False,False
animals,maiale,cinghiale,capra,boar,False,False,False,False,mammifero,False,False,maiale da carne,False,False,vitello,False,False,maiale nero,maiale selvatico,False,False,True,False,maiale femmina,False,False,suino nero di calabria,False,False,maiale vietnamita,False,False
animals,maiale,maiale rosa,cavallo,sow,False,False,False,False,suino,False,False,maiale inglese,False,False,carne di maiale,False,False,porchetta,suino,False,False,False,False,maiale selvatico,False,False,mangalica,False,False,maiale pezzato,False,False
body parts,mano,mano destra,mano destra,dita,False,False,True,True,mano destra,True,True,mano sinistra,True,False,dita,False,False,mano destra,mano destra,True,True,True,True,mano destra,True,True,mano destra,True,True,mano destra,True,True
body parts,mano,mano sinistra,mano sinistra,palma,False,False,True,True,mano morta,False,False,mano destra,True,False,mano destra,True,False,mano di persona,mano sinistra,True,True,False,False,mano sinistra,True,True,mano protesica,False,False,mano sinistra,True,True
body parts,mano,mano piccola,braccio,palmare,False,False,False,False,mano di fatima,False,False,mano artificiale,False,False,pollice,False,False,mano sinistra,mano aperta,False,False,True,False,mano di un animale,False,False,mano sinistra,True,False,mano di un pupazzo,False,False
body parts,mano,mano grande,mano sinistra e destra,mano destra,True,False,False,False,mano di pietra,False,False,mano mancina,False,False,palma,False,False,mano di uomo,mano chiusa,False,False,False,False,mano di un robot,False,False,mano robotica,False,False,mano di un manichino,False,False
body parts,mano,mano affusolata,dito,polso,False,False,False,False,mano di gatto,False,False,mano chirurgica,False,False,indice,False,False,mano sinistra a mano,sinistra,False,False,False,False,mano di dio,False,False,mano di scimmia,False,False,mano umana,False,False
plants,margherita,crisantemo,pizza,pizza,False,False,False,False,margherita comune,True,False,pizza margherita,False,False,pizza margherita,False,False,pizza,fiore di margherita,False,False,False,False,margherita pizza,False,False,margherita di savoia,False,False,pizza margherita,False,False
plants,margherita,margherita bianca,pizza margherita,margherita classica,False,False,False,False,margherita dei prati,False,False,pizza margherita con prosciutto,False,False,pizza,False,False,pane,margherita pizzeria,False,False,False,False,margherita pasta,False,False,margherita comune,True,False,margherita classica,False,False
plants,margherita,margherita di campo,margherita pizza,margherita pizza,False,False,False,False,margherita di savoia,False,False,pizza margherita con funghi,False,False,gelato margherita,False,False,focaccia,margherita pizza,False,False,False,False,margherita torta,False,False,margherita gigante,False,False,pizza margherita con mozzarella di bufala,False,False
plants,margherita,margherita comune,margherita classica,margherita con crema,False,False,False,False,margherita pizza,False,False,pizza margherita napoletana,False,False,gelato,False,False,salsa,,False,False,False,False,margherita vino,False,False,margherita del capo,False,False,margherita con prosciutto,False,False
plants,margherita,fiore,pizza margherita classica,pizza margherita,False,False,False,False,margherita di lorena,False,False,margherita vegetariana,False,False,sorbetto,False,False,panino,,False,False,False,False,margherita formaggio,False,False,margherita tradizionale,False,False,pizza margherita con prosciutto crudo,False,False
stationery,matita,matita hb,bic,,False,False,False,False,matita a colori,False,False,matita da disegno,True,False,matita stilografica,False,False,matita a grafite,matita meccanica,False,False,False,False,matita a olio,False,False,matita grafite,False,False,matita da disegno,True,False
stationery,matita,matita colorata,matita bic,,False,False,False,False,matita nera,False,False,matita a grafite,False,False,matita di grafite,False,False,piombo,matita di legno,False,False,False,False,matita a penna,False,False,matita meccanica,False,False,matita grafite,False,False
stationery,matita,matita morbida,matita rossa,,False,False,False,False,pastello,False,False,matita a carboncino,False,False,righello,False,False,1b,matita a grafite,False,False,False,False,matita a colori,False,False,matita colorata,True,False,matita per scuola,False,False
stationery,matita,matita 2b,staedtler,,False,False,False,False,matita copiativa,False,False,matita a sfera,False,False,matita da disegno,True,False,40b,matita di plastica,False,False,False,False,matita meccanica,False,False,matita portamine,False,False,matita per il trucco,False,False
stationery,matita,matita da disegno,bic 7,,False,False,False,False,matita rossa,False,False,matita grafica,False,False,matita a cera,False,False,30b,matita di grafite,False,False,False,False,matita a smalto,False,False,matita a pastello,False,False,matita colorata,True,False
kitchenware,mestolo,mestolo di legno,pittura acrilica,coclea,False,False,False,False,mestolo forato,False,False,mestolo di legno,True,True,bicchiere,False,False,tazza,pentola,False,False,False,False,tazza,False,False,mestolo in acciaio inossidabile,False,False,mestolo da cucina,False,False
kitchenware,mestolo,schiumarola,bollente,tazza,False,False,False,False,mestolo da minestra,False,False,mestolo in legno,False,False,cucchiaio,False,False,piatto,tazza,False,False,False,False,tazza da tè,False,False,mestolo di legno,True,False,mestolo da minestra,False,False
kitchenware,mestolo,paletta,bottiglia,vaso,False,False,False,False,mestolo lungo,False,False,mestolo da cucina,False,False,tazza,False,False,pentola,cazzuola,False,False,False,False,bicchierino,False,False,mestolo per servire,False,False,mestolo da insalata,False,False
kitchenware,mestolo,mestolo di acciaio,benzina,tazzina,False,False,False,False,mestolo a buco,False,False,mestolo da zuppa,False,False,bicchierino,False,False,bacinella,padella,False,False,False,False,bollitore,False,False,mestolo dosatore,False,False,mestolo da salsa,False,False
kitchenware,mestolo,spatola,calzature,piatto,False,False,False,False,mestolo da zuppa,False,False,mestolo di metallo,False,False,vaso,False,False,coppa,tazzeria,False,False,False,False,piatto,False,False,mestolo per salse,False,False,mestolo da sugo,False,False
furnishings/fittings,metro,metro da sartoria,metropolitana,orologio analogico,False,False,False,False,metro quadrato,False,False,metro a nastro,True,False,metro a mano,False,False,metro aereo,orologio,False,False,False,False,metro lineare,False,False,metro a nastro,True,False,metro lineare,False,False
furnishings/fittings,metro,metro a nastro,metro del nord,orologio digitale,False,False,False,False,metro cubo,False,False,metro a trazione,False,False,metro da corsa,False,False,metro a,14,False,False,False,False,metro lineare standard,False,False,metro da falegname,False,False,metro di misura,False,False
furnishings/fittings,metro,metro laser,new york metropolitan transportation authority,,False,False,False,False,metro lineare,False,False,metro ottico,False,False,metro automatico,False,False,metro sotterraneo,metro quadrato,False,False,False,False,metro cubico,False,False,metro rigido,False,False,metro di distanza,False,False
plants,mimosa,mimosa gialla,acacia,,False,False,False,False,mimosa comune,False,False,albero,False,False,fiore,False,False,mimosa giallo,mimosa sintetica,False,False,False,False,mimosa pudica,False,False,mimosa pudica,False,False,mimosa pudica,False,False
plants,mimosa,mimosa delle quattro stagioni,mimosa gialla,,False,False,True,False,acacia dealbata,False,False,alberi di mimosa,False,False,fiori,False,False,mimosa bianca,acacia,False,False,True,False,mimosa vera,False,False,mimosa pigra,False,False,mimosa scabrella,False,False
plants,mimosa,mimosa bianca,mimosa pudica,,False,False,False,False,mimosa hostilis,False,False,albero di mimosa,False,False,specchio,False,False,mimosa verde,mimosa giallo,False,False,False,False,mimosa tenuiflora,False,False,mimosa hostilis,False,False,mimosa invisa,False,False
vehicles,motocicletta,scooter,honda,scooter,True,True,False,False,enduro,False,False,scooter,True,True,scooter,True,True,scooter,motociclo,False,False,True,True,moto cross,False,False,motocicletta da strada,True,False,scooter,True,True
vehicles,motocicletta,motocicletta da strada,ducati,motorino,False,False,False,False,chopper,True,False,motocicletta sportiva,True,False,motocicletta da turismo,False,False,moto,motocicletta classica,False,False,False,False,superbike,False,False,motocicletta supersportiva,False,False,moto da cross,False,False
vehicles,motocicletta,vespa,yamaha,motociclo,False,False,False,False,scooter,True,False,motocross,False,False,motocicletta da strada,True,False,motocross,motocross,False,False,False,False,scooter,True,False,motocicletta naked,False,False,motocicletta da enduro,False,False
vehicles,motocicletta,chopper,harley-davidson,moto,False,False,False,False,naked,False,False,enduro,False,False,sportiva,False,False,motociclo,enduro,False,False,False,False,moto da corsa,False,False,motocicletta da trial,False,False,motocicletta da cross,False,False
vehicles,motocicletta,motocicletta sportiva,suzuki,motorcycle,False,False,False,False,sportiva,False,False,motociclo,False,False,motocicletta da neve,False,False,motociclino,moped,False,False,False,False,moto enduro,False,False,motocicletta elettrica,False,False,sidecar,False,False
animals,mucca,mucca da latte,bovino,bovino,False,False,False,False,ayrshire,False,False,mucca da latte,True,True,cavolo,False,False,vacca,vacca,True,False,True,False,mucca domestica,False,False,holstein friesian,False,False,vacca,True,False
animals,mucca,vacca,bovino domestico,bovino domestico,False,False,False,False,limousine,False,False,mucca da carne,False,False,asina,False,False,mucca bovina,mucca bianca,False,False,False,False,mucca angus,False,False,brown swiss,False,False,burro,False,False
animals,mucca,frisona,cow,bovino selvatico,False,False,False,False,normanna,False,False,mucca alta,False,False,broccolo,False,False,mucchetta,bovino,False,False,False,False,mucca guernsey,False,False,gelbvieh,False,False,yogurt,False,False
animals,mucca,simmental,asino,animali domestici,False,False,False,False,piemontese,False,False,mucca nera,False,False,rucola,False,False,bue,bue,False,False,False,False,mucca brown swiss,False,False,bruna,False,False,formaggio,False,False
animals,mucca,mucca bruna,bovino selvatico,bovino selvatico europeo,False,False,False,False,pezzata rossa,False,False,mucca rossa,False,False,carciofi,False,False,bovino,toro,False,False,False,False,mucca zebu,False,False,guernsey,False,False,carne di manzo,False,False
housing buildings,muro,muro di mattoni,muro di cemento,parete,False,False,True,False,divisorio,False,False,muro di cinta,False,False,muro di confine,False,False,muro di pietra,pariete,False,False,True,False,muro di cinta,False,False,muro di mattoni,True,True,muro di mattoni,True,True
housing buildings,muro,muro portante,muri di mattoni,paracadute,False,False,False,False,di sostegno,False,False,muro di confine,False,False,muro di cinta,False,False,parapetto,muro di legno,False,False,False,False,muro di contenimento,False,False,muro di cinta,False,False,muro di contenimento,False,False
housing buildings,muro,muro a secco,muri di pietra,parapetto,False,False,False,False,di contenimento,False,False,muro di pietra,True,False,muro di separazione,False,False,muro di legno,muro di pietra,True,False,False,False,muri di cinta,False,False,muro di contenimento,False,False,muro di separazione,False,False
housing buildings,muro,muro di cemento,muro di cantiere,paravento,False,False,False,False,tagliafuoco,False,False,muro di recinzione,False,False,muro di protezione,False,False,muraglio,muro di cemento,True,True,False,False,muro di recinzione,False,False,muro di cemento,True,True,muro di cinta,False,False
housing buildings,muro,muro di pietra,muro di cinta,pariete,False,False,False,False,di cinta,False,False,muro di mattoni,True,False,muro di fondazione,False,False,pariete,muro di vetro,False,False,False,False,muro di pietra,True,True,muro di pietra,True,True,muro di sostegno,False,False
body parts,naso,naso aquilino,ossa nasale,bocca,False,False,False,False,naso umano,False,False,naso umano,False,False,naso umano,False,False,rinoceronte,profumo,False,False,False,False,naso umano,False,False,naso umano,False,False,naso aquilino,True,True
body parts,naso,naso a patata,profilo,labbra,False,False,False,False,naso artificiale,False,False,naso di animale,False,False,naso di cane,False,False,frullatore,ossicone,False,False,False,False,proboscide,False,False,proboscide,False,False,naso a patata,True,True
body parts,naso,naso alla francese,naso mascellare,faccia,False,False,False,False,naso camuso,False,False,naso di cane,False,False,naso animale,False,False,snope,ossicino,False,False,False,False,naso di un animale,False,False,naso suino,False,False,naso ad uncino,False,False
body parts,naso,naso adunco,naso umano,ponte,False,False,False,False,naso greco,False,False,naso di gatto,False,False,naso di gatto,False,False,naso di legno,olfatto,False,False,False,False,rinario,False,False,naso canino,False,False,naso lungo,False,False
body parts,naso,naso a punta,faccia,orecchie,False,False,False,False,naso a patata,True,False,naso di elefante,False,False,naso di animale,False,False,elefante,fumo,False,False,False,False,rostrum,False,False,naso felino,False,False,naso camuso,False,False
vehicles,nave,nave da crociera,battello,motonave,False,False,True,False,veliero,False,False,nave da guerra,False,False,nave da guerra,False,False,nave da crociera,nave da crociera,True,True,True,True,incrociatore,False,False,portaerei,False,False,nave da crociera,True,True
vehicles,nave,nave cargo,nave da crociera,nave a vela,False,False,True,False,traghetto,True,False,nave da carico,False,False,nave da carico,False,False,nave da battaglia,nave da guerra,False,False,False,False,crociera,False,False,nave da carico,False,False,nave da carico,False,False
vehicles,nave,traghetto,vascello,nave a vapore,False,False,False,False,nave da guerra,False,False,nave da pesca,False,False,fregata,False,False,nave da pesca,nave da battaglia,False,False,False,False,cargo ship,False,False,nave da crociera,True,False,nave da soccorso,False,False
vehicles,nave,yacht,nave di guerra,nave mercantile,False,False,False,False,transatlantico,False,False,portacontenitori,False,False,navicella,False,False,vascello,nave a vela,False,False,False,False,peschereccio,False,False,cargo,False,False,nave da pesca,False,False
vehicles,nave,battello,bacino,motoscafo,False,False,False,False,panfilo,False,False,nave da crociera,True,False,nave da crociera,True,False,nave da guerra,barca,False,False,False,False,battello,True,True,nave da guerra,False,False,nave da ricerca,False,False
body parts,occhio,occhio a mandorla,oculo,cornea,False,False,False,False,occhio umano,False,False,occhio umano,False,False,palpebra,False,False,occhio umano,occhio umano,False,False,False,False,occhio umano,False,False,occhio umano,False,False,occhio di bue,False,False
body parts,occhio,occhio verde,occhio sinistro,uomo,False,False,False,False,umano,False,False,occhio di gatto,False,False,occhio destro,False,False,occhio di insetto,oculo,False,False,False,False,occhio di uccello,False,False,occhio di un insetto,False,False,occhio umano,False,False
body parts,occhio,occhio marrone,bocca,pupilla,False,False,False,False,occhio di gatto,False,False,occhio di bue,False,False,retina,False,False,occhio robotico,occhio artificiale,False,False,False,False,occhio di tigre,False,False,occhio artificiale,False,False,oculo,False,False
body parts,occhio,occhio azzurro,pupilla,retina,False,False,False,False,occhio di pesce,False,False,occhio di falco,False,False,globa,False,False,occhio artificiale,occhio robotico,False,False,False,False,occhio di rettile,False,False,occhio composto,False,False,occhio di pesce,False,False
body parts,occhio,occhio blu,retina,iris,False,False,False,False,occhio di dio,False,False,occhio di falena,False,False,cornea,False,False,occhio animale,occhio animale,False,False,False,False,occhio di insetto,False,False,occhio semplice,False,False,occhio di vetro,False,False
plants,orchidea,orchidea bianca,phalaenopsis,cattleya,True,False,False,False,phalaenopsis,False,False,dendrobium,False,False,fiori,False,False,orchideacea,orchidea bianca,True,True,False,False,orchidea bianca,True,True,phalaenopsis,False,False,phalaenopsis,False,False
plants,orchidea,cattleya,orchide,orchidea bianca,True,False,False,False,dendrobium,False,False,cattleya,True,True,albero,False,False,orchidea bianca,orchidea di carta,False,False,True,False,orchidee epifite,False,False,epidendrum,False,False,orchidea phalaenopsis,False,False
plants,orchidea,orchidea rosa,cattleya,oncidium,False,False,True,False,oncidium,False,False,phalaenopsis,False,False,arbusto,False,False,orchideologia,orchidea violetta,False,False,False,False,orchidee terrestri,False,False,masdevallia,False,False,cattleya,True,False
plants,orchidea,miltonia,*dendrobium*,dendrobium,False,False,False,False,vanda,False,False,miltonia,True,True,actinidia,False,False,orchide,orchidea rossa,False,False,False,False,orchidea di darwin,False,False,ludisia,False,False,cymbidium,False,False
plants,orchidea,orchidea viola,cymbidium,phalaenopsis,False,False,False,False,paphiopedilum,False,False,vanda,False,False,begonia,False,False,orchidea di plastica,orchidea gialla,False,False,False,False,orchidea di cristallo,False,False,restrepia,False,False,orchidea oncidium,False,False
body parts,orecchio,orecchio a sventola,orecchio destro,orecchio destro,False,False,False,False,orecchio umano,False,False,orecchio umano,False,False,orecchio interno,False,False,orecchio umano,orecchino,False,False,False,False,orecchio esterno,False,False,orecchio umano,False,False,orecchio esterno,False,False
body parts,orecchio,orecchio a punta,orecchio sinistro,orecchio esterno,False,False,False,False,orecchio esterno,False,False,orecchio di cane,False,False,orecchio esterno,False,False,orecchio di cane,orecchietta,False,False,False,False,orecchio interno,False,False,orecchio esterno,False,False,orecchio medio,False,False
body parts,orecchio,orecchio piccolo,orecchio esterno,conchiglia,False,False,False,False,orecchio interno,False,False,orecchio di gatto,False,False,orecchiette,False,False,orecchino,earbud,False,False,False,False,timpano,False,False,orecchio medio,False,False,orecchio interno,False,False
body parts,orecchio,orecchio grande,lobo,orecchio destra,False,False,False,False,orecchio artificiale,False,False,orecchio di elefante,False,False,orecchio medio,False,False,umano,earbuds,False,False,False,False,utricolo,False,False,orecchio interno,False,False,padiglione auricolare,False,False
furnishings/fittings,orologio,orologio da polso,orologio analogico,orologio analogico,False,False,False,False,orologio da polso,True,True,orologio da polso,True,True,orologio da polso,True,True,orologio meccanico,orologio meccanico,False,False,False,False,orologio da tasca,False,False,orologio da polso,True,True,orologio da polso,True,True
furnishings/fittings,orologio,orologio a pendolo,orologio digitale,orologio digitale,False,False,False,False,orologio da parete,True,False,orologio da tasca,False,False,orologio da parete,True,False,orologio da polso,orologio da polso,True,False,True,False,orologio meccanico,False,False,orologio da tasca,False,False,orologio da cucina,False,False
furnishings/fittings,orologio,orologio a cucù,orologio smartwatch,orologio elettronico,False,False,False,False,orologio da tasca,False,False,orologio meccanico,False,False,orologio a manovella,False,False,orologio digitale,pendolo,False,False,False,False,orologio digitale,False,False,orologio da torre,False,False,orologio digitale,False,False
furnishings/fittings,orologio,orologio da taschino,orologio di polso,orologio meccanico,False,False,False,False,orologio atomico,False,False,orologio da parete,True,False,orologio digitale,False,False,orologio da muro,orologio da muro,False,False,False,False,orologio da parete,True,False,orologio al quarzo,False,False,orologio analogico,False,False
furnishings/fittings,orologio,orologio da parete,orologio da muro,orologio quadrante,False,False,False,False,da polso,False,False,orologio da muro,False,False,orologio da cucina,False,False,orologio solare,orologio a pendolo,True,False,False,False,orologio da tavolo,False,False,orologio meccanico,False,False,orologio da viaggio,False,False
animals,orso,orso bruno,orso americano,orso bruno,True,True,False,False,orso bruno,True,True,orso polare,True,False,orso grigio,False,False,orso polare,orso polare,True,False,True,False,orso polare,True,False,orso polare,True,False,orso polare,True,False
animals,orso,orso polare,orso bruno,orso delle nevi,False,False,True,False,orso polare,True,True,orso bruno,True,False,orso polare,True,True,orso nero,orso nero,True,False,True,False,orso grizzly,False,False,orso del gobi,False,False,orso bruno,True,False
animals,orso,orso bianco,cervo,orso polare,True,False,False,False,orso grizzly,False,False,orso grizzly,False,False,orso nero,True,False,orso rosso,orso bruno,True,False,False,False,orso bruno,True,False,orso tibetano,False,False,orso grizzly,False,False
