,participant,category,concept,concept_eng,exemplar,rank,abs_freq
6167,iter3,STATIONERY,pastello,pastel,farfalle,9,25598.0
6168,iter3,STATIONERY,pastello,pastel,tagliatelle,10,14101.0
6169,iter3,STATIONERY,pastello,pastel,cannelloni,11,6217.0
6170,iter3,STATIONERY,pastello,pastel,lasagne al forno,12,44.0
6171,iter3,STATIONERY,pastello,pastel,penne,13,29217.0
6172,iter3,STATIONERY,pastello,pastel,fusilli,14,7759.0
6173,iter3,STATIONERY,pastello,pastel,rigatoni,15,4024.0
6174,iter3,STATIONERY,pastello,pastel,spaghetti alla carbonara,16,27.0
6175,iter3,STATIONERY,pastello,pastel,spaghetti alla bolognese,17,61.0
6176,iter3,STATIONERY,pastello,pastel,trofie,18,3095.0
6177,iter3,STATIONERY,pastello,pastel,rigatoni alla genovese,19,2.0
6178,iter3,STATIONERY,pastello,pastel,farfalle alla genovese,20,0.0
6179,iter3,STATIONERY,pastello,pastel,fusilli alla siciliana,21,7.0
6180,iter3,STATIONERY,pastello,pastel,penne alla vodka,22,36.0
6181,iter3,STATIONERY,pastello,pastel,trofie al pesto,23,36.0
6182,iter3,STATIONERY,pastello,pastel,fusilli alla pesto,24,0.0
6183,iter3,STATIONERY,pastello,pastel,penne alla p,25,0.0
6184,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in cemento,1,50.0
6185,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in legno,2,127.0
6186,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in pietra,3,71.0
6187,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in ceramica,4,71.0
6188,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in vinile,5,25.0
6189,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in lamina,6,2.0
6190,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in marmo,7,33.0
6191,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in vetro,8,32.0
6192,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in gres,9,52.0
6193,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in porcellanato,10,17.0
6194,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in alluminio,11,20.0
6195,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in acciaio,12,24.0
6196,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in metallo,13,23.0
6197,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in fibrocemento,14,0.0
6198,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in pvc,15,74.0
6199,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in gomma,16,24.0
6200,iter3,HOUSING BUILDINGS,pavimento,floor,pavimento in gomma antistatico,17,0.0
6201,iter3,STATIONERY,penna,pen,penna di plastica,1,22.0
6202,iter3,STATIONERY,penna,pen,penna di vetro,2,4.0
6203,iter3,STATIONERY,penna,pen,penna di metallo,3,21.0
6204,iter3,STATIONERY,penna,pen,penna a sfera,4,33.0
6205,iter3,STATIONERY,penna,pen,penna a inchiostro,5,21.0
6206,iter3,STATIONERY,penna,pen,penna a grafite,6,0.0
6207,iter3,HOBBIES,pennello,brush,pennello a inchiostro,1,4.0
6208,iter3,HOBBIES,pennello,brush,pennello a acrilico,2,0.0
6209,iter3,HOBBIES,pennello,brush,pennello a tempera,3,3.0
6210,iter3,HOBBIES,pennello,brush,pennello a olio,4,12.0
6211,iter3,HOBBIES,pennello,brush,pennello a gouache,5,0.0
6212,iter3,HOBBIES,pennello,brush,pennello a gesso,6,0.0
6213,iter3,HOBBIES,pennello,brush,pennello a colla,7,1.0
6214,iter3,HOBBIES,pennello,brush,pennello a pastello,8,0.0
6215,iter3,HOBBIES,pennello,brush,pennello a grafite,9,0.0
6216,iter3,HOBBIES,pennello,brush,pennello a colore,10,4.0
6217,iter3,HOBBIES,pennello,brush,pennello a olio di lana,11,0.0
6218,iter3,HOBBIES,pennello,brush,pennello a olio di lino,12,0.0
6219,iter3,HOBBIES,pennello,brush,pennello a olio di silicone,13,0.0
6220,iter3,HOBBIES,pennello,brush,pennello a olio di silicone con fibra di vetro,14,0.0
6221,iter3,HOBBIES,pennello,brush,pennello a olio di silicone con fibra di nylon,15,0.0
6222,iter3,HOBBIES,pennello,brush,pennello a ol,16,0.0
6223,iter3,KITCHENWARE,pentola,pot,pentola a forno,1,1.0
6224,iter3,KITCHENWARE,pentola,pot,pentola a gas,2,13.0
6225,iter3,KITCHENWARE,pentola,pot,pentola a vapore,3,23.0
6226,iter3,KITCHENWARE,pentola,pot,pentola a olio,4,1.0
6227,iter3,KITCHENWARE,pentola,pot,pentola a cucina,5,0.0
6228,iter3,KITCHENWARE,pentola,pot,pentola a bocchetta,6,0.0
6229,iter3,KITCHENWARE,pentola,pot,pentola a frullatore,7,0.0
6230,iter3,KITCHENWARE,pentola,pot,pentola a panciare,8,0.0
6231,iter3,KITCHENWARE,pentola,pot,pentola a risotto,9,0.0
6232,iter3,KITCHENWARE,pentola,pot,pentola a risottino,10,0.0
6233,iter3,KITCHENWARE,pentola,pot,pentola a crepe,11,0.0
6234,iter3,KITCHENWARE,pentola,pot,pentola a crepeggiare,12,0.0
6235,iter3,KITCHENWARE,pentola,pot,pentola a frittata,13,0.0
6236,iter3,KITCHENWARE,pentola,pot,pentola a omelette,14,0.0
6237,iter3,KITCHENWARE,pentola,pot,pentola a omelettino,15,0.0
6238,iter3,KITCHENWARE,pentola,pot,pentola a frullato,16,0.0
6239,iter3,KITCHENWARE,pentola,pot,pentola a frullato di frutta,17,0.0
6240,iter3,KITCHENWARE,pentola,pot,pentola a frullato di verdura,18,0.0
6241,iter3,KITCHENWARE,pentola,pot,pentola a frullato di legumi,19,0.0
6242,iter3,KITCHENWARE,pentola,pot,pent,20,552.0
6243,iter3,FOODS,pesce,fish,salmone,1,20922.0
6244,iter3,FOODS,pesce,fish,trota,2,18669.0
6245,iter3,FOODS,pesce,fish,pesce spada,3,830.0
6246,iter3,FOODS,pesce,fish,pesce gatto,4,103.0
6247,iter3,FOODS,pesce,fish,squid,5,3161.0
6248,iter3,FOODS,pesce,fish,calamari,6,20455.0
6249,iter3,FOODS,pesce,fish,ricci di mare,7,51.0
6250,iter3,FOODS,pesce,fish,granchio,8,18840.0
6251,iter3,FOODS,pesce,fish,mussolle,9,0.0
6252,iter3,FOODS,pesce,fish,vongole,10,24867.0
6253,iter3,FOODS,pesce,fish,ostriche,11,19904.0
6254,iter3,FOODS,pesce,fish,seppie,12,11606.0
6255,iter3,FOODS,pesce,fish,cefalopodi,13,3745.0
6256,iter3,FOODS,pesce,fish,tonno,14,18241.0
6257,iter3,FOODS,pesce,fish,squillo,15,15599.0
6258,iter3,FOODS,pesce,fish,pesce spazzacanto,16,0.0
6259,iter3,FOODS,pesce,fish,pesce azzurro,17,303.0
6260,iter3,FOODS,pesce,fish,pesce ghiotto,18,10.0
6261,iter3,FOODS,pesce,fish,pesce cuculo,19,0.0
6262,iter3,FOODS,pesce,fish,pesce torpedo,20,0.0
6263,iter3,FOODS,pesce,fish,pesce palla,21,35.0
6264,iter3,FOODS,pesce,fish,pesce corvina,22,1.0
6265,iter3,FOODS,pesce,fish,pesce farfalla,23,38.0
6266,iter3,FOODS,pesce,fish,pesce dorata,24,2.0
6267,iter3,FOODS,pesce,fish,pesce arlecchino,25,8.0
6268,iter3,FOODS,pesce,fish,pesce cacciator,26,0.0
6269,iter3,KITCHENWARE,piatto,plate,piatto da cucina,1,20.0
6270,iter3,KITCHENWARE,piatto,plate,piatto da bagno,2,0.0
6271,iter3,KITCHENWARE,piatto,plate,piatto da pranzo,3,22.0
6272,iter3,KITCHENWARE,piatto,plate,piatto da pasto,4,1.0
6273,iter3,KITCHENWARE,piatto,plate,piatto da deserto,5,0.0
6274,iter3,KITCHENWARE,piatto,plate,piatto da contorno,6,10.0
6275,iter3,KITCHENWARE,piatto,plate,piatto da antipasto,7,23.0
6276,iter3,KITCHENWARE,piatto,plate,piatto da primo,8,5.0
6277,iter3,KITCHENWARE,piatto,plate,piatto da secondo,9,4.0
6278,iter3,KITCHENWARE,piatto,plate,piatto da frullato,10,0.0
6279,iter3,KITCHENWARE,piatto,plate,piatto da tavola,11,24.0
6280,iter3,KITCHENWARE,piatto,plate,piatto da buffet,12,20.0
6281,iter3,KITCHENWARE,piatto,plate,piatto da pizzeria,13,5.0
6282,iter3,BODY PARTS,piede,foot,piede umano,1,213.0
6283,iter3,BODY PARTS,piede,foot,piede animale,2,4.0
6284,iter3,BODY PARTS,piede,foot,piede vegetale,3,3.0
6285,iter3,BODY PARTS,piede,foot,piede inanimato,4,1.0
6286,iter3,PLANTS,pino,pine,pino d'albero,1,0.0
6287,iter3,PLANTS,pino,pine,pino verde,2,164.0
6288,iter3,PLANTS,pino,pine,pino silvestre,3,509.0
6289,iter3,PLANTS,pino,pine,pino domestico,4,122.0
6290,iter3,PLANTS,pino,pine,pino nero,5,105.0
6291,iter3,PLANTS,pino,pine,pino canadese,6,11.0
6292,iter3,PLANTS,pino,pine,pino d'italia,7,0.0
6293,iter3,PLANTS,pino,pine,pino d'argentina,8,0.0
6294,iter3,PLANTS,pino,pine,pino d'africa,9,0.0
6295,iter3,PLANTS,pino,pine,pino d'australia,10,0.0
6296,iter3,PLANTS,pino,pine,pino d'india,11,0.0
6297,iter3,PLANTS,pino,pine,pino d'etiopia,12,0.0
6298,iter3,PLANTS,pino,pine,pino d'e,13,0.0
6299,iter3,FOODS,pizza,pizza,margherita,1,18066.0
6300,iter3,FOODS,pizza,pizza,pepperoni,2,251.0
6301,iter3,FOODS,pizza,pizza,quattro stagioni,3,535.0
6302,iter3,FOODS,pizza,pizza,funghi,4,33424.0
6303,iter3,FOODS,pizza,pizza,hawaiiana,5,635.0
6304,iter3,FOODS,pizza,pizza,veggie,6,2946.0
6305,iter3,FOODS,pizza,pizza,meat lover,7,1.0
6306,iter3,FOODS,pizza,pizza,bbq chicken,8,5.0
6307,iter3,FOODS,pizza,pizza,marinara,9,22940.0
6308,iter3,FOODS,pizza,pizza,capricciosa,10,8846.0
6309,iter3,FURNITURE,poltrona,armchair,divano,1,12824.0
6310,iter3,FURNITURE,poltrona,armchair,soffa,2,23.0
6311,iter3,FURNITURE,poltrona,armchair,sedie,3,25939.0
6312,iter3,FURNITURE,poltrona,armchair,poltrona a rotelle,4,22.0
6313,iter3,FURNITURE,poltrona,armchair,sedia a rota,5,0.0
6314,iter3,FURNITURE,poltrona,armchair,poltrona a schienale,6,17.0
6315,iter3,FURNITURE,poltrona,armchair,poltrona a cuneo,7,0.0
6316,iter3,FURNITURE,poltrona,armchair,poltrona a piatto,8,0.0
6317,iter3,FURNITURE,poltrona,armchair,poltrona a cuneo con bracciolo,9,0.0
6318,iter3,FURNITURE,poltrona,armchair,poltrona a cuneo con bracciolo e ruote,10,0.0
6319,iter3,FURNITURE,poltrona,armchair,poltrona a cuneo con bracciolo e ruote con bracciolo,11,0.0
6320,iter3,FURNITURE,poltrona,armchair,poltrona a cuneo con bracciolo e ruote con bracciolo e piatto,12,0.0
6321,iter3,FURNITURE,poltrona,armchair,poltrona a cuneo con bracciolo e ruote con bracciolo e piatto e tavolo,13,0.0
6322,iter3,FURNITURE,poltrona,armchair,poltrona a c,14,0.0
6323,iter3,HOUSING BUILDINGS,porta,door,porta d'ingresso,1,0.0
6324,iter3,HOUSING BUILDINGS,porta,door,porta d'uscita,2,0.0
6325,iter3,HOUSING BUILDINGS,porta,door,porta di accesso,3,60.0
6326,iter3,HOUSING BUILDINGS,porta,door,porta di uscita,4,26.0
6327,iter3,HOUSING BUILDINGS,porta,door,porta dei bagni,5,20.0
6328,iter3,HOUSING BUILDINGS,porta,door,porta dei bambini,6,17.0
6329,iter3,HOUSING BUILDINGS,porta,door,porta di vetro,7,26.0
6330,iter3,HOUSING BUILDINGS,porta,door,porta di legno,8,34.0
6331,iter3,HOUSING BUILDINGS,porta,door,porta di metallo,9,22.0
6332,iter3,HOUSING BUILDINGS,porta,door,porta di carta,10,20.0
6333,iter3,HOUSING BUILDINGS,porta,door,porta di vetro temperato,11,6.0
6334,iter3,HOUSING BUILDINGS,porta,door,porta di vetro sferico,12,0.0
6335,iter3,HOUSING BUILDINGS,porta,door,porta di vetro sferico temperato,13,0.0
6336,iter3,HOUSING BUILDINGS,porta,door,porta di vetro sferico temperato con vetro inserimento,14,0.0
6337,iter3,HOUSING BUILDINGS,porta,door,porta di vetro sferico temperato con vetro inserimento di vetro temperato,15,0.0
6338,iter3,HOUSING BUILDINGS,porta,door,porta di vetro sferico temperato con vet,16,0.0
6339,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio,1,22345.0
6340,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafotogiallo,2,0.0
6341,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico,3,8.0
6342,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico digitale,4,0.0
6343,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico digitali,5,0.0
6344,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico di film,6,0.0
6345,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico di pellicole,7,0.0
6346,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico di pellicole digitali,8,0.0
6347,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico di pellicole fotografiche,9,0.0
6348,iter3,FURNISHINGS/FITTINGS,portafotografia,portafotografia,portafoglio fotografico di pellicole fotografiche digitali,10,0.0
6349,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,bagno,1,17854.0
6350,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,letto,2,18263.0
6351,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,tavolo,3,17752.0
6352,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,pavimento,4,463954.0
6353,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,tettoia,5,13807.0
6354,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,bicicleta,6,344.0
6355,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,macchina,7,16990.0
6356,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,auto,8,18955.0
6357,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,moto,9,16932.0
6358,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,bicicletta,10,18803.0
6359,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,parcheggio,11,16938.0
6360,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,scrivania,12,22627.0
6361,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,scrivania da lavoro,13,27.0
6362,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,armadio,14,21279.0
6363,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,armadio da lavoro,15,3.0
6364,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,cassetta,16,15737.0
6365,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,cassetta da lavoro,17,18.0
6366,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,cassa,18,17213.0
6367,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,cassa da lavoro,19,10.0
6368,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,sedia,20,18873.0
6369,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,sedia da lavoro,21,30.0
6370,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,divano,22,12824.0
6371,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,divano da lavoro,23,2.0
6372,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,poltrona,24,17953.0
6373,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,poltrona da lavoro,25,22.0
6374,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,stufa,26,16319.0
6375,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,stufa da lavoro,27,0.0
6376,iter3,FURNISHINGS/FITTINGS,posacenere,ashtray,camino,28,13897.0
6377,iter3,STATIONERY,quaderno,copybook,quaderno di lavoro,1,26.0
6378,iter3,STATIONERY,quaderno,copybook,quaderno di,2,86.0
6379,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadrante,1,18530.0
6380,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadro di bordo,2,32.0
6381,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadro di guida,3,2.0
6382,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadro di controllo,4,37.0
6383,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadro di misura,5,20.0
6384,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadrante di guida,6,1.0
6385,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadrante di bordo,7,0.0
6386,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadrante di misura,8,11.0
6387,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadrante di controllo,9,21.0
6388,iter3,FURNISHINGS/FITTINGS,quadro,picture,quadr,10,390.0
6389,iter3,PLANTS,quercia,oak,quercia americana,1,25.0
6390,iter3,PLANTS,quercia,oak,quercia bianca,2,505.0
6391,iter3,PLANTS,quercia,oak,quercia rossa,3,88.0
6392,iter3,PLANTS,quercia,oak,quercia nigra,4,0.0
6393,iter3,PLANTS,quercia,oak,quercia suberosa,5,0.0
6394,iter3,PLANTS,quercia,oak,quercia petrea,6,1.0
6395,iter3,PLANTS,quercia,oak,quercia lusitanica,7,0.0
6396,iter3,PLANTS,quercia,oak,quercia farnese,8,0.0
6397,iter3,PLANTS,quercia,oak,quercia del corno,9,0.0
6398,iter3,PLANTS,quercia,oak,quercia del sahara,10,0.0
6399,iter3,PLANTS,quercia,oak,quercia del capo,11,0.0
6400,iter3,PLANTS,quercia,oak,quercia del surin,12,0.0
6401,iter3,PLANTS,quercia,oak,quercia del perù,13,0.0
6402,iter3,PLANTS,quercia,oak,quercia del paraguay,14,0.0
6403,iter3,PLANTS,quercia,oak,quercia del chili,15,0.0
6404,iter3,PLANTS,quercia,oak,quercia del messico,16,2.0
6405,iter3,PLANTS,quercia,oak,quercia del guatemala,17,0.0
6406,iter3,PLANTS,quercia,oak,quercia del nicaragua,18,0.0
6407,iter3,PLANTS,quercia,oak,quercia del panama,19,0.0
6408,iter3,PLANTS,quercia,oak,querc,20,14.0
6409,iter3,HOBBIES,racchetta,racket,tennis,1,14070.0
6410,iter3,HOBBIES,racchetta,racket,ping pong,2,5453.0
6411,iter3,HOBBIES,racchetta,racket,squash,3,7941.0
6412,iter3,HOBBIES,racchetta,racket,badminton,4,5374.0
6413,iter3,HOBBIES,racchetta,racket,voloie,5,0.0
6414,iter3,HOBBIES,racchetta,racket,calcio a palla,6,9.0
6415,iter3,HOBBIES,racchetta,racket,calcio a mano,7,3.0
6416,iter3,HOBBIES,racchetta,racket,calcio a rullo,8,0.0
6417,iter3,HOBBIES,racchetta,racket,calcio a scuola,9,20.0
6418,iter3,HOBBIES,racchetta,racket,calcio a 5,10,21.0
6419,iter3,HOBBIES,racchetta,racket,calcio a 7,11,52.0
6420,iter3,HOBBIES,racchetta,racket,calcio a 11,12,89.0
6421,iter3,HOBBIES,racchetta,racket,calcio a 11 con portiere,13,0.0
6422,iter3,HOBBIES,racchetta,racket,calcio a 11 con portieri,14,0.0
6423,iter3,HOBBIES,racchetta,racket,calcio a 11 con arbitri,15,0.0
6424,iter3,HOBBIES,racchetta,racket,calcio a 11 con arbitri e assistenti arbitri,16,0.0
6425,iter3,HOBBIES,racchetta,racket,calcio a 11 con arbitri e assistenti arbitri e pubblico,17,0.0
6426,iter3,HOBBIES,racchetta,racket,calcio a 11 con ar,18,0.0
6427,iter3,STATIONERY,righello,ruler,righello,1,11891.0
6428,iter3,STATIONERY,righello,ruler,righello di carta,2,7.0
6429,iter3,STATIONERY,righello,ruler,righello di plastica,3,20.0
6430,iter3,STATIONERY,righello,ruler,righello di legno,4,22.0
6431,iter3,STATIONERY,righello,ruler,righello di metallo,5,23.0
6432,iter3,STATIONERY,righello,ruler,righello di vetro,6,0.0
6433,iter3,HOUSING BUILDINGS,ripostiglio,closet,armadio,1,21279.0
6434,iter3,HOUSING BUILDINGS,ripostiglio,closet,cassaforte,2,11085.0
6435,iter3,HOUSING BUILDINGS,ripostiglio,closet,cofre,3,38.0
6436,iter3,HOUSING BUILDINGS,ripostiglio,closet,guardaroba,4,14921.0
6437,iter3,HOUSING BUILDINGS,ripostiglio,closet,safe,5,18662.0
6438,iter3,HOUSING BUILDINGS,ripostiglio,closet,scaffale,6,21346.0
6439,iter3,HOUSING BUILDINGS,ripostiglio,closet,segreteria,7,22047.0
6440,iter3,HOUSING BUILDINGS,ripostiglio,closet,sicurezza,8,21645.0
6441,iter3,HOUSING BUILDINGS,ripostiglio,closet,tesoreria,9,20504.0
6442,iter3,HOUSING BUILDINGS,ripostiglio,closet,valigia,10,20005.0
6443,iter3,FOODS,riso,rice,riso bianco,1,54.0
6444,iter3,FOODS,riso,rice,riso arborio,2,76.0
6445,iter3,FOODS,riso,rice,riso integrale,3,405.0
6446,iter3,FOODS,riso,rice,riso parboiled,4,104.0
6447,iter3,FOODS,riso,rice,riso di riso,5,12.0
6448,iter3,FOODS,riso,rice,riso di riso integrale,6,0.0
6449,iter3,FOODS,riso,rice,riso di riso parboiled,7,0.0
6450,iter3,FOODS,riso,rice,riso di riso bianco,8,2.0
6451,iter3,FOODS,riso,rice,riso di riso nero,9,0.0
6452,iter3,FOODS,riso,rice,riso di riso rosso,10,0.0
6453,iter3,FOODS,riso,rice,riso di riso peruviano,11,0.0
6454,iter3,FOODS,riso,rice,riso di riso arancio,12,0.0
6455,iter3,FOODS,riso,rice,riso di riso giallo,13,0.0
6456,iter3,FOODS,riso,rice,riso di riso saffiano,14,0.0
6457,iter3,FOODS,riso,rice,riso di riso conchiglio,15,0.0
6458,iter3,FOODS,riso,rice,riso di riso nero integrale,16,0.0
6459,iter3,FOODS,riso,rice,riso di riso nero peruviano,17,0.0
6460,iter3,FOODS,riso,rice,riso di,18,40.0
6461,iter3,PLANTS,rosa,rose,rosa,1,24271.0
6462,iter3,PLANTS,rosa,rose,fiore,2,11271.0
6463,iter3,PLANTS,rosa,rose,fiori,3,30165.0
6464,iter3,PLANTS,rosa,rose,fiori di rosa,4,21.0
6465,iter3,PLANTS,rosa,rose,rosa rossa,5,307.0
6466,iter3,PLANTS,rosa,rose,rosa bianca,6,243.0
6467,iter3,PLANTS,rosa,rose,rosa rosso,7,25.0
6468,iter3,PLANTS,rosa,rose,rosa gialla,8,98.0
6469,iter3,PLANTS,rosa,rose,rosa nera,9,47.0
6470,iter3,PLANTS,rosa,rose,rosa rosa,10,741.0
6471,iter3,PLANTS,rosa,rose,rosa rosa giallo,11,0.0
6472,iter3,PLANTS,rosa,rose,rosa rosa rossa,12,3.0
6473,iter3,PLANTS,rosa,rose,rosa rosa rosso,13,6.0
6474,iter3,PLANTS,rosa,rose,rosa rosa rosa,14,22.0
6475,iter3,PLANTS,rosa,rose,rosa rosa rosso rosso,15,1.0
6476,iter3,PLANTS,rosa,rose,rosa rosa rosso rosso rosso,16,0.0
6477,iter3,PLANTS,rosa,rose,rosa rosa rosso rosso rosso rosso rosso rosso rosso rosso rosso rosso rosso,17,0.0
6478,iter3,PLANTS,salice,willow,salice,1,16443.0
6479,iter3,PLANTS,salice,willow,salice acido,2,0.0
6480,iter3,PLANTS,salice,willow,salice alcol,3,0.0
6481,iter3,PLANTS,salice,willow,salice acido salicilico,4,0.0
6482,iter3,PLANTS,salice,willow,salicilina,5,29.0
6483,iter3,PLANTS,salice,willow,salicilina acido,6,0.0
6484,iter3,PLANTS,salice,willow,salicilina acido salicilico,7,0.0
6485,iter3,PLANTS,salice,willow,salicilina alcol,8,0.0
6486,iter3,PLANTS,salice,willow,salicilina acido salicilico alcol,9,0.0
6487,iter3,PLANTS,salice,willow,salicilina acido salicilico alcol 90,10,0.0
6488,iter3,PLANTS,salice,willow,salicilina acido salicilico alcol 95,11,0.0
6489,iter3,PLANTS,salice,willow,salicilina acido salicilico alcol 99,12,0.0
6490,iter3,PLANTS,salice,willow,salicilina acido salicilico alcol 99.5,13,0.0
6491,iter3,HOUSING BUILDINGS,scala,stairs,scaletta,1,24746.0
6492,iter3,HOUSING BUILDINGS,scala,stairs,scala di legno,2,25.0
6493,iter3,HOUSING BUILDINGS,scala,stairs,scala a chiocciolo,3,0.0
6494,iter3,HOUSING BUILDINGS,scala,stairs,scala a bilico,4,0.0
6495,iter3,HOUSING BUILDINGS,scala,stairs,scala mobile,5,292.0
6496,iter3,HOUSING BUILDINGS,scala,stairs,scala rettangolare,6,9.0
6497,iter3,HOUSING BUILDINGS,scala,stairs,scala elicoidale,7,72.0
6498,iter3,HOUSING BUILDINGS,scala,stairs,scala in legno,8,27.0
6499,iter3,CLOTHES,scarpa,shoe,scarpa,1,20764.0
6500,iter3,CLOTHES,scarpa,shoe,scarpe,2,459506.0
6501,iter3,CLOTHES,scarpa,shoe,stivali,3,23721.0
6502,iter3,CLOTHES,scarpa,shoe,sandali,4,23604.0
6503,iter3,CLOTHES,scarpa,shoe,gommino,5,4693.0
6504,iter3,CLOTHES,scarpa,shoe,calzini,6,26716.0
6505,iter3,CLOTHES,scarpa,shoe,calzini da lavoro,7,7.0
6506,iter3,CLOTHES,scarpa,shoe,scarpe da lavoro,8,41.0
6507,iter3,CLOTHES,scarpa,shoe,scarpe da corsa,9,50.0
6508,iter3,CLOTHES,scarpa,shoe,scarpe da tennis,10,58.0
6509,iter3,CLOTHES,scarpa,shoe,scarpe da ginnastica,11,326.0
6510,iter3,CLOTHES,scarpa,shoe,scarpe da tennico,12,0.0
6511,iter3,CLOTHES,scarpa,shoe,scarpe da tennico da ginnastica,13,0.0
6512,iter3,CLOTHES,scarpa,shoe,scarpe da tennico da squash,14,0.0
6513,iter3,CLOTHES,scarpa,shoe,scarpe da tennico da pattinaggio,15,0.0
6514,iter3,CLOTHES,scarpa,shoe,scarpe da tennico da pattinaggio a rotelle,16,0.0
6515,iter3,CLOTHES,scarpa,shoe,scarpe da tennico da pattinaggio a rotelle a disco,17,0.0
6516,iter3,CLOTHES,scarpa,shoe,scarpe da tennico da pattinaggio a rot,18,0.0
6517,iter3,BODY PARTS,schiena,back,schiena di legno,1,6.0
6518,iter3,BODY PARTS,schiena,back,schiena di metallo,2,0.0
6519,iter3,BODY PARTS,schiena,back,schiena di vetro,3,13.0
6520,iter3,BODY PARTS,schiena,back,schiena di plastica,4,2.0
6521,iter3,BODY PARTS,schiena,back,schiena di cuoio,5,3.0
6522,iter3,BODY PARTS,schiena,back,schiena di tela,6,1.0
6523,iter3,BODY PARTS,schiena,back,schiena di carta,7,0.0
6524,iter3,BODY PARTS,schiena,back,schiena di cartone,8,0.0
6525,iter3,BODY PARTS,schiena,back,schiena di pvc,9,0.0
6526,iter3,BODY PARTS,schiena,back,schiena di plexiglas,10,0.0
6527,iter3,BODY PARTS,schiena,back,schiena di pellicola,11,0.0
6528,iter3,BODY PARTS,schiena,back,schiena di tessuto,12,1.0
6529,iter3,BODY PARTS,schiena,back,schiena di lana,13,0.0
6530,iter3,BODY PARTS,schiena,back,schiena di seta,14,1.0
6531,iter3,BODY PARTS,schiena,back,schiena di cotone,15,0.0
6532,iter3,BODY PARTS,schiena,back,schiena di lino,16,0.0
6533,iter3,BODY PARTS,schiena,back,schiena di juta,17,0.0
6534,iter3,BODY PARTS,schiena,back,schiena di lana merino,18,0.0
